country_code,country,gleam_region,fbs_item_code,fbs_item,footprint_type,footprint,source
39,Chad,Sub-Saharan Africa,2733,Pigmeat,mg_abx_oxytetracycline,1.0284842999116396e-06,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
39,Chad,Sub-Saharan Africa,2733,Pigmeat,mg_abx_streptomycin,0.010023102330950289,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
39,Chad,Sub-Saharan Africa,2733,Pigmeat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
39,Chad,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
39,Chad,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_oxytetracycline,2.4074542563373553e-05,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
39,Chad,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_streptomycin,0.23461865553440378,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
39,Chad,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019327982947679595,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_streptomycin,0.007555640137679303,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_tetracycline,0.0005077418375826177,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2733,Pigmeat,mg_abx_oxytetracycline,7.005665629216026e-08,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2733,Pigmeat,mg_abx_streptomycin,0.0012277142783107373,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2733,Pigmeat,mg_abx_tetracycline,8.250285777736566e-05,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_oxytetracycline,3.459913078449625e-07,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_streptomycin,0.006063356307517654,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
40,Chile,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_tetracycline,0.0004074598071637065,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2731,Bovine Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2731,Bovine Meat,mg_abx_streptomycin,0.04633240631125148,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2731,Bovine Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.004116047679511117,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2733,Pigmeat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2733,Pigmeat,mg_abx_streptomycin,0.011455375598268702,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2733,Pigmeat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2734,Poultry Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2734,Poultry Meat,mg_abx_streptomycin,0.19635177362570913,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
41,"China, mainland",East Asia and Southeast Asia,2734,Poultry Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019325874445274666,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_streptomycin,0.09700703672306424,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_tetracycline,0.011098184176758995,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2733,Pigmeat,mg_abx_oxytetracycline,4.678543125260953e-08,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2733,Pigmeat,mg_abx_streptomycin,0.02060201460055114,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2733,Pigmeat,mg_abx_tetracycline,0.002356993473596459,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_oxytetracycline,1.3499893718218796e-07,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_streptomycin,0.05944692611401746,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
44,Colombia,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_tetracycline,0.00680108327233016,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019327369211460386,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_streptomycin,0.6657147560785585,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_tetracycline,0.07629340389809386,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2733,Pigmeat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2733,Pigmeat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2733,Pigmeat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_oxytetracycline,6.783395235118589e-07,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_streptomycin,1.2212427613254369,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
45,Comoros,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_tetracycline,0.13995899354291919,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019323671497584538,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2731,Bovine Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2733,Pigmeat,mg_abx_oxytetracycline,1.8235221177572977e-06,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2733,Pigmeat,mg_abx_streptomycin,0.12837290585407188,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2733,Pigmeat,mg_abx_tetracycline,0.014370269781142543,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_oxytetracycline,3.0725168044005866e-06,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_streptomycin,0.2163000418944558,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
46,Congo,Sub-Saharan Africa,2734,Poultry Meat,mg_abx_tetracycline,0.024212974965520516,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
47,Cook Islands,Oceania,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019323671497584538,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019325000509231723,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_streptomycin,0.00657964665296878,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_tetracycline,0.0006688036260846523,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2733,Pigmeat,mg_abx_oxytetracycline,2.504900660702935e-08,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2733,Pigmeat,mg_abx_streptomycin,0.0012401216560528159,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2733,Pigmeat,mg_abx_tetracycline,0.0001260550762220639,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_oxytetracycline,2.2692197952036e-07,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_streptomycin,0.011234412024890495,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
48,Costa Rica,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_tetracycline,0.001141948176774142,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019529841621716184,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_streptomycin,0.751662214514715,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_tetracycline,0.07944321503099806,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2733,Pigmeat,mg_abx_oxytetracycline,1.5608029488263468e-06,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2733,Pigmeat,mg_abx_streptomycin,0.056904297161250554,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2733,Pigmeat,mg_abx_tetracycline,0.006014217860462295,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_oxytetracycline,3.765622305895059e-05,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_streptomycin,1.3728836869049672,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
49,Cuba,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_tetracycline,0.14510014185262143,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2731,Bovine Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2731,Bovine Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2731,Bovine Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2733,Pigmeat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2733,Pigmeat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2733,Pigmeat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2734,Poultry Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2734,Poultry Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
50,Cyprus,Near East and North Africa,2734,Poultry Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2731,Bovine Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2731,Bovine Meat,mg_abx_oxytetracycline,0.0019323671497584538,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2731,Bovine Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2731,Bovine Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2733,Pigmeat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2733,Pigmeat,mg_abx_oxytetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2733,Pigmeat,mg_abx_streptomycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2733,Pigmeat,mg_abx_tetracycline,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2734,Poultry Meat,mg_abx_kasugamycin,0.0,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
52,Azerbaijan,Near East and North Africa,2734,Poultry Meat,mg_abx_oxytetracycline,4.222318539714619e-06,Adapted from Wieben C.M. (2021) and FAO (2017) GLEAM-i v2.0 revision 3.
