country_code,country,gleam_region,fbs_item_code,fbs_item,system,footprint_type,footprint,source
19,Bolivia (Plurinational State of),Latin America and the Caribbean,2848,Milk - Excluding Butter,All systems,kg_co2_luc_feed_soy,0.19457221922680315,"FAO, 2017. GLEAM-i v2.0 revision 3."
19,Bolivia (Plurinational State of),Latin America and the Caribbean,2848,Milk - Excluding Butter,All systems,kg_co2e_excl_luc,4.6564347654350176,"FAO, 2017. GLEAM-i v2.0 revision 3."
20,Botswana,Sub-Saharan Africa,2731,Bovine Meat,All systems,kg_co2_luc_feed_palm,0.014855514954716069,"FAO, 2017. GLEAM-i v2.0 revision 3."
20,Botswana,Sub-Saharan Africa,2731,Bovine Meat,All systems,kg_co2_luc_feed_soy,0.0567171523145104,"FAO, 2017. GLEAM-i v2.0 revision 3."
20,Botswana,Sub-Saharan Africa,2731,Bovine Meat,All systems,kg_co2e_excl_luc,70.62493036826024,"FAO, 2017. GLEAM-i v2.0 revision 3."
20,Botswana,Sub-Saharan Africa,2732,Mutton & Goat Meat,All systems,kg_co2e_excl_luc,31.489699873740992,"FAO, 2017. GLEAM-i v2.0 revision 3."
20,Botswana,Sub-Saharan Africa,2744,Eggs,All systems,kg_co2_luc_feed_soy,0.3070746374590548,"FAO, 2017. GLEAM-i v2.0 revision 3."
20,Botswana,Sub-Saharan Africa,2744,Eggs,All systems,kg_co2e_excl_luc,2.1535066528837765,"FAO, 2017. GLEAM-i v2.0 revision 3."
20,Botswana,Sub-Saharan Africa,2848,Milk - Excluding Butter,All systems,kg_co2_luc_feed_palm,0.0018153406398526634,"FAO, 2017. GLEAM-i v2.0 revision 3."
20,Botswana,Sub-Saharan Africa,2848,Milk - Excluding Butter,All systems,kg_co2_luc_feed_soy,0.006930823460990696,"FAO, 2017. GLEAM-i v2.0 revision 3."
20,Botswana,Sub-Saharan Africa,2848,Milk - Excluding Butter,All systems,kg_co2e_excl_luc,9.070849589031658,"FAO, 2017. GLEAM-i v2.0 revision 3."
21,Brazil,Latin America and the Caribbean,2731,Bovine Meat,All systems,kg_co2_luc_feed_palm,6.199920292904187e-06,"FAO, 2017. GLEAM-i v2.0 revision 3."
21,Brazil,Latin America and the Caribbean,2731,Bovine Meat,All systems,kg_co2_luc_feed_soy,2.3218636211345856,"FAO, 2017. GLEAM-i v2.0 revision 3."
21,Brazil,Latin America and the Caribbean,2731,Bovine Meat,All systems,kg_co2_luc_pasture,21.323047643324486,"FAO, 2017. GLEAM-i v2.0 revision 3."
21,Brazil,Latin America and the Caribbean,2731,Bovine Meat,All systems,kg_co2e_excl_luc,44.455951152166776,"FAO, 2017. GLEAM-i v2.0 revision 3."
21,Brazil,Latin America and the Caribbean,2732,Mutton & Goat Meat,All systems,kg_co2e_excl_luc,31.417709149156913,"FAO, 2017. GLEAM-i v2.0 revision 3."
21,Brazil,Latin America and the Caribbean,2744,Eggs,All systems,kg_co2_luc_feed_soy,11.569992359785944,"FAO, 2017. GLEAM-i v2.0 revision 3."
21,Brazil,Latin America and the Caribbean,2744,Eggs,All systems,kg_co2e_excl_luc,8.47491680549359,"FAO, 2017. GLEAM-i v2.0 revision 3."
21,Brazil,Latin America and the Caribbean,2848,Milk - Excluding Butter,All systems,kg_co2_luc_feed_palm,3.9682980635576085e-07,"FAO, 2017. GLEAM-i v2.0 revision 3."
21,Brazil,Latin America and the Caribbean,2848,Milk - Excluding Butter,All systems,kg_co2_luc_feed_soy,0.1490482851698591,"FAO, 2017. GLEAM-i v2.0 revision 3."
21,Brazil,Latin America and the Caribbean,2848,Milk - Excluding Butter,All systems,kg_co2_luc_pasture,1.36479510501118,"FAO, 2017. GLEAM-i v2.0 revision 3."
21,Brazil,Latin America and the Caribbean,2848,Milk - Excluding Butter,All systems,kg_co2e_excl_luc,2.8814962846211873,"FAO, 2017. GLEAM-i v2.0 revision 3."
23,Belize,Latin America and the Caribbean,2731,Bovine Meat,All systems,kg_co2_luc_feed_palm,0.02611934847101325,"FAO, 2017. GLEAM-i v2.0 revision 3."
23,Belize,Latin America and the Caribbean,2731,Bovine Meat,All systems,kg_co2_luc_feed_soy,0.2611159927266793,"FAO, 2017. GLEAM-i v2.0 revision 3."
23,Belize,Latin America and the Caribbean,2731,Bovine Meat,All systems,kg_co2_luc_pasture,8.865301136732414,"FAO, 2017. GLEAM-i v2.0 revision 3."
23,Belize,Latin America and the Caribbean,2731,Bovine Meat,All systems,kg_co2e_excl_luc,79.13458180713246,"FAO, 2017. GLEAM-i v2.0 revision 3."
23,Belize,Latin America and the Caribbean,2744,Eggs,All systems,kg_co2_luc_feed_soy,0.9240228148413066,"FAO, 2017. GLEAM-i v2.0 revision 3."
23,Belize,Latin America and the Caribbean,2744,Eggs,All systems,kg_co2e_excl_luc,6.124594642774486,"FAO, 2017. GLEAM-i v2.0 revision 3."
25,Solomon Islands,Oceania,2732,Mutton & Goat Meat,All systems,kg_co2_luc_feed_soy,0.003287798336438517,"FAO, 2017. GLEAM-i v2.0 revision 3."
25,Solomon Islands,Oceania,2732,Mutton & Goat Meat,All systems,kg_co2e_excl_luc,24.156984904526634,"FAO, 2017. GLEAM-i v2.0 revision 3."
25,Solomon Islands,Oceania,2744,Eggs,All systems,kg_co2_luc_feed_soy,0.044791273094042294,"FAO, 2017. GLEAM-i v2.0 revision 3."
25,Solomon Islands,Oceania,2744,Eggs,All systems,kg_co2e_excl_luc,1.1646226666800747,"FAO, 2017. GLEAM-i v2.0 revision 3."
26,Brunei Darussalam,East Asia and Southeast Asia,2744,Eggs,All systems,kg_co2_luc_feed_soy,0.6475736301938648,"FAO, 2017. GLEAM-i v2.0 revision 3."
26,Brunei Darussalam,East Asia and Southeast Asia,2744,Eggs,All systems,kg_co2e_excl_luc,6.763395826355925,"FAO, 2017. GLEAM-i v2.0 revision 3."
27,Bulgaria,Eastern Europe,2731,Bovine Meat,All systems,kg_co2_luc_feed_soy,0.05923141637374663,"FAO, 2017. GLEAM-i v2.0 revision 3."
27,Bulgaria,Eastern Europe,2731,Bovine Meat,All systems,kg_co2e_excl_luc,14.657080407715032,"FAO, 2017. GLEAM-i v2.0 revision 3."
27,Bulgaria,Eastern Europe,2732,Mutton & Goat Meat,All systems,kg_co2_luc_feed_soy,0.022470316726155043,"FAO, 2017. GLEAM-i v2.0 revision 3."
27,Bulgaria,Eastern Europe,2732,Mutton & Goat Meat,All systems,kg_co2e_excl_luc,9.339362281924382,"FAO, 2017. GLEAM-i v2.0 revision 3."
27,Bulgaria,Eastern Europe,2744,Eggs,All systems,kg_co2_luc_feed_soy,0.03939808876056458,"FAO, 2017. GLEAM-i v2.0 revision 3."
27,Bulgaria,Eastern Europe,2744,Eggs,All systems,kg_co2e_excl_luc,1.8243853812945334,"FAO, 2017. GLEAM-i v2.0 revision 3."
27,Bulgaria,Eastern Europe,2848,Milk - Excluding Butter,All systems,kg_co2_luc_feed_soy,0.009339122443177101,"FAO, 2017. GLEAM-i v2.0 revision 3."
27,Bulgaria,Eastern Europe,2848,Milk - Excluding Butter,All systems,kg_co2e_excl_luc,2.5143779057208184,"FAO, 2017. GLEAM-i v2.0 revision 3."
28,Myanmar,East Asia and Southeast Asia,2731,Bovine Meat,All systems,kg_co2_luc_feed_palm,0.015362489836310906,"FAO, 2017. GLEAM-i v2.0 revision 3."
28,Myanmar,East Asia and Southeast Asia,2731,Bovine Meat,All systems,kg_co2_luc_feed_soy,1.49210132423886,"FAO, 2017. GLEAM-i v2.0 revision 3."
28,Myanmar,East Asia and Southeast Asia,2731,Bovine Meat,All systems,kg_co2e_excl_luc,44.01858503902266,"FAO, 2017. GLEAM-i v2.0 revision 3."
28,Myanmar,East Asia and Southeast Asia,2732,Mutton & Goat Meat,All systems,kg_co2e_excl_luc,24.28535894923592,"FAO, 2017. GLEAM-i v2.0 revision 3."
28,Myanmar,East Asia and Southeast Asia,2744,Eggs,All systems,kg_co2_luc_feed_soy,6.056428761380194,"FAO, 2017. GLEAM-i v2.0 revision 3."
28,Myanmar,East Asia and Southeast Asia,2744,Eggs,All systems,kg_co2e_excl_luc,4.816326789113563,"FAO, 2017. GLEAM-i v2.0 revision 3."
28,Myanmar,East Asia and Southeast Asia,2848,Milk - Excluding Butter,All systems,kg_co2_luc_feed_palm,0.00200088107386457,"FAO, 2017. GLEAM-i v2.0 revision 3."
28,Myanmar,East Asia and Southeast Asia,2848,Milk - Excluding Butter,All systems,kg_co2_luc_feed_soy,0.19433811392351286,"FAO, 2017. GLEAM-i v2.0 revision 3."
28,Myanmar,East Asia and Southeast Asia,2848,Milk - Excluding Butter,All systems,kg_co2e_excl_luc,5.937992044007813,"FAO, 2017. GLEAM-i v2.0 revision 3."
