country_code,country,gleam_region,fbs_item_code,fbs_item,footprint_type,meat_feed,footprint
4,Algeria,Near East and North Africa,2734,Poultry Meat,mg_abx_tetracyclines,meat,3.372312602777778
6,Andorra,Western Europe,2731,Bovine Meat,mg_abx_aminoglycosides,meat,16.795555546
6,Andorra,Western Europe,2731,Bovine Meat,mg_abx_amphenicols,meat,9.270098458
6,Andorra,Western Europe,2731,Bovine Meat,mg_abx_cephalosporins_1_2,meat,2.384594732
6,Andorra,Western Europe,2731,Bovine Meat,mg_abx_cephalosporins_3_4,meat,0.0
6,Andorra,Western Europe,2731,Bovine Meat,mg_abx_lincosamides,meat,2.402232422
6,Andorra,Western Europe,2731,Bovine Meat,mg_abx_macrolides,meat,6.264851812
6,Andorra,Western Europe,2731,Bovine Meat,mg_abx_other_antibiotics,meat,0.153225242
6,Andorra,Western Europe,2731,Bovine Meat,mg_abx_oxytetracycline,feed,0.0019323671497584
6,Andorra,Western Europe,2731,Bovine Meat,mg_abx_penicillins,meat,38.43596686
