country_code,country,gleam_region,fbs_item_code,fbs_item,footprint_type,footprint
2,Afghanistan,South Asia,2516,Oats,mg_abx_aminoglycosides,0.0035957803059723
2,Afghanistan,South Asia,2516,Oats,mg_abx_tetracyclines,0.0
2,Afghanistan,South Asia,2518,Sorghum and products,mg_abx_aminoglycosides,0.0035957803059723
2,Afghanistan,South Asia,2518,Sorghum and products,mg_abx_tetracyclines,0.0
2,Afghanistan,South Asia,2531,Potatoes and products,mg_abx_aminoglycosides,0.0009490644299979
2,Afghanistan,South Asia,2531,Potatoes and products,mg_abx_tetracyclines,4.19244364438645e-06
2,Afghanistan,South Asia,2533,Sweet potatoes,mg_abx_aminoglycosides,0.0009490644299979
2,Afghanistan,South Asia,2533,Sweet potatoes,mg_abx_tetracyclines,4.19244364438645e-06
2,Afghanistan,South Asia,2534,"Roots, Other",mg_abx_aminoglycosides,0.0009490644299979
2,Afghanistan,South Asia,2534,"Roots, Other",mg_abx_tetracyclines,4.19244364438645e-06
2,Afghanistan,South Asia,2535,Yams,mg_abx_aminoglycosides,0.0
2,Afghanistan,South Asia,2535,Yams,mg_abx_tetracyclines,0.0
2,Afghanistan,South Asia,2536,Sugar cane,mg_abx_aminoglycosides,0.0035957803059723
2,Afghanistan,South Asia,2536,Sugar cane,mg_abx_tetracyclines,0.0
2,Afghanistan,South Asia,2537,Sugar beet,mg_abx_aminoglycosides,0.0035957803059723
2,Afghanistan,South Asia,2537,Sugar beet,mg_abx_tetracyclines,0.0
2,Afghanistan,South Asia,2546,Beans,mg_abx_aminoglycosides,0.0009490644299979
2,Afghanistan,South Asia,2546,Beans,mg_abx_tetracyclines,4.19244364438645e-06
2,Afghanistan,South Asia,2547,Peas,mg_abx_aminoglycosides,0.0009490644299979
2,Afghanistan,South Asia,2547,Peas,mg_abx_tetracyclines,4.19244364438645e-06
2,Afghanistan,South Asia,2549,"Pulses, Other and products",mg_abx_aminoglycosides,0.0009490644299979
2,Afghanistan,South Asia,2549,"Pulses, Other and products",mg_abx_tetracyclines,4.19244364438645e-06
2,Afghanistan,South Asia,2551,Nuts and products,mg_abx_aminoglycosides,1.3438886911800156
2,Afghanistan,South Asia,2551,Nuts and products,mg_abx_tetracyclines,1.5021899765427986
2,Afghanistan,South Asia,2555,Soyabeans,mg_abx_aminoglycosides,0.0
2,Afghanistan,South Asia,2555,Soyabeans,mg_abx_tetracyclines,0.0
2,Afghanistan,South Asia,2556,Groundnuts (Shelled Eq),mg_abx_aminoglycosides,0.0035957803059723
2,Afghanistan,South Asia,2556,Groundnuts (Shelled Eq),mg_abx_tetracyclines,0.0
2,Afghanistan,South Asia,2557,Sunflower seed,mg_abx_aminoglycosides,0.0035957803059723
2,Afghanistan,South Asia,2557,Sunflower seed,mg_abx_tetracyclines,0.0
2,Afghanistan,South Asia,2561,Sesame seed,mg_abx_aminoglycosides,0.0
2,Afghanistan,South Asia,2561,Sesame seed,mg_abx_tetracyclines,0.0
2,Afghanistan,South Asia,2563,Olives (including preserved),mg_abx_aminoglycosides,1.3438886911800156
2,Afghanistan,South Asia,2563,Olives (including preserved),mg_abx_tetracyclines,1.5021899765427988
2,Afghanistan,South Asia,2601,Tomatoes and products,mg_abx_aminoglycosides,0.0009490644299979
2,Afghanistan,South Asia,2601,Tomatoes and products,mg_abx_tetracyclines,4.19244364438645e-06
2,Afghanistan,South Asia,2602,Onions,mg_abx_aminoglycosides,0.0009490644299979
2,Afghanistan,South Asia,2602,Onions,mg_abx_tetracyclines,4.19244364438645e-06
2,Afghanistan,South Asia,2605,"Vegetables, Other",mg_abx_aminoglycosides,0.0009490644299979
2,Afghanistan,South Asia,2605,"Vegetables, Other",mg_abx_tetracyclines,4.19244364438645e-06
2,Afghanistan,South Asia,2611,"Oranges, Mandarines",mg_abx_aminoglycosides,1.3438886911800156
2,Afghanistan,South Asia,2611,"Oranges, Mandarines",mg_abx_tetracyclines,1.5021899765427988
2,Afghanistan,South Asia,2612,"Lemons, Limes and products",mg_abx_aminoglycosides,1.3438886911800154
2,Afghanistan,South Asia,2612,"Lemons, Limes and products",mg_abx_tetracyclines,1.5021899765427988
2,Afghanistan,South Asia,2613,Grapefruit and products,mg_abx_aminoglycosides,1.3438886911800156
2,Afghanistan,South Asia,2613,Grapefruit and products,mg_abx_tetracyclines,1.5021899765427988
2,Afghanistan,South Asia,2614,"Citrus, Other",mg_abx_aminoglycosides,1.3438886911800156
2,Afghanistan,South Asia,2614,"Citrus, Other",mg_abx_tetracyclines,1.502189976542799
2,Afghanistan,South Asia,2617,Apples and products,mg_abx_aminoglycosides,1.3438886911800156
2,Afghanistan,South Asia,2617,Apples and products,mg_abx_tetracyclines,1.5021899765427988
2,Afghanistan,South Asia,2618,Pineapples and products,mg_abx_aminoglycosides,0.0009490644299979
2,Afghanistan,South Asia,2618,Pineapples and products,mg_abx_tetracyclines,4.19244364438645e-06
2,Afghanistan,South Asia,2619,Dates,mg_abx_aminoglycosides,1.3438886911800156
2,Afghanistan,South Asia,2619,Dates,mg_abx_tetracyclines,1.5021899765427988
2,Afghanistan,South Asia,2620,Grapes and products (excl wine),mg_abx_aminoglycosides,1.3438886911800156
2,Afghanistan,South Asia,2620,Grapes and products (excl wine),mg_abx_tetracyclines,1.502189976542799
2,Afghanistan,South Asia,2625,"Fruits, Other",mg_abx_aminoglycosides,0.0009490644299979
2,Afghanistan,South Asia,2625,"Fruits, Other",mg_abx_tetracyclines,4.19244364438645e-06
2,Afghanistan,South Asia,2731,Bovine Meat,mg_abx_aminoglycosides,6.035363228
2,Afghanistan,South Asia,2731,Bovine Meat,mg_abx_amphenicols,6.43307797
2,Afghanistan,South Asia,2731,Bovine Meat,mg_abx_cephalosporins,0.7629262139999999
2,Afghanistan,South Asia,2731,Bovine Meat,mg_abx_lincosamides,0.450153188
2,Afghanistan,South Asia,2731,Bovine Meat,mg_abx_macrolides,4.324490896
2,Afghanistan,South Asia,2731,Bovine Meat,mg_abx_other_drugs,1.622827148
2,Afghanistan,South Asia,2731,Bovine Meat,mg_abx_penicillins,13.856841944
2,Afghanistan,South Asia,2731,Bovine Meat,mg_abx_pleuromutilins,0.0
2,Afghanistan,South Asia,2731,Bovine Meat,mg_abx_polymixins,0.107072504
2,Afghanistan,South Asia,2731,Bovine Meat,mg_abx_quinolones,2.08435855
2,Afghanistan,South Asia,2731,Bovine Meat,mg_abx_sulfonamides_trimethoprim,5.826509382
2,Afghanistan,South Asia,2731,Bovine Meat,mg_abx_tetracyclines,62.077135607149756
2,Afghanistan,South Asia,2732,Mutton & Goat Meat,mg_abx_aminoglycosides,9.16114323962264
2,Afghanistan,South Asia,2732,Mutton & Goat Meat,mg_abx_amphenicols,8.058602256603773
2,Afghanistan,South Asia,2732,Mutton & Goat Meat,mg_abx_cephalosporins,1.1301355377358488
2,Afghanistan,South Asia,2732,Mutton & Goat Meat,mg_abx_lincosamides,5.657056003773585
2,Afghanistan,South Asia,2732,Mutton & Goat Meat,mg_abx_macrolides,13.122289371698113
2,Afghanistan,South Asia,2732,Mutton & Goat Meat,mg_abx_other_drugs,26.77124896226415
2,Afghanistan,South Asia,2732,Mutton & Goat Meat,mg_abx_penicillins,32.89150281132075
