country_code,country,gleam_region,fbs_item_code,fbs_item,footprint_type,meat_feed,footprint
56,Dominican Republic,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_macrolides,meat,24.24833824528302
56,Dominican Republic,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_other_antibiotics,meat,172.53214913207546
56,Dominican Republic,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,feed,0.0
56,Dominican Republic,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_penicillins,meat,34.0779838490566
56,Dominican Republic,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_pleuromutilins,meat,143.34354264150943
56,Dominican Republic,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_polymixins,meat,279.5665133962264
56,Dominican Republic,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_quinolones,meat,14.572538856603773
56,Dominican Republic,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_streptomycin,feed,0.0
56,Dominican Republic,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_sulfonamides,meat,11.162280915094339
56,Dominican Republic,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_tetracycline,feed,0.0
56,Dominican Republic,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_tetracyclines,meat,45.72808381132076
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_aminoglycosides,meat,7.5983132624184035
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_amphenicols,meat,0.7678070025925707
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_cephalosporins_1_2,meat,0.002822931520701331
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_cephalosporins_3_4,meat,0.00794923039789398
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_kasugamycin,feed,0.0
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_lincosamides,meat,15.375801196180591
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_macrolides,meat,19.815480825457993
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_other_antibiotics,meat,126.85231047388373
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_oxytetracycline,feed,2.836441107865637e-07
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_penicillins,meat,17.11770097977375
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_pleuromutilins,meat,19.95703456791434
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_polymixins,meat,99.79646278819159
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_quinolones,meat,2.5274021096934725
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_streptomycin,feed,0.0113003991487377
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_sulfonamides,meat,6.538239637095156
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_tetracycline,feed,0.0012876578991239
56,Dominican Republic,Latin America and the Caribbean,2733,Pigmeat,mg_abx_tetracyclines,meat,49.78978018624334
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_aminoglycosides,meat,0.7692868727670795
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_amphenicols,meat,0.020878797756213326
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_cephalosporins_1_2,meat,0.0
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_cephalosporins_3_4,meat,0.0
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_kasugamycin,feed,0.0
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_lincosamides,meat,2.1217342278137497
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_macrolides,meat,10.178952561940658
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_other_antibiotics,meat,0.0
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_oxytetracycline,feed,1.0905665929072302e-06
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_penicillins,meat,5.499308230280396
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_pleuromutilins,meat,0.0
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_polymixins,meat,11.47125984182914
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_quinolones,meat,2.2240520735384237
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_streptomycin,feed,0.0434482414034824
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_sulfonamides,meat,3.3344859931624766
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_tetracycline,feed,0.0049508402765124
56,Dominican Republic,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_tetracyclines,meat,13.174328525979726
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_aminoglycosides,meat,15.210416522
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_amphenicols,meat,8.395200644
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_cephalosporins_1_2,meat,2.159540304
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_cephalosporins_3_4,meat,0.0
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_kasugamycin,feed,0.0069829763973672
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_lincosamides,meat,2.175513376
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_macrolides,meat,5.673584614
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_other_antibiotics,meat,0.138764076
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_oxytetracycline,feed,0.5141790370034537
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_penicillins,meat,34.80843868
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_pleuromutilins,meat,0.0
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_polymixins,meat,0.179117622
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_quinolones,meat,2.69060736
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_streptomycin,feed,0.4629582868876912
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_sulfonamides,meat,10.896396072
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_tetracycline,feed,0.0
57,Belarus,Eastern Europe,2731,Bovine Meat,mg_abx_tetracyclines,meat,49.42364038
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_aminoglycosides,meat,25.49415575471698
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_amphenicols,meat,11.612487316981131
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_cephalosporins_1_2,meat,0.6266513188679245
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_cephalosporins_3_4,meat,0.0
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_kasugamycin,feed,0.0025696926734132
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_lincosamides,meat,30.188752905660376
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_macrolides,meat,19.0101448490566
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_other_antibiotics,meat,2.5277067245283016
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,feed,0.1885036465252338
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_penicillins,meat,91.23411507547169
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_pleuromutilins,meat,42.96856337735849
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_polymixins,meat,36.831104679245286
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_quinolones,meat,12.100054928301887
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_streptomycin,feed,0.1703658225681203
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_sulfonamides,meat,24.445115547169813
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_tetracycline,feed,0.0
57,Belarus,Eastern Europe,2732,Mutton & Goat Meat,mg_abx_tetracyclines,meat,46.79250471698113
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_aminoglycosides,meat,17.61410144302341
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_amphenicols,meat,0.9301362122124882
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_cephalosporins_1_2,meat,0.012287716579696985
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_cephalosporins_3_4,meat,0.0
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_kasugamycin,feed,0.0013949445319624
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_lincosamides,meat,17.686235154304214
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_macrolides,meat,13.941468733029712
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_other_antibiotics,meat,1.6678442899067996
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_oxytetracycline,feed,0.1023282409199905
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_penicillins,meat,41.12721258567465
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_pleuromutilins,meat,5.3687005235103396
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_polymixins,meat,11.799000306715406
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_quinolones,meat,1.8833322028582118
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_streptomycin,feed,0.0924822159021167
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_sulfonamides,meat,12.84992077209023
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_tetracycline,feed,0.0
57,Belarus,Eastern Europe,2733,Pigmeat,mg_abx_tetracyclines,meat,58.9679276616362
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_aminoglycosides,meat,1.829223725337998
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_amphenicols,meat,0.02594389429977958
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_cephalosporins_1_2,meat,0.0
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_cephalosporins_3_4,meat,0.0
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_kasugamycin,feed,0.004719042943934
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_lincosamides,meat,2.5033629918259512
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_macrolides,meat,7.345852595250306
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_other_antibiotics,meat,0.0
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_oxytetracycline,feed,0.3461724478745456
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_penicillins,meat,13.552740025025805
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_pleuromutilins,meat,0.0
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_polymixins,meat,1.3911577724137114
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_quinolones,meat,1.6999366825872502
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_streptomycin,feed,0.3128637292683458
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_sulfonamides,meat,6.722080641827913
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_tetracycline,feed,0.0
57,Belarus,Eastern Europe,2734,Poultry Meat,mg_abx_tetracyclines,meat,15.511101706031786
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_aminoglycosides,meat,6.106761932
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_amphenicols,meat,6.449852416
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_cephalosporins_1_2,meat,0.461746572
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_cephalosporins_3_4,meat,0.085719004
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_kasugamycin,feed,0.0
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_lincosamides,meat,1.76026194
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_macrolides,meat,7.505278348
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_other_antibiotics,meat,9.822750412
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_oxytetracycline,feed,0.001932628309121
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_penicillins,meat,13.483849132
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_pleuromutilins,meat,0.0
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_polymixins,meat,1.410007524
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_quinolones,meat,3.360554308
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_streptomycin,feed,0.0014568731838749
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_sulfonamides,meat,5.160080142
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_tetracycline,feed,8.201511895680723e-05
58,Ecuador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_tetracyclines,meat,46.5244443
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_aminoglycosides,meat,9.86956030754717
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_amphenicols,meat,8.602629866037736
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_cephalosporins_1_2,meat,0.1291979471698113
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_cephalosporins_3_4,meat,10.00473386981132
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_kasugamycin,feed,0.0
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_lincosamides,meat,23.553095962264152
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_macrolides,meat,24.24833824528302
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_other_antibiotics,meat,172.53214913207546
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,feed,0.0
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_penicillins,meat,34.0779838490566
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_pleuromutilins,meat,143.34354264150943
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_polymixins,meat,279.5665133962264
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_quinolones,meat,14.572538856603773
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_streptomycin,feed,0.0
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_sulfonamides,meat,11.162280915094339
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_tetracycline,feed,0.0
58,Ecuador,Latin America and the Caribbean,2732,Mutton & Goat Meat,mg_abx_tetracyclines,meat,45.72808381132076
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_aminoglycosides,meat,5.957772708956032
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_amphenicols,meat,0.602030930519895
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_cephalosporins_1_2,meat,0.002213437089876638
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_cephalosporins_3_4,meat,0.0062329241355075895
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_kasugamycin,feed,0.0
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_lincosamides,meat,12.056034753885918
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_macrolides,meat,15.537149728902055
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_other_antibiotics,meat,99.46381612140746
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_oxytetracycline,feed,2.3798847094210777e-08
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_penicillins,meat,13.421843526774673
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_pleuromutilins,meat,15.648140817368457
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_polymixins,meat,78.24955643902153
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_quinolones,meat,1.9817144662328297
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_streptomycin,feed,0.000132761474818
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_sulfonamides,meat,5.126578009664277
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_tetracycline,feed,7.473847600873553e-06
58,Ecuador,Latin America and the Caribbean,2733,Pigmeat,mg_abx_tetracyclines,meat,46.8509736468619
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_aminoglycosides,meat,0.6974869434643617
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_amphenicols,meat,0.018930113768666275
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_cephalosporins_1_2,meat,0.0
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_cephalosporins_3_4,meat,0.0
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_kasugamycin,feed,0.0
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_lincosamides,meat,1.9237061928709538
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_macrolides,meat,9.228919356204006
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_other_antibiotics,meat,0.0
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_oxytetracycline,feed,5.052562104758833e-07
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_penicillins,meat,4.986040740157828
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_pleuromutilins,meat,0.0
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_polymixins,meat,10.400611589894172
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_quinolones,meat,2.0164743967861702
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_streptomycin,feed,0.0028185634118409
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_sulfonamides,meat,3.0232680765290354
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_tetracycline,feed,0.0001586718844632
58,Ecuador,Latin America and the Caribbean,2734,Poultry Meat,mg_abx_tetracyclines,meat,14.026563713399922
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_aminoglycosides,meat,1.560829106
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_amphenicols,meat,1.069732048
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_cephalosporins_1_2,meat,0.0
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_cephalosporins_3_4,meat,0.0
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_kasugamycin,feed,0.0
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_lincosamides,meat,0.02149925
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_macrolides,meat,2.34312578
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_other_antibiotics,meat,1.981866144
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_oxytetracycline,feed,0.0019323671497584
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_penicillins,meat,5.578296248
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_pleuromutilins,meat,0.0
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_polymixins,meat,0.07659417
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_quinolones,meat,3.036925706
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_streptomycin,feed,0.0
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_sulfonamides,meat,4.03280092
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_tetracycline,feed,0.0
59,Egypt,Near East and North Africa,2731,Bovine Meat,mg_abx_tetracyclines,meat,15.627969854
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_aminoglycosides,meat,1.755631988679245
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_amphenicols,meat,0.9929966452830189
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_cephalosporins_1_2,meat,0.0
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_cephalosporins_3_4,meat,0.0
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_kasugamycin,feed,0.0
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_lincosamides,meat,0.20020980566037735
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_macrolides,meat,5.268683305660377
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_other_antibiotics,meat,24.227162735849056
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_oxytetracycline,feed,0.0
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_penicillins,meat,9.811895116981132
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_pleuromutilins,meat,1.0414310283018868
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_polymixins,meat,10.569410209433961
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_quinolones,meat,9.165365443396226
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_streptomycin,feed,0.0
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_sulfonamides,meat,6.071480422641509
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_tetracycline,feed,0.0
59,Egypt,Near East and North Africa,2732,Mutton & Goat Meat,mg_abx_tetracyclines,meat,28.77046730188679
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_aminoglycosides,meat,1.554127155474466
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_amphenicols,meat,0.10190659462328036
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_cephalosporins_1_2,meat,0.0
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_cephalosporins_3_4,meat,0.0
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_kasugamycin,feed,0.0
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_lincosamides,meat,0.15028262458287903
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_macrolides,meat,4.950606439652887
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_other_antibiotics,meat,20.481633010180392
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_oxytetracycline,feed,0.0
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_penicillins,meat,5.667063962000259
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_pleuromutilins,meat,0.1667178351686872
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_polymixins,meat,4.338248509374039
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_quinolones,meat,1.827774364204206
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_streptomycin,feed,0.0
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_sulfonamides,meat,4.089179355191201
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_tetracycline,feed,0.0
59,Egypt,Near East and North Africa,2733,Pigmeat,mg_abx_tetracyclines,meat,16.30934301159324
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_aminoglycosides,meat,0.12481582427777778
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_amphenicols,meat,0.002198201972222222
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_cephalosporins_1_2,meat,0.0
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_cephalosporins_3_4,meat,0.0
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_kasugamycin,feed,0.0
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_lincosamides,meat,0.016450305777777778
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_macrolides,meat,2.017292395111111
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_other_antibiotics,meat,0.0
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_oxytetracycline,feed,2.410334572307806e-07
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_penicillins,meat,1.4442178701388888
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_pleuromutilins,meat,0.0
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_polymixins,meat,0.3955691082777777
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_quinolones,meat,1.2758662904999998
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_streptomycin,feed,0.0439958179845394
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_sulfonamides,meat,1.654307338333333
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_tetracycline,feed,0.0043911801804536
59,Egypt,Near East and North Africa,2734,Poultry Meat,mg_abx_tetracyclines,meat,3.6420331996666664
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_aminoglycosides,meat,7.251698924
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_amphenicols,meat,7.659114328
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_cephalosporins_1_2,meat,0.548317938
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_cephalosporins_3_4,meat,0.101790182
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_kasugamycin,feed,0.0
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_lincosamides,meat,2.090287744
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_macrolides,meat,8.912418646
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_other_antibiotics,meat,11.664386032
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_oxytetracycline,feed,0.0019326555711192
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_penicillins,meat,16.011892276
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_pleuromutilins,meat,0.0
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_polymixins,meat,1.674365262
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_quinolones,meat,3.990613738
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_streptomycin,feed,0.0086862611108247
60,El Salvador,Latin America and the Caribbean,2731,Bovine Meat,mg_abx_sulfonamides,meat,6.127526834
