item_index,item,footprint,footprint_type
Comoros,Poultry Meat,1.7204292284948586,kg_co2e
Congo,Bovine Meat,138.72106390835145,kg_co2e
Congo,Mutton & Goat Meat,42.42161487143543,kg_co2e
Congo,Pigmeat,3.4545720628424537,kg_co2e
Congo,Poultry Meat,1.5455670676189286,kg_co2e
Cook Islands,Pigmeat,32.09155161973072,kg_co2e
Costa Rica,Bovine Meat,24.03867027344517,kg_co2e
Costa Rica,Pigmeat,6.360224035631791,kg_co2e
Costa Rica,Poultry Meat,3.041758603681331,kg_co2e
Croatia,Bovine Meat,15.917718553938402,kg_co2e
Croatia,Mutton & Goat Meat,19.27668021135027,kg_co2e
Croatia,Pigmeat,6.131652037750675,kg_co2e
Croatia,Poultry Meat,2.888724273165589,kg_co2e
Cuba,Bovine Meat,73.77377597737826,kg_co2e
Cuba,Mutton & Goat Meat,27.598036527387137,kg_co2e
Cuba,Pigmeat,6.09545144857327,kg_co2e
Cuba,Poultry Meat,11.615542953822342,kg_co2e
Cyprus,Bovine Meat,25.838561351307813,kg_co2e
Cyprus,Mutton & Goat Meat,14.183531472574465,kg_co2e
Cyprus,Pigmeat,6.605231268203484,kg_co2e
Cyprus,Poultry Meat,5.10324444978676,kg_co2e
Czechia,Bovine Meat,18.631440116703356,kg_co2e
Czechia,Mutton & Goat Meat,11.632482016803781,kg_co2e
Czechia,Pigmeat,4.411592199539174,kg_co2e
Czechia,Poultry Meat,2.144859328051301,kg_co2e
Côte d'Ivoire,Bovine Meat,82.02509689107234,kg_co2e
Côte d'Ivoire,Mutton & Goat Meat,38.20491645401236,kg_co2e
Côte d'Ivoire,Pigmeat,6.352242162316807,kg_co2e
Côte d'Ivoire,Poultry Meat,5.41589146180022,kg_co2e
Democratic People's Republic of Korea,Bovine Meat,71.25882718602631,kg_co2e
Democratic People's Republic of Korea,Mutton & Goat Meat,21.450251043610105,kg_co2e
Democratic People's Republic of Korea,Pigmeat,3.7035320862500347,kg_co2e
Democratic People's Republic of Korea,Poultry Meat,3.316035592969197,kg_co2e
Democratic Republic of the Congo,Bovine Meat,137.78771916574712,kg_co2e
Democratic Republic of the Congo,Mutton & Goat Meat,40.19921195121865,kg_co2e
Democratic Republic of the Congo,Pigmeat,3.965664271209969,kg_co2e
Democratic Republic of the Congo,Poultry Meat,3.495204328977023,kg_co2e
Denmark,Bovine Meat,12.88001086269281,kg_co2e
Denmark,Mutton & Goat Meat,16.490296918012938,kg_co2e
Denmark,Pigmeat,4.437623668503276,kg_co2e
Denmark,Poultry Meat,4.384277740138113,kg_co2e
Djibouti,Bovine Meat,71.92468333662033,kg_co2e
Djibouti,Mutton & Goat Meat,40.08758304008341,kg_co2e
Djibouti,Poultry Meat,1.4118482906302974,kg_co2e
Dominica,Bovine Meat,10.88240932901179,kg_co2e
Dominica,Poultry Meat,2.1198072973169877,kg_co2e
Dominican Republic,Bovine Meat,75.6998677885493,kg_co2e
Dominican Republic,Mutton & Goat Meat,31.05429667470679,kg_co2e
Dominican Republic,Pigmeat,5.913369379507032,kg_co2e
Dominican Republic,Poultry Meat,0.18422902779954758,kg_co2e
Ecuador,Bovine Meat,41.871100398471796,kg_co2e
Ecuador,Mutton & Goat Meat,20.83405207497773,kg_co2e
Ecuador,Pigmeat,5.588538662674017,kg_co2e
