country_code,country,fbs_item_code,fbs_item,footprint_type,footprint
1,Armenia,2761,Freshwater Fish,mg_abx_aminoglycosides,6.8275910827849735
1,Armenia,2761,Freshwater Fish,mg_abx_amphenicols,23.389569451916845
1,Armenia,2761,Freshwater Fish,mg_abx_arsenicals,0.0
1,Armenia,2761,Freshwater Fish,mg_abx_cephalosporins,0.06759991171074232
1,Armenia,2761,Freshwater Fish,mg_abx_fluoroquinolones,11.221585343983227
1,Armenia,2761,Freshwater Fish,mg_abx_glycopeptides,0.0
1,Armenia,2761,Freshwater Fish,mg_abx_glycophospholipids,0.0
1,Armenia,2761,Freshwater Fish,mg_abx_lincosamides,0.40559947026445387
1,Armenia,2761,Freshwater Fish,mg_abx_macrolides,5.002393466594933
1,Armenia,2761,Freshwater Fish,mg_abx_nitrofurans,0.0
1,Armenia,2761,Freshwater Fish,mg_abx_orthosomycins,0.0
1,Armenia,2761,Freshwater Fish,mg_abx_other_aquaculture,0.06759991171074232
1,Armenia,2761,Freshwater Fish,mg_abx_penicillins,1.4871980576363313
1,Armenia,2761,Freshwater Fish,mg_abx_pleuromutilins,2.703996468429693
1,Armenia,2761,Freshwater Fish,mg_abx_polypeptides,1.0139986756611348
1,Armenia,2761,Freshwater Fish,mg_abx_quinolones,0.13519982342148465
1,Armenia,2761,Freshwater Fish,mg_abx_quinoxalines,0.0
1,Armenia,2761,Freshwater Fish,mg_abx_streptogramins,0.0
1,Armenia,2761,Freshwater Fish,mg_abx_sulfonamides,3.9207948792230543
1,Armenia,2761,Freshwater Fish,mg_abx_tetracyclines,10.883585785429515
1,Armenia,2765,Crustaceans,mg_abx_aminoglycosides,0.0
1,Armenia,2765,Crustaceans,mg_abx_amphenicols,0.0
1,Armenia,2765,Crustaceans,mg_abx_arsenicals,0.0
1,Armenia,2765,Crustaceans,mg_abx_cephalosporins,0.0
1,Armenia,2765,Crustaceans,mg_abx_fluoroquinolones,0.0
1,Armenia,2765,Crustaceans,mg_abx_glycopeptides,0.0
1,Armenia,2765,Crustaceans,mg_abx_glycophospholipids,0.0
1,Armenia,2765,Crustaceans,mg_abx_lincosamides,0.0
1,Armenia,2765,Crustaceans,mg_abx_macrolides,0.0
1,Armenia,2765,Crustaceans,mg_abx_nitrofurans,0.0
1,Armenia,2765,Crustaceans,mg_abx_orthosomycins,0.0
1,Armenia,2765,Crustaceans,mg_abx_other_aquaculture,0.0
1,Armenia,2765,Crustaceans,mg_abx_penicillins,0.0
1,Armenia,2765,Crustaceans,mg_abx_pleuromutilins,0.0
1,Armenia,2765,Crustaceans,mg_abx_polypeptides,0.0
1,Armenia,2765,Crustaceans,mg_abx_quinolones,0.0
1,Armenia,2765,Crustaceans,mg_abx_quinoxalines,0.0
1,Armenia,2765,Crustaceans,mg_abx_streptogramins,0.0
1,Armenia,2765,Crustaceans,mg_abx_sulfonamides,0.0
1,Armenia,2765,Crustaceans,mg_abx_tetracyclines,0.0
2,Afghanistan,2761,Freshwater Fish,mg_abx_aminoglycosides,6.61127895266868
2,Afghanistan,2761,Freshwater Fish,mg_abx_amphenicols,22.648539778449145
2,Afghanistan,2761,Freshwater Fish,mg_abx_arsenicals,0.0
2,Afghanistan,2761,Freshwater Fish,mg_abx_cephalosporins,0.06545820745216516
2,Afghanistan,2761,Freshwater Fish,mg_abx_fluoroquinolones,10.866062437059417
2,Afghanistan,2761,Freshwater Fish,mg_abx_glycopeptides,0.0
2,Afghanistan,2761,Freshwater Fish,mg_abx_glycophospholipids,0.0
2,Afghanistan,2761,Freshwater Fish,mg_abx_lincosamides,0.39274924471299094
2,Afghanistan,2761,Freshwater Fish,mg_abx_macrolides,4.843907351460222
2,Afghanistan,2761,Freshwater Fish,mg_abx_nitrofurans,0.0
2,Afghanistan,2761,Freshwater Fish,mg_abx_orthosomycins,0.0
2,Afghanistan,2761,Freshwater Fish,mg_abx_other_aquaculture,0.06545820745216516
2,Afghanistan,2761,Freshwater Fish,mg_abx_penicillins,1.4400805639476337
2,Afghanistan,2761,Freshwater Fish,mg_abx_pleuromutilins,2.618328298086606
2,Afghanistan,2761,Freshwater Fish,mg_abx_polypeptides,0.9818731117824774
2,Afghanistan,2761,Freshwater Fish,mg_abx_quinolones,0.1309164149043303
2,Afghanistan,2761,Freshwater Fish,mg_abx_quinoxalines,0.0
2,Afghanistan,2761,Freshwater Fish,mg_abx_streptogramins,0.0
2,Afghanistan,2761,Freshwater Fish,mg_abx_sulfonamides,3.796576032225579
2,Afghanistan,2761,Freshwater Fish,mg_abx_tetracyclines,10.538771399798591
3,Albania,2761,Freshwater Fish,mg_abx_aminoglycosides,6.61127895266868
3,Albania,2761,Freshwater Fish,mg_abx_amphenicols,22.648539778449145
3,Albania,2761,Freshwater Fish,mg_abx_arsenicals,0.0
3,Albania,2761,Freshwater Fish,mg_abx_cephalosporins,0.06545820745216516
3,Albania,2761,Freshwater Fish,mg_abx_fluoroquinolones,10.866062437059417
3,Albania,2761,Freshwater Fish,mg_abx_glycopeptides,0.0
3,Albania,2761,Freshwater Fish,mg_abx_glycophospholipids,0.0
3,Albania,2761,Freshwater Fish,mg_abx_lincosamides,0.39274924471299094
3,Albania,2761,Freshwater Fish,mg_abx_macrolides,4.843907351460222
3,Albania,2761,Freshwater Fish,mg_abx_nitrofurans,0.0
3,Albania,2761,Freshwater Fish,mg_abx_orthosomycins,0.0
3,Albania,2761,Freshwater Fish,mg_abx_other_aquaculture,0.06545820745216516
3,Albania,2761,Freshwater Fish,mg_abx_penicillins,1.4400805639476335
3,Albania,2761,Freshwater Fish,mg_abx_pleuromutilins,2.6183282980866056
3,Albania,2761,Freshwater Fish,mg_abx_polypeptides,0.9818731117824775
3,Albania,2761,Freshwater Fish,mg_abx_quinolones,0.1309164149043303
3,Albania,2761,Freshwater Fish,mg_abx_quinoxalines,0.0
3,Albania,2761,Freshwater Fish,mg_abx_streptogramins,0.0
3,Albania,2761,Freshwater Fish,mg_abx_sulfonamides,3.7965760322255786
3,Albania,2761,Freshwater Fish,mg_abx_tetracyclines,10.53877139979859
3,Albania,2762,Demersal Fish,mg_abx_aminoglycosides,21.156092648539776
3,Albania,2762,Demersal Fish,mg_abx_amphenicols,72.47532729103726
3,Albania,2762,Demersal Fish,mg_abx_arsenicals,0.0
3,Albania,2762,Demersal Fish,mg_abx_cephalosporins,0.2094662638469285
3,Albania,2762,Demersal Fish,mg_abx_fluoroquinolones,34.77139979859014
3,Albania,2762,Demersal Fish,mg_abx_glycopeptides,0.0
3,Albania,2762,Demersal Fish,mg_abx_glycophospholipids,0.0
3,Albania,2762,Demersal Fish,mg_abx_lincosamides,1.256797583081571
3,Albania,2762,Demersal Fish,mg_abx_macrolides,15.500503524672709
3,Albania,2762,Demersal Fish,mg_abx_nitrofurans,0.0
3,Albania,2762,Demersal Fish,mg_abx_orthosomycins,0.0
3,Albania,2762,Demersal Fish,mg_abx_other_aquaculture,0.2094662638469285
3,Albania,2762,Demersal Fish,mg_abx_penicillins,4.608257804632428
3,Albania,2762,Demersal Fish,mg_abx_pleuromutilins,8.37865055387714
3,Albania,2762,Demersal Fish,mg_abx_polypeptides,3.1419939577039275
3,Albania,2762,Demersal Fish,mg_abx_quinolones,0.418932527693857
3,Albania,2762,Demersal Fish,mg_abx_quinoxalines,0.0
3,Albania,2762,Demersal Fish,mg_abx_streptogramins,0.0
3,Albania,2762,Demersal Fish,mg_abx_sulfonamides,12.149043303121854
3,Albania,2762,Demersal Fish,mg_abx_tetracyclines,33.724068479355495
3,Albania,2763,Pelagic Fish,mg_abx_aminoglycosides,0.0
3,Albania,2763,Pelagic Fish,mg_abx_amphenicols,0.0
3,Albania,2763,Pelagic Fish,mg_abx_arsenicals,0.0
3,Albania,2763,Pelagic Fish,mg_abx_cephalosporins,0.0
3,Albania,2763,Pelagic Fish,mg_abx_fluoroquinolones,0.0
3,Albania,2763,Pelagic Fish,mg_abx_glycopeptides,0.0
3,Albania,2763,Pelagic Fish,mg_abx_glycophospholipids,0.0
3,Albania,2763,Pelagic Fish,mg_abx_lincosamides,0.0
3,Albania,2763,Pelagic Fish,mg_abx_macrolides,0.0
3,Albania,2763,Pelagic Fish,mg_abx_nitrofurans,0.0
3,Albania,2763,Pelagic Fish,mg_abx_orthosomycins,0.0
3,Albania,2763,Pelagic Fish,mg_abx_other_aquaculture,0.0
3,Albania,2763,Pelagic Fish,mg_abx_penicillins,0.0
3,Albania,2763,Pelagic Fish,mg_abx_pleuromutilins,0.0
3,Albania,2763,Pelagic Fish,mg_abx_polypeptides,0.0
3,Albania,2763,Pelagic Fish,mg_abx_quinolones,0.0
3,Albania,2763,Pelagic Fish,mg_abx_quinoxalines,0.0
3,Albania,2763,Pelagic Fish,mg_abx_streptogramins,0.0
3,Albania,2763,Pelagic Fish,mg_abx_sulfonamides,0.0
3,Albania,2763,Pelagic Fish,mg_abx_tetracyclines,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_aminoglycosides,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_amphenicols,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_arsenicals,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_cephalosporins,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_fluoroquinolones,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_glycopeptides,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_glycophospholipids,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_lincosamides,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_macrolides,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_nitrofurans,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_orthosomycins,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_other_aquaculture,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_penicillins,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_pleuromutilins,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_polypeptides,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_quinolones,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_quinoxalines,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_streptogramins,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_sulfonamides,0.0
3,Albania,2764,"Marine Fish, Other",mg_abx_tetracyclines,0.0
3,Albania,2765,Crustaceans,mg_abx_aminoglycosides,0.0
3,Albania,2765,Crustaceans,mg_abx_amphenicols,0.0
3,Albania,2765,Crustaceans,mg_abx_arsenicals,0.0
3,Albania,2765,Crustaceans,mg_abx_cephalosporins,0.0
3,Albania,2765,Crustaceans,mg_abx_fluoroquinolones,0.0
3,Albania,2765,Crustaceans,mg_abx_glycopeptides,0.0
3,Albania,2765,Crustaceans,mg_abx_glycophospholipids,0.0
3,Albania,2765,Crustaceans,mg_abx_lincosamides,0.0
3,Albania,2765,Crustaceans,mg_abx_macrolides,0.0
3,Albania,2765,Crustaceans,mg_abx_nitrofurans,0.0
3,Albania,2765,Crustaceans,mg_abx_orthosomycins,0.0
3,Albania,2765,Crustaceans,mg_abx_other_aquaculture,0.0
3,Albania,2765,Crustaceans,mg_abx_penicillins,0.0
3,Albania,2765,Crustaceans,mg_abx_pleuromutilins,0.0
3,Albania,2765,Crustaceans,mg_abx_polypeptides,0.0
3,Albania,2765,Crustaceans,mg_abx_quinolones,0.0
3,Albania,2765,Crustaceans,mg_abx_quinoxalines,0.0
3,Albania,2765,Crustaceans,mg_abx_streptogramins,0.0
3,Albania,2765,Crustaceans,mg_abx_sulfonamides,0.0
3,Albania,2765,Crustaceans,mg_abx_tetracyclines,0.0
4,Algeria,2761,Freshwater Fish,mg_abx_aminoglycosides,9.834059629805255
4,Algeria,2761,Freshwater Fish,mg_abx_amphenicols,33.68895675161009
4,Algeria,2761,Freshwater Fish,mg_abx_arsenicals,0.0
4,Algeria,2761,Freshwater Fish,mg_abx_cephalosporins,0.0973669270277748
4,Algeria,2761,Freshwater Fish,mg_abx_fluoroquinolones,16.16290988661062
4,Algeria,2761,Freshwater Fish,mg_abx_glycopeptides,0.0
4,Algeria,2761,Freshwater Fish,mg_abx_glycophospholipids,0.0
4,Algeria,2761,Freshwater Fish,mg_abx_lincosamides,0.5842015621666489
4,Algeria,2761,Freshwater Fish,mg_abx_macrolides,7.205152600055338
4,Algeria,2761,Freshwater Fish,mg_abx_nitrofurans,0.0
4,Algeria,2761,Freshwater Fish,mg_abx_orthosomycins,0.0
4,Algeria,2761,Freshwater Fish,mg_abx_other_aquaculture,0.0973669270277748
4,Algeria,2761,Freshwater Fish,mg_abx_penicillins,2.1420723946110463
4,Algeria,2761,Freshwater Fish,mg_abx_pleuromutilins,3.8946770811109923
4,Algeria,2761,Freshwater Fish,mg_abx_polypeptides,1.4605039054166224
4,Algeria,2761,Freshwater Fish,mg_abx_quinolones,0.1947338540555496
4,Algeria,2761,Freshwater Fish,mg_abx_quinoxalines,0.0
4,Algeria,2761,Freshwater Fish,mg_abx_streptogramins,0.0
4,Algeria,2761,Freshwater Fish,mg_abx_sulfonamides,5.64728176761094
4,Algeria,2761,Freshwater Fish,mg_abx_tetracyclines,15.67607525147175
4,Algeria,2762,Demersal Fish,mg_abx_aminoglycosides,21.156092648539776
4,Algeria,2762,Demersal Fish,mg_abx_amphenicols,72.47532729103726
4,Algeria,2762,Demersal Fish,mg_abx_arsenicals,0.0
4,Algeria,2762,Demersal Fish,mg_abx_cephalosporins,0.2094662638469285
4,Algeria,2762,Demersal Fish,mg_abx_fluoroquinolones,34.77139979859014
4,Algeria,2762,Demersal Fish,mg_abx_glycopeptides,0.0
4,Algeria,2762,Demersal Fish,mg_abx_glycophospholipids,0.0
4,Algeria,2762,Demersal Fish,mg_abx_lincosamides,1.256797583081571
4,Algeria,2762,Demersal Fish,mg_abx_macrolides,15.50050352467271
4,Algeria,2762,Demersal Fish,mg_abx_nitrofurans,0.0
4,Algeria,2762,Demersal Fish,mg_abx_orthosomycins,0.0
4,Algeria,2762,Demersal Fish,mg_abx_other_aquaculture,0.2094662638469285
4,Algeria,2762,Demersal Fish,mg_abx_penicillins,4.608257804632428
4,Algeria,2762,Demersal Fish,mg_abx_pleuromutilins,8.37865055387714
4,Algeria,2762,Demersal Fish,mg_abx_polypeptides,3.1419939577039275
4,Algeria,2762,Demersal Fish,mg_abx_quinolones,0.418932527693857
4,Algeria,2762,Demersal Fish,mg_abx_quinoxalines,0.0
4,Algeria,2762,Demersal Fish,mg_abx_streptogramins,0.0
4,Algeria,2762,Demersal Fish,mg_abx_sulfonamides,12.149043303121854
4,Algeria,2762,Demersal Fish,mg_abx_tetracyclines,33.724068479355495
4,Algeria,2763,Pelagic Fish,mg_abx_aminoglycosides,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_amphenicols,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_arsenicals,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_cephalosporins,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_fluoroquinolones,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_glycopeptides,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_glycophospholipids,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_lincosamides,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_macrolides,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_nitrofurans,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_orthosomycins,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_other_aquaculture,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_penicillins,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_pleuromutilins,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_polypeptides,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_quinolones,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_quinoxalines,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_streptogramins,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_sulfonamides,0.0
4,Algeria,2763,Pelagic Fish,mg_abx_tetracyclines,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_aminoglycosides,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_amphenicols,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_arsenicals,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_cephalosporins,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_fluoroquinolones,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_glycopeptides,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_glycophospholipids,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_lincosamides,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_macrolides,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_nitrofurans,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_orthosomycins,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_other_aquaculture,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_penicillins,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_pleuromutilins,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_polypeptides,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_quinolones,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_quinoxalines,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_streptogramins,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_sulfonamides,0.0
4,Algeria,2764,"Marine Fish, Other",mg_abx_tetracyclines,0.0
4,Algeria,2765,Crustaceans,mg_abx_aminoglycosides,0.0
4,Algeria,2765,Crustaceans,mg_abx_amphenicols,0.0
4,Algeria,2765,Crustaceans,mg_abx_arsenicals,0.0
4,Algeria,2765,Crustaceans,mg_abx_cephalosporins,0.0
4,Algeria,2765,Crustaceans,mg_abx_fluoroquinolones,0.0
4,Algeria,2765,Crustaceans,mg_abx_glycopeptides,0.0
4,Algeria,2765,Crustaceans,mg_abx_glycophospholipids,0.0
4,Algeria,2765,Crustaceans,mg_abx_lincosamides,0.0
4,Algeria,2765,Crustaceans,mg_abx_macrolides,0.0
4,Algeria,2765,Crustaceans,mg_abx_nitrofurans,0.0
4,Algeria,2765,Crustaceans,mg_abx_orthosomycins,0.0
4,Algeria,2765,Crustaceans,mg_abx_other_aquaculture,0.0
4,Algeria,2765,Crustaceans,mg_abx_penicillins,0.0
4,Algeria,2765,Crustaceans,mg_abx_pleuromutilins,0.0
4,Algeria,2765,Crustaceans,mg_abx_polypeptides,0.0
4,Algeria,2765,Crustaceans,mg_abx_quinolones,0.0
4,Algeria,2765,Crustaceans,mg_abx_quinoxalines,0.0
4,Algeria,2765,Crustaceans,mg_abx_streptogramins,0.0
4,Algeria,2765,Crustaceans,mg_abx_sulfonamides,0.0
4,Algeria,2765,Crustaceans,mg_abx_tetracyclines,0.0
5,American Samoa,2761,Freshwater Fish,mg_abx_aminoglycosides,6.001007049345417
5,American Samoa,2761,Freshwater Fish,mg_abx_amphenicols,20.557905337361532
5,American Samoa,2761,Freshwater Fish,mg_abx_arsenicals,0.0
5,American Samoa,2761,Freshwater Fish,mg_abx_cephalosporins,0.059415911379657606
5,American Samoa,2761,Freshwater Fish,mg_abx_fluoroquinolones,9.863041289023164
5,American Samoa,2761,Freshwater Fish,mg_abx_glycopeptides,0.0
5,American Samoa,2761,Freshwater Fish,mg_abx_glycophospholipids,0.0
5,American Samoa,2761,Freshwater Fish,mg_abx_lincosamides,0.3564954682779456
5,American Samoa,2761,Freshwater Fish,mg_abx_macrolides,4.396777442094663
5,American Samoa,2761,Freshwater Fish,mg_abx_nitrofurans,0.0
5,American Samoa,2761,Freshwater Fish,mg_abx_orthosomycins,0.0
5,American Samoa,2761,Freshwater Fish,mg_abx_other_aquaculture,0.059415911379657606
5,American Samoa,2761,Freshwater Fish,mg_abx_penicillins,1.3071500503524676
5,American Samoa,2761,Freshwater Fish,mg_abx_pleuromutilins,2.376636455186304
5,American Samoa,2761,Freshwater Fish,mg_abx_polypeptides,0.8912386706948642
5,American Samoa,2761,Freshwater Fish,mg_abx_quinolones,0.11883182275931521
5,American Samoa,2761,Freshwater Fish,mg_abx_quinoxalines,0.0
5,American Samoa,2761,Freshwater Fish,mg_abx_streptogramins,0.0
5,American Samoa,2761,Freshwater Fish,mg_abx_sulfonamides,3.446122860020141
5,American Samoa,2761,Freshwater Fish,mg_abx_tetracyclines,9.565961732124876
5,American Samoa,2762,Demersal Fish,mg_abx_aminoglycosides,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_amphenicols,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_arsenicals,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_cephalosporins,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_fluoroquinolones,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_glycopeptides,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_glycophospholipids,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_lincosamides,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_macrolides,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_nitrofurans,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_orthosomycins,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_other_aquaculture,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_penicillins,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_pleuromutilins,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_polypeptides,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_quinolones,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_quinoxalines,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_streptogramins,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_sulfonamides,0.0
5,American Samoa,2762,Demersal Fish,mg_abx_tetracyclines,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_aminoglycosides,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_amphenicols,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_arsenicals,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_cephalosporins,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_fluoroquinolones,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_glycopeptides,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_glycophospholipids,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_lincosamides,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_macrolides,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_nitrofurans,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_orthosomycins,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_other_aquaculture,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_penicillins,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_pleuromutilins,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_polypeptides,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_quinolones,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_quinoxalines,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_streptogramins,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_sulfonamides,0.0
5,American Samoa,2763,Pelagic Fish,mg_abx_tetracyclines,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_aminoglycosides,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_amphenicols,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_arsenicals,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_cephalosporins,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_fluoroquinolones,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_glycopeptides,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_glycophospholipids,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_lincosamides,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_macrolides,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_nitrofurans,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_orthosomycins,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_other_aquaculture,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_penicillins,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_pleuromutilins,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_polypeptides,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_quinolones,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_quinoxalines,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_streptogramins,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_sulfonamides,0.0
5,American Samoa,2764,"Marine Fish, Other",mg_abx_tetracyclines,0.0
5,American Samoa,2765,Crustaceans,mg_abx_aminoglycosides,0.0
5,American Samoa,2765,Crustaceans,mg_abx_amphenicols,0.0
5,American Samoa,2765,Crustaceans,mg_abx_arsenicals,0.0
5,American Samoa,2765,Crustaceans,mg_abx_cephalosporins,0.0
5,American Samoa,2765,Crustaceans,mg_abx_fluoroquinolones,0.0
5,American Samoa,2765,Crustaceans,mg_abx_glycopeptides,0.0
5,American Samoa,2765,Crustaceans,mg_abx_glycophospholipids,0.0
5,American Samoa,2765,Crustaceans,mg_abx_lincosamides,0.0
5,American Samoa,2765,Crustaceans,mg_abx_macrolides,0.0
5,American Samoa,2765,Crustaceans,mg_abx_nitrofurans,0.0
5,American Samoa,2765,Crustaceans,mg_abx_orthosomycins,0.0
5,American Samoa,2765,Crustaceans,mg_abx_other_aquaculture,0.0
5,American Samoa,2765,Crustaceans,mg_abx_penicillins,0.0
5,American Samoa,2765,Crustaceans,mg_abx_pleuromutilins,0.0
5,American Samoa,2765,Crustaceans,mg_abx_polypeptides,0.0
5,American Samoa,2765,Crustaceans,mg_abx_quinolones,0.0
5,American Samoa,2765,Crustaceans,mg_abx_quinoxalines,0.0
5,American Samoa,2765,Crustaceans,mg_abx_streptogramins,0.0
5,American Samoa,2765,Crustaceans,mg_abx_sulfonamides,0.0
5,American Samoa,2765,Crustaceans,mg_abx_tetracyclines,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_aminoglycosides,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_amphenicols,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_arsenicals,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_cephalosporins,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_fluoroquinolones,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_glycopeptides,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_glycophospholipids,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_lincosamides,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_macrolides,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_nitrofurans,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_orthosomycins,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_other_aquaculture,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_penicillins,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_pleuromutilins,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_polypeptides,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_quinolones,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_quinoxalines,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_streptogramins,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_sulfonamides,0.0
6,Andorra,2761,Freshwater Fish,mg_abx_tetracyclines,0.0
7,Angola,2761,Freshwater Fish,mg_abx_aminoglycosides,6.140814794470383
