country_code,country,diet,kg/cap/yr,kcal/cap/day,g_pro/cap/day,loss_adj_kg/cap/yr,loss_adj_g_pro/cap/day,loss_adj_kcal/cap/day
137,Mauritius,eat_lancet,580.9645692485933,2727.0641735397644,0.0,499.1332940567815,0.0,2503.0
137,Mauritius,high_income,739.304760855025,3113.845040477584,101.54217396067504,595.5399878118702,80.66907421597536,2567.8204518440334
138,Mexico,baseline,726.9665743648344,3464.5883297832315,102.92263885581912,579.1493467386047,83.3641172512741,2898.315893421955
138,Mexico,eat_lancet,596.161245636738,2831.699262368741,0.0,490.7206186439921,0.0,2503.0
138,Mexico,high_income,744.3559151733369,3125.272014025624,101.70524196368322,600.3959581640693,80.82801667674332,2578.8473578095604
141,Mongolia,baseline,627.9046547950657,2621.5187778300096,95.92870582098456,513.3175983086672,77.09303785153055,2136.696814728455
141,Mongolia,eat_lancet,605.9637324052343,2855.8512441974394,0.0,505.5171334685505,0.0,2503.0
141,Mongolia,high_income,741.6799065729032,3120.693808395011,101.69523614231477,597.7199495636355,80.81801085537485,2574.2691521789475
143,Morocco,baseline,722.08045751634,3593.2398499611936,105.02980143391395,548.645705580614,80.45857414038599,2860.128850467227
143,Morocco,eat_lancet,612.8109876933742,2786.046466606174,0.0,496.077407880302,0.0,2407.0
143,Morocco,high_income,744.5519493359984,3125.5658334672908,101.71412446162405,600.5352301956691,80.83446217447658,2579.0083993209887
144,Mozambique,baseline,419.5639118840306,2077.0362351139443,46.61649345391303,337.20926583257966,39.13057429851284,1778.4747314729439
144,Mozambique,eat_lancet,602.7112325264138,2857.065032276901,0.0,490.47551008316987,0.0,2503.0
144,Mozambique,high_income,744.5659493359984,3125.765833467291,101.71412446162405,600.5492301956691,80.83446217447658,2579.208399320989
146,Republic of Moldova,baseline,631.0326151285371,2611.0935640889734,73.13314145325118,487.3456711646968,54.10139333163069,1987.6535523285893
146,Republic of Moldova,eat_lancet,558.9805385873751,2742.2147668878983,0.0,505.3350845439619,0.0,2503.0
146,Republic of Moldova,high_income,744.1581180035257,3120.527202704869,101.70524196368322,600.1981609942579,80.82801667674332,2574.1025464888057
147,Namibia,baseline,514.9212304204452,2391.6233625029226,64.76377084316749,423.59440987481236,54.943255430532915,2084.051559625049
147,Namibia,eat_lancet,591.3758062076713,2800.656768111642,0.0,495.81895154468356,0.0,2503.0
147,Namibia,high_income,740.8132456528909,3104.1457512494026,101.44187906204856,597.1525774639614,80.58865133109934,2559.4874032586135
149,Nepal,baseline,747.6837423947815,3084.206879021669,80.35737064693106,614.2372696161733,66.8693553747962,2651.7375009345287
149,Nepal,eat_lancet,581.5505101819161,2828.423612137819,0.0,489.3895516657807,0.0,2503.0
149,Nepal,high_income,744.5659493359984,3125.765833467291,101.71412446162405,600.5492301956691,80.83446217447658,2579.208399320989
150,Netherlands,baseline,874.6674933244326,3141.6013578525885,103.81985503357726,728.8870519126244,83.98734902216333,2620.835372756153
150,Netherlands,eat_lancet,536.6775116971149,2686.538392758705,0.0,499.606438769992,0.0,2503.0
150,Netherlands,high_income,874.6674933244326,3141.6013578525885,103.81985503357726,728.8870519126244,83.98734902216333,2620.835372756153
153,New Caledonia,baseline,502.3548249551167,2663.8130801639345,83.8589293534452,392.3452700976067,63.85618986762686,2119.0073535476467
