country_code,country,diet,type,output_group,origin,kg/cap/yr_by_coo,loss_adj_kcal/cap/day_by_coo
50,Cyprus,baseline,plant,Vegetable oils,imported,13.959999999999999,331.21875
50,Cyprus,baseline,plant,Vegetables,domestic,64.59995674028951,47.969763375328924
50,Cyprus,baseline,plant,Vegetables,imported,30.600304973513776,18.15834368302409
50,Cyprus,baseline,t_animal,Bovine meat,domestic,4.0591597192908395,17.020375480123988
50,Cyprus,baseline,t_animal,Bovine meat,imported,2.899399799493457,12.157411057231421
50,Cyprus,baseline,t_animal,Dairy,domestic,64.30176885675253,130.06232701899285
50,Cyprus,baseline,t_animal,Dairy,imported,67.0835044653243,160.61623332913481
50,Cyprus,baseline,t_animal,Eggs,domestic,7.580506331785563,26.891852207348048
50,Cyprus,baseline,t_animal,Eggs,imported,1.1662317433516247,4.137208031899698
50,Cyprus,baseline,t_animal,Offals,domestic,1.775,4.370953166666666
50,Cyprus,baseline,t_animal,Offals,imported,0.3549999999999998,0.8741906333333328
50,Cyprus,baseline,t_animal,Pig meat,domestic,32.17389235867726,111.97657626150672
50,Cyprus,baseline,t_animal,Pig meat,imported,9.825559941871495,34.19643945710683
50,Cyprus,baseline,t_animal,Poultry,domestic,15.617589087291734,45.719843819600754
50,Cyprus,baseline,t_animal,Poultry,imported,11.268387062982642,32.987735414142314
50,Cyprus,baseline,t_animal,Sheep and goat meat,domestic,3.566764105811172,18.08846332514204
50,Cyprus,baseline,t_animal,Sheep and goat meat,imported,1.5017954129731246,7.6161950842703305
52,Azerbaijan,baseline,a_animal,Aquatic animals,domestic,0.1575813147779175,0.1838622788170559
52,Azerbaijan,baseline,a_animal,Aquatic animals,imported,2.762418685222083,3.6339703561488266
52,Azerbaijan,baseline,plant,Fruits,domestic,76.40375386315921,74.94165708536575
52,Azerbaijan,baseline,plant,Fruits,imported,10.606927748301398,11.085425557514812
52,Azerbaijan,baseline,plant,Grains,domestic,126.64925687462832,694.2901088114813
52,Azerbaijan,baseline,plant,Grains,imported,98.34836446497093,549.2159548273228
52,Azerbaijan,baseline,plant,Nuts and seeds,domestic,2.872668807828881,23.280857667060754
52,Azerbaijan,baseline,plant,Nuts and seeds,imported,1.1062133645352512,9.962400434839504
52,Azerbaijan,baseline,plant,Pulses and soy,domestic,0.7060016062238327,5.777564532051136
52,Azerbaijan,baseline,plant,Pulses and soy,imported,0.13756208917018925,1.0987662913853642
52,Azerbaijan,baseline,plant,Starchy roots,domestic,66.37729603341468,83.15902075120597
52,Azerbaijan,baseline,plant,Starchy roots,imported,13.279291614075163,16.63660547938387
52,Azerbaijan,baseline,plant,Sugars,domestic,20.90249484335563,25.241270446091193
52,Azerbaijan,baseline,plant,Sugars,imported,26.35452586206896,200.3081896551724
52,Azerbaijan,baseline,plant,Vegetable oils,domestic,3.5714623929600124,75.39814328816536
52,Azerbaijan,baseline,plant,Vegetable oils,imported,1.1160376070399873,26.601856711834635
52,Azerbaijan,baseline,plant,Vegetables,domestic,170.45530152508746,74.8500802505938
52,Azerbaijan,baseline,plant,Vegetables,imported,4.133093457100043,1.7184024030360687
52,Azerbaijan,baseline,t_animal,Bovine meat,domestic,11.797592592592594,57.97567656188868
52,Azerbaijan,baseline,t_animal,Bovine meat,imported,0.8374074074074063,4.115183722555767
52,Azerbaijan,baseline,t_animal,Dairy,domestic,146.09223147339864,263.22098757409753
52,Azerbaijan,baseline,t_animal,Dairy,imported,5.455268526601379,30.75823597967328
52,Azerbaijan,baseline,t_animal,Eggs,domestic,9.093163546019928,31.06417818656419
52,Azerbaijan,baseline,t_animal,Eggs,imported,0.17917563637477651,0.6121020332327907
52,Azerbaijan,baseline,t_animal,Offals,domestic,3.822085910199751,9.067728680918565
52,Azerbaijan,baseline,t_animal,Offals,imported,0.039402947527832244,0.09348173897854134
52,Azerbaijan,baseline,t_animal,Pig meat,domestic,0.025454545454545435,0.19363473297520645
52,Azerbaijan,baseline,t_animal,Pig meat,imported,0.5345454545454547,4.066329392479339
52,Azerbaijan,baseline,t_animal,Poultry,domestic,10.279062500000002,28.003229503125002
52,Azerbaijan,baseline,t_animal,Poultry,imported,3.055937499999999,8.325284446874996
52,Azerbaijan,baseline,t_animal,Sheep and goat meat,domestic,7.7875,45.13590144
53,Benin,baseline,a_animal,Aquatic animals,domestic,5.733216412921508,8.240919386830772
53,Benin,baseline,a_animal,Aquatic animals,imported,12.149283587078493,15.975475371980654
53,Benin,baseline,plant,Fruits,domestic,48.413182484482505,36.85961907051119
53,Benin,baseline,plant,Fruits,imported,1.61611190371153,1.4094590867574746
53,Benin,baseline,plant,Grains,domestic,81.28568366936115,553.4969571607272
53,Benin,baseline,plant,Grains,imported,110.91330211362256,750.3840988018882
53,Benin,baseline,plant,Nuts and seeds,domestic,12.267258195298332,91.80354833921847
53,Benin,baseline,plant,Nuts and seeds,imported,0.17053949071406418,0.8911698891611501
53,Benin,baseline,plant,Pulses and soy,domestic,12.917384848845595,92.61882184347994
53,Benin,baseline,plant,Pulses and soy,imported,0.08174966684937288,0.591797181238474
53,Benin,baseline,plant,Starchy roots,domestic,341.51342355458496,695.4681355370961
53,Benin,baseline,plant,Starchy roots,imported,0.26,0.6583762499999999
53,Benin,baseline,plant,Sugars,domestic,0.332622735364175,0.45085459820540236
53,Benin,baseline,plant,Sugars,imported,9.403113207547168,83.63679245283018
53,Benin,baseline,plant,Vegetable oils,domestic,2.677066612714182,65.10749846514483
53,Benin,baseline,plant,Vegetable oils,imported,5.940433387285819,143.14250153485517
53,Benin,baseline,plant,Vegetables,domestic,57.20080072182915,28.381956589779406
53,Benin,baseline,plant,Vegetables,imported,2.522170623548395,1.1912201409449263
53,Benin,baseline,t_animal,Bovine meat,domestic,3.6125,16.120672312499998
53,Benin,baseline,t_animal,Dairy,domestic,12.094698550285617,23.74994711346499
53,Benin,baseline,t_animal,Dairy,imported,0.6498687075618665,1.44667443324005
53,Benin,baseline,t_animal,Eggs,domestic,1.0582359429113448,3.139817789696248
53,Benin,baseline,t_animal,Offals,domestic,0.9482359429113448,2.6069489925068328
53,Benin,baseline,t_animal,Pig meat,domestic,0.6073529411764705,4.430787656574394
53,Benin,baseline,t_animal,Pig meat,imported,0.13014705882352942,0.9494544978373703
53,Benin,baseline,t_animal,Poultry,domestic,1.173714555765595,2.6439179830284147
53,Benin,baseline,t_animal,Poultry,imported,10.541285444234404,23.745376602292943
53,Benin,baseline,t_animal,Sheep and goat meat,domestic,0.835,2.57930757
54,Denmark,baseline,a_animal,Aquatic animals,domestic,0.41659884874950387,0.2250067088925847
54,Denmark,baseline,a_animal,Aquatic animals,imported,25.723401151250496,59.46700567878506
54,Denmark,baseline,plant,Fruits,domestic,0.4207140576335586,1.202701160793673
54,Denmark,baseline,plant,Fruits,imported,61.777352080738886,89.28650144043554
54,Denmark,baseline,plant,Grains,domestic,133.6289981613521,525.6838564597383
54,Denmark,baseline,plant,Grains,imported,28.73942664380315,139.47385962276965
54,Denmark,baseline,plant,Nuts and seeds,imported,3.6999999999999997,49.65840000000001
54,Denmark,baseline,plant,Pulses and soy,domestic,0.9253812501360648,7.9461214488094285
54,Denmark,baseline,plant,Pulses and soy,imported,0.8862704675458266,6.102229211642213
54,Denmark,baseline,plant,Starchy roots,domestic,102.97146851421009,131.33559230770229
54,Denmark,baseline,plant,Starchy roots,imported,13.402094532770347,17.09378383180296
54,Denmark,baseline,plant,Sugars,domestic,32.72202548396855,296.7495462794919
54,Denmark,baseline,plant,Sugars,imported,22.947974516031458,189.25045372050815
54,Denmark,baseline,plant,Vegetable oils,domestic,0.155,3.75
54,Denmark,baseline,plant,Vegetable oils,imported,1.5799999999999998,78.0
54,Denmark,baseline,plant,Vegetables,domestic,36.273928364347405,22.820308437468576
54,Denmark,baseline,plant,Vegetables,imported,70.1936519683038,42.465392786168756
54,Denmark,baseline,t_animal,Bovine meat,domestic,2.1864864864864835,5.206822454346231
54,Denmark,baseline,t_animal,Bovine meat,imported,22.083513513513516,52.58890678889701
54,Denmark,baseline,t_animal,Dairy,domestic,186.64453972634715,334.779139446476
54,Denmark,baseline,t_animal,Dairy,imported,62.47046027365286,131.86327516794373
54,Denmark,baseline,t_animal,Eggs,domestic,9.90983301941003,36.84390759754633
54,Denmark,baseline,t_animal,Eggs,imported,5.706829910010445,21.21750320792551
54,Denmark,baseline,t_animal,Offals,imported,6.356651717681891,17.09220538717327
54,Denmark,baseline,t_animal,Pig meat,imported,25.502500000000005,160.10388
54,Denmark,baseline,t_animal,Poultry,domestic,2.733165829145729,8.430752980688368
54,Denmark,baseline,t_animal,Poultry,imported,23.166834170854266,71.4606681220252
54,Denmark,baseline,t_animal,Sheep and goat meat,domestic,0.17684210526315788,0.938454972631579
54,Denmark,baseline,t_animal,Sheep and goat meat,imported,0.6631578947368422,3.519206147368421
55,Dominica,baseline,a_animal,Aquatic animals,domestic,15.7001710106383,28.96885476387842
55,Dominica,baseline,a_animal,Aquatic animals,imported,12.4973289893617,22.256747309573704
55,Dominica,baseline,plant,Fruits,domestic,584.1269478854479,466.92468043811704
55,Dominica,baseline,plant,Fruits,imported,14.175761904761902,11.678400440816327
55,Dominica,baseline,plant,Grains,domestic,7.581666666666668,69.808680648
55,Dominica,baseline,plant,Grains,imported,44.618333333333325,440.46886312799995
55,Dominica,baseline,plant,Nuts and seeds,domestic,28.89706351981352,93.90052935445978
55,Dominica,baseline,plant,Nuts and seeds,imported,1.9364504662004651,16.270577288084816
55,Dominica,baseline,plant,Pulses and soy,imported,4.6575,38.435208
55,Dominica,baseline,plant,Starchy roots,domestic,195.47256993006994,376.8305957162353
55,Dominica,baseline,plant,Starchy roots,imported,9.4,16.6815168
55,Dominica,baseline,plant,Sugars,domestic,10.556250000000002,37.375000000000014
55,Dominica,baseline,plant,Sugars,imported,63.77375,376.625
55,Dominica,baseline,plant,Vegetable oils,domestic,2.1975,53.25
55,Dominica,baseline,plant,Vegetable oils,imported,5.602500000000001,125.25
55,Dominica,baseline,plant,Vegetables,domestic,95.91338383838387,45.6232255426721
55,Dominica,baseline,plant,Vegetables,imported,6.745130147630144,4.613615751641233
55,Dominica,baseline,t_animal,Bovine meat,domestic,8.77,45.3069801
55,Dominica,baseline,t_animal,Dairy,domestic,71.77101030548401,171.18052332657737
55,Dominica,baseline,t_animal,Dairy,imported,25.805003680530003,63.08335718806334
55,Dominica,baseline,t_animal,Eggs,imported,3.4375,11.233152
55,Dominica,baseline,t_animal,Offals,imported,2.9125000000000005,7.63515
55,Dominica,baseline,t_animal,Pig meat,domestic,7.858124999999999,46.53723341015625
55,Dominica,baseline,t_animal,Pig meat,imported,2.619375,15.512411136718748
55,Dominica,baseline,t_animal,Poultry,domestic,2.4466176470588286,8.864508222015589
55,Dominica,baseline,t_animal,Poultry,imported,39.14588235294117,141.8321315522491
55,Dominica,baseline,t_animal,Sheep and goat meat,imported,1.17,4.24175
56,Dominican Republic,baseline,a_animal,Aquatic animals,domestic,0.9903989956969302,1.232926928207488
56,Dominican Republic,baseline,a_animal,Aquatic animals,imported,7.48960100430307,12.42120865984043
56,Dominican Republic,baseline,plant,Fruits,domestic,353.36046003856234,355.92947273760444
56,Dominican Republic,baseline,plant,Fruits,imported,8.949623399240695,9.978072170132698
56,Dominican Republic,baseline,plant,Grains,domestic,74.9517671042266,403.8029754897971
56,Dominican Republic,baseline,plant,Grains,imported,39.39273782753299,247.7047774349857
56,Dominican Republic,baseline,plant,Nuts and seeds,domestic,21.42047994391762,63.657324445340606
56,Dominican Republic,baseline,plant,Nuts and seeds,imported,1.427942839155917,6.660145271366049
56,Dominican Republic,baseline,plant,Pulses and soy,domestic,6.157591385894612,49.22480691342925
56,Dominican Republic,baseline,plant,Pulses and soy,imported,3.6422114619895813,29.035267087960843
56,Dominican Republic,baseline,plant,Starchy roots,domestic,31.359060820419103,58.057967432689516
56,Dominican Republic,baseline,plant,Starchy roots,imported,3.3078267307316445,4.842417925737772
56,Dominican Republic,baseline,plant,Sugars,domestic,57.709800423398065,340.59219370128625
56,Dominican Republic,baseline,plant,Sugars,imported,9.559066691108637,69.41085486291344
56,Dominican Republic,baseline,plant,Vegetable oils,domestic,4.126215081631386,98.97950679744243
56,Dominican Republic,baseline,plant,Vegetable oils,imported,14.591284918368613,346.2704932025576
56,Dominican Republic,baseline,plant,Vegetables,domestic,76.3616848998277,36.35150389120023
56,Dominican Republic,baseline,plant,Vegetables,imported,5.5593678593557865,3.3891706298116144
56,Dominican Republic,baseline,t_animal,Bovine meat,domestic,6.4595115894039745,31.195998190262216
56,Dominican Republic,baseline,t_animal,Bovine meat,imported,0.5829884105960259,2.8155233023702326
56,Dominican Republic,baseline,t_animal,Dairy,domestic,74.1825800404793,133.54127398886826
56,Dominican Republic,baseline,t_animal,Dairy,imported,12.646593564554173,24.073355193377537
56,Dominican Republic,baseline,t_animal,Eggs,domestic,11.610508200023979,37.7417481205448
56,Dominican Republic,baseline,t_animal,Eggs,imported,0.08062852916683283,0.26209547305933767
56,Dominican Republic,baseline,t_animal,Offals,domestic,1.3668361738060881,3.774055931632238
56,Dominican Republic,baseline,t_animal,Offals,imported,1.578931442155309,4.359685300333793
56,Dominican Republic,baseline,t_animal,Pig meat,domestic,6.458807189542484,20.59702816827182
56,Dominican Republic,baseline,t_animal,Pig meat,imported,4.243692810457516,13.53306543908112
56,Dominican Republic,baseline,t_animal,Poultry,domestic,31.58017868852459,93.0288521525477
56,Dominican Republic,baseline,t_animal,Poultry,imported,4.06732131147541,11.981510195812954
56,Dominican Republic,baseline,t_animal,Sheep and goat meat,domestic,0.15375,0.631013334375
56,Dominican Republic,baseline,t_animal,Sheep and goat meat,imported,0.05125,0.21033777812499999
57,Belarus,baseline,a_animal,Aquatic animals,imported,11.7,15.877972999999997
57,Belarus,baseline,plant,Fruits,domestic,9.223487334482275,9.56007631751027
57,Belarus,baseline,plant,Fruits,imported,70.29241403056096,71.45619114738854
57,Belarus,baseline,plant,Grains,domestic,126.19865643433857,619.3788110944105
57,Belarus,baseline,plant,Grains,imported,17.446920137709768,93.36844951324963
57,Belarus,baseline,plant,Nuts and seeds,domestic,1.4515935135933613,12.420444392375359
57,Belarus,baseline,plant,Nuts and seeds,imported,1.9350410992475686,19.52928941132892
57,Belarus,baseline,plant,Pulses and soy,domestic,1.8917513223461968,13.363921419858963
57,Belarus,baseline,plant,Pulses and soy,imported,0.5979601932221743,4.762762000149973
57,Belarus,baseline,plant,Starchy roots,domestic,205.7256057991135,254.152819595741
57,Belarus,baseline,plant,Starchy roots,imported,1.4558000499380939,1.7984911796574299
57,Belarus,baseline,plant,Sugars,domestic,57.71943040216165,170.4719510283766
57,Belarus,baseline,plant,Sugars,imported,23.760593605139743,141.10347293659072
57,Belarus,baseline,plant,Vegetable oils,domestic,6.519989310308441,157.6568579379753
57,Belarus,baseline,plant,Vegetable oils,imported,12.420010689691559,288.84314206202464
57,Belarus,baseline,plant,Vegetables,domestic,134.37049234207228,70.86539690253852
57,Belarus,baseline,plant,Vegetables,imported,40.74280075863933,20.83400690863432
57,Belarus,baseline,t_animal,Bovine meat,domestic,14.08904682164472,64.48199556001187
57,Belarus,baseline,t_animal,Bovine meat,imported,2.2342704847757475,10.225689594404864
57,Belarus,baseline,t_animal,Dairy,domestic,77.85729899264926,245.2122389836969
57,Belarus,baseline,t_animal,Dairy,imported,1.6560183137712057,3.8296901157144734
57,Belarus,baseline,t_animal,Eggs,domestic,15.087224150903545,51.464382664462285
57,Belarus,baseline,t_animal,Eggs,imported,0.3358046710852932,1.1454711562837383
57,Belarus,baseline,t_animal,Offals,domestic,8.412233344878526,20.939404363220262
57,Belarus,baseline,t_animal,Offals,imported,0.13185318722380052,0.3282038301445161
57,Belarus,baseline,t_animal,Pig meat,domestic,33.08158289572393,142.45724021685578
57,Belarus,baseline,t_animal,Pig meat,imported,2.1684171042760663,9.337724778403006
57,Belarus,baseline,t_animal,Poultry,domestic,26.56396551724138,72.45875966407736
57,Belarus,baseline,t_animal,Poultry,imported,1.7410344827586184,4.7490348935740805
57,Belarus,baseline,t_animal,Sheep and goat meat,domestic,0.1075,0.80599824
58,Ecuador,baseline,a_animal,Aquatic animals,domestic,4.103202563086675,4.71196632840082
58,Ecuador,baseline,a_animal,Aquatic animals,imported,4.326797436913325,7.686436555747511
58,Ecuador,baseline,plant,Fruits,domestic,56.987423905856694,61.227540270495524
58,Ecuador,baseline,plant,Fruits,imported,7.23766600467568,6.9581204526493945
58,Ecuador,baseline,plant,Grains,domestic,108.10544063706106,599.1547070119391
58,Ecuador,baseline,plant,Grains,imported,51.50206711384691,303.6160932742056
58,Ecuador,baseline,plant,Nuts and seeds,domestic,1.6132348908491183,12.993698667175147
58,Ecuador,baseline,plant,Nuts and seeds,imported,0.733319646015676,6.375748127657133
58,Ecuador,baseline,plant,Pulses and soy,domestic,0.8388832043121909,6.860240504670852
58,Ecuador,baseline,plant,Pulses and soy,imported,1.5517258694173983,13.35256425848909
58,Ecuador,baseline,plant,Starchy roots,domestic,26.605182289394705,40.07488079830035
58,Ecuador,baseline,plant,Starchy roots,imported,1.5489448845504383,2.5318654407975365
58,Ecuador,baseline,plant,Sugars,domestic,105.70482743896129,273.5263722150415
58,Ecuador,baseline,plant,Sugars,imported,3.94838645657125,24.495169086721752
58,Ecuador,baseline,plant,Vegetable oils,domestic,9.691797039946008,230.78838779781884
58,Ecuador,baseline,plant,Vegetable oils,imported,7.228202960053993,174.9616122021812
58,Ecuador,baseline,plant,Vegetables,domestic,23.137427246132482,15.219437130792146
58,Ecuador,baseline,plant,Vegetables,imported,2.7966177681882423,1.583150246474768
58,Ecuador,baseline,t_animal,Bovine meat,domestic,12.9,64.184888475
58,Ecuador,baseline,t_animal,Dairy,domestic,110.3007288561025,147.1561556037957
58,Ecuador,baseline,t_animal,Dairy,imported,0.027870813192108383,0.036519295794156005
58,Ecuador,baseline,t_animal,Eggs,domestic,6.3050926040480215,20.559453474763174
58,Ecuador,baseline,t_animal,Eggs,imported,0.07998003303232147,0.2607964499969954
58,Ecuador,baseline,t_animal,Offals,domestic,4.076865875067442,10.207589951845327
58,Ecuador,baseline,t_animal,Offals,imported,0.13246134612132454,0.3316545471718691
58,Ecuador,baseline,t_animal,Pig meat,domestic,15.528456439393942,43.46551377844066
58,Ecuador,baseline,t_animal,Pig meat,imported,0.05904356060605923,0.16526811322600626
58,Ecuador,baseline,t_animal,Poultry,domestic,19.545,70.26777006249999
58,Ecuador,baseline,t_animal,Sheep and goat meat,domestic,0.3199999999999999,1.6780362999999998
59,Egypt,baseline,a_animal,Aquatic animals,domestic,17.88714937593934,25.34415566222468
59,Egypt,baseline,a_animal,Aquatic animals,imported,5.37035062406066,8.474961788814381
59,Egypt,baseline,plant,Fruits,domestic,107.46129245566362,126.77440140048867
59,Egypt,baseline,plant,Fruits,imported,3.642094658079698,3.399708375281032
59,Egypt,baseline,plant,Grains,domestic,159.05917803768455,965.8772501706966
59,Egypt,baseline,plant,Grains,imported,135.4804371298024,846.1931433397356
59,Egypt,baseline,plant,Nuts and seeds,domestic,1.7279604719102717,17.17881174423033
59,Egypt,baseline,plant,Nuts and seeds,imported,1.0031834149571297,10.543329420689766
59,Egypt,baseline,plant,Pulses and soy,domestic,1.7003173830819918,13.844166517036992
59,Egypt,baseline,plant,Pulses and soy,imported,4.4214694694360865,35.070507345322454
59,Egypt,baseline,plant,Starchy roots,domestic,42.48179569406676,71.1039337735271
59,Egypt,baseline,plant,Starchy roots,imported,1.7231909752344012,2.83876143098018
59,Egypt,baseline,plant,Sugars,domestic,58.27644572032416,210.52873198437558
59,Egypt,baseline,plant,Sugars,imported,9.064322109966666,91.13369668216723
59,Egypt,baseline,plant,Vegetable oils,domestic,2.418947547993671,58.09898624043132
59,Egypt,baseline,plant,Vegetable oils,imported,3.6410524520063294,85.40101375956868
59,Egypt,baseline,plant,Vegetables,domestic,181.063928069985,109.31610047893108
59,Egypt,baseline,plant,Vegetables,imported,0.41913766999064983,0.20097240916906747
59,Egypt,baseline,t_animal,Bovine meat,domestic,8.05736301369863,27.344788596229225
59,Egypt,baseline,t_animal,Bovine meat,imported,2.6301369863013693,8.92606424052876
59,Egypt,baseline,t_animal,Dairy,domestic,35.294043021384915,81.15016314897613
59,Egypt,baseline,t_animal,Dairy,imported,1.1207474082254094,9.178747233841223
59,Egypt,baseline,t_animal,Eggs,domestic,3.6894716140222807,10.98943573540442
59,Egypt,baseline,t_animal,Eggs,imported,0.004238336144769771,0.012624279994720093
59,Egypt,baseline,t_animal,Offals,domestic,1.3204088576055095,3.1840367200452526
59,Egypt,baseline,t_animal,Offals,imported,3.11841240838748,7.519746296277084
59,Egypt,baseline,t_animal,Pig meat,domestic,0.005,0.0
59,Egypt,baseline,t_animal,Pig meat,imported,0.004999999999999999,0.0
59,Egypt,baseline,t_animal,Poultry,domestic,14.510704765078307,45.71844755792388
59,Egypt,baseline,t_animal,Poultry,imported,0.8767952349216922,2.7624927676342685
59,Egypt,baseline,t_animal,Sheep and goat meat,domestic,0.9921915167095117,5.125847414808588
59,Egypt,baseline,t_animal,Sheep and goat meat,imported,0.010308483290488335,0.05325555755645235
60,El Salvador,baseline,a_animal,Aquatic animals,domestic,2.336448966092241,3.4487964178828485
60,El Salvador,baseline,a_animal,Aquatic animals,imported,4.298551033907759,8.375830983452813
60,El Salvador,baseline,plant,Fruits,domestic,29.485433438820962,28.47339445460172
60,El Salvador,baseline,plant,Fruits,imported,48.94771725012084,57.304960838936424
60,El Salvador,baseline,plant,Grains,domestic,57.91588414747061,408.7813433227998
60,El Salvador,baseline,plant,Grains,imported,90.92619653483548,621.912024602492
60,El Salvador,baseline,plant,Nuts and seeds,domestic,10.89599417190064,36.364727863757636
60,El Salvador,baseline,plant,Nuts and seeds,imported,1.07654525196446,9.377436826922054
60,El Salvador,baseline,plant,Pulses and soy,domestic,14.581716943090312,116.18612479308301
60,El Salvador,baseline,plant,Pulses and soy,imported,3.9674201231495894,31.421803569700128
60,El Salvador,baseline,plant,Starchy roots,domestic,11.549394458911634,25.807081577026345
60,El Salvador,baseline,plant,Starchy roots,imported,14.365077905349265,25.23611267991049
60,El Salvador,baseline,plant,Sugars,domestic,44.28925530533374,380.34782296380496
60,El Salvador,baseline,plant,Sugars,imported,3.269240635179152,26.929356677524417
60,El Salvador,baseline,plant,Vegetable oils,domestic,0.3286363636363636,7.795454545454545
60,El Salvador,baseline,plant,Vegetable oils,imported,4.256363636363636,92.70454545454545
60,El Salvador,baseline,plant,Vegetables,domestic,22.640840898416926,11.779512057492735
60,El Salvador,baseline,plant,Vegetables,imported,65.40063330041987,35.86467744455921
60,El Salvador,baseline,t_animal,Bovine meat,domestic,2.8763841807909603,9.708772860879696
60,El Salvador,baseline,t_animal,Bovine meat,imported,4.003615819209038,13.513562225278493
60,El Salvador,baseline,t_animal,Dairy,domestic,60.59631458007809,93.79777444852513
60,El Salvador,baseline,t_animal,Dairy,imported,37.28697428755921,57.994294521351684
60,El Salvador,baseline,t_animal,Eggs,domestic,9.16130508572166,30.17577447175092
60,El Salvador,baseline,t_animal,Eggs,imported,0.2684631526951401,0.8842717793919679
60,El Salvador,baseline,t_animal,Offals,domestic,0.54375,1.57972048828125
60,El Salvador,baseline,t_animal,Offals,imported,0.32624999999999993,0.9478322929687497
60,El Salvador,baseline,t_animal,Pig meat,domestic,0.6604500000000001,3.8146699526775008
60,El Salvador,baseline,t_animal,Pig meat,imported,3.2245499999999994,18.624565063072495
60,El Salvador,baseline,t_animal,Poultry,domestic,21.579407051282054,63.09586034890161
60,El Salvador,baseline,t_animal,Poultry,imported,2.7705929487179466,8.100915162336365
60,El Salvador,baseline,t_animal,Sheep and goat meat,imported,0.02,0.0
63,Estonia,baseline,a_animal,Aquatic animals,domestic,0.4103619756427604,0.4423088141944617
63,Estonia,baseline,a_animal,Aquatic animals,imported,14.144638024357238,16.036412017047077
63,Estonia,baseline,plant,Fruits,domestic,6.790553464980036,7.925363289479595
63,Estonia,baseline,plant,Fruits,imported,71.73944653501997,76.25575693108665
63,Estonia,baseline,plant,Grains,domestic,68.37467254783135,350.5346083236062
63,Estonia,baseline,plant,Grains,imported,39.69335725349314,206.87320745261073
63,Estonia,baseline,plant,Nuts and seeds,imported,2.305,33.63228000000001
63,Estonia,baseline,plant,Pulses and soy,domestic,6.700348502049826,50.203543449273695
63,Estonia,baseline,plant,Pulses and soy,imported,1.4838023967202774,9.562579704623563
63,Estonia,baseline,plant,Starchy roots,domestic,54.49560655679861,80.57400450281138
63,Estonia,baseline,plant,Starchy roots,imported,12.539329583220315,18.46968584591665
63,Estonia,baseline,plant,Sugars,domestic,0.43875,3.5
63,Estonia,baseline,plant,Sugars,imported,49.45625,254.24999999999997
63,Estonia,baseline,plant,Vegetable oils,domestic,2.7883024691358025,68.09567901234568
63,Estonia,baseline,plant,Vegetable oils,imported,7.801697530864198,173.1543209876543
63,Estonia,baseline,plant,Vegetables,domestic,28.92023787067226,18.049175396273526
63,Estonia,baseline,plant,Vegetables,imported,70.88783923434194,44.39904170983815
63,Estonia,baseline,t_animal,Bovine meat,domestic,3.156590909090909,11.102819578140497
63,Estonia,baseline,t_animal,Bovine meat,imported,5.013409090909091,17.633889918223144
63,Estonia,baseline,t_animal,Dairy,domestic,238.69160078086873,473.4660910083377
63,Estonia,baseline,t_animal,Dairy,imported,45.50839921913126,98.30295522691756
63,Estonia,baseline,t_animal,Eggs,domestic,6.268619292436389,21.21673423470103
63,Estonia,baseline,t_animal,Eggs,imported,7.3432397425683416,24.853888674935494
63,Estonia,baseline,t_animal,Offals,domestic,0.34578947368421054,0.8537704421052631
63,Estonia,baseline,t_animal,Offals,imported,2.9392105263157893,7.2570487578947365
63,Estonia,baseline,t_animal,Pig meat,domestic,11.205240680263445,43.94298148276774
63,Estonia,baseline,t_animal,Pig meat,imported,28.297980701004295,110.97464815139651
63,Estonia,baseline,t_animal,Poultry,domestic,2.8338815789473677,9.309717355263155
63,Estonia,baseline,t_animal,Poultry,imported,18.703618421052635,61.44413454473685
63,Estonia,baseline,t_animal,Sheep and goat meat,domestic,0.4675,2.41799472
66,Fiji,baseline,a_animal,Aquatic animals,domestic,12.255753243197702,12.724441559419498
66,Fiji,baseline,a_animal,Aquatic animals,imported,19.0617467568023,33.97311195075165
66,Fiji,baseline,plant,Fruits,domestic,24.99748438936467,24.572467572495434
66,Fiji,baseline,plant,Fruits,imported,13.707522708874968,12.1860831777828
66,Fiji,baseline,plant,Grains,domestic,12.589118726248202,62.1286246493099
66,Fiji,baseline,plant,Grains,imported,138.954099615603,668.9542780501353
66,Fiji,baseline,plant,Nuts and seeds,domestic,13.584280365779632,36.941744925438236
66,Fiji,baseline,plant,Nuts and seeds,imported,9.555726732460005,43.17649740269811
66,Fiji,baseline,plant,Pulses and soy,domestic,1.4140384615384611,11.876344615384616
66,Fiji,baseline,plant,Pulses and soy,imported,8.343461538461538,64.41701538461538
66,Fiji,baseline,plant,Starchy roots,domestic,112.20536626916524,164.80834177221308
66,Fiji,baseline,plant,Starchy roots,imported,26.607859170925614,37.66243840814752
66,Fiji,baseline,plant,Sugars,domestic,222.00677436834476,397.0931745397507
66,Fiji,baseline,plant,Sugars,imported,5.559263394290106,38.12587010152329
66,Fiji,baseline,plant,Vegetable oils,domestic,1.0575,25.5
66,Fiji,baseline,plant,Vegetable oils,imported,9.084999999999999,212.5
66,Fiji,baseline,plant,Vegetables,domestic,38.17352348941787,22.618231557651853
66,Fiji,baseline,plant,Vegetables,imported,25.575061121598598,17.499887857816667
66,Fiji,baseline,t_animal,Bovine meat,domestic,2.3895,10.286826479999998
66,Fiji,baseline,t_animal,Bovine meat,imported,1.5930000000000002,6.857884320000001
66,Fiji,baseline,t_animal,Dairy,domestic,5.175008583708964,56.39419765347715
