item_index,item,footprint,footprint_type,edible_fraction,median
MUS,"Pigmeat, intensive",98.27366776986301,mg_abx_bko,0.73,273.9817128621005
MWI,"Pigmeat, intensive",100.60878781369864,mg_abx_bko,0.73,273.9817128621005
MMR,"Pigmeat, intensive",640.1161547378996,mg_abx_bko,0.73,273.9817128621005
MYS,"Pigmeat, intensive",645.7300336219178,mg_abx_bko,0.73,273.9817128621005
MDV,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
MLT,"Pigmeat, intensive",184.3786492255708,mg_abx_bko,0.73,273.9817128621005
NAM,"Pigmeat, intensive",100.61029535342465,mg_abx_bko,0.73,273.9817128621005
MLI,"Pigmeat, intensive",100.21314607853881,mg_abx_bko,0.73,273.9817128621005
NCL,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
MKD,"Pigmeat, intensive",278.5324999415525,mg_abx_bko,0.73,273.9817128621005
NER,"Pigmeat, intensive",100.76546282739727,mg_abx_bko,0.73,273.9817128621005
NGA,"Pigmeat, intensive",101.05142959817353,mg_abx_bko,0.73,273.9817128621005
MHL,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
NIC,"Pigmeat, intensive",536.7974856054796,mg_abx_bko,0.73,273.9817128621005
MEX,"Pigmeat, intensive",474.79908354155253,mg_abx_bko,0.73,273.9817128621005
NIU,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
MYT,"Pigmeat, intensive",100.41305244931505,mg_abx_bko,0.73,273.9817128621005
Ecuador,"Pigmeat, intensive",9.34875288080894,kg_co2e_bko,0.73,8.285248226856304
PRY,"Pigmeat, intensive",489.20512936621,mg_abx_bko,0.73,273.9817128621005
PSE,"Pigmeat, intensive",213.2171339105023,mg_abx_bko,0.73,273.9817128621005
SPM,"Pigmeat, intensive",524.0996160182648,mg_abx_bko,0.73,273.9817128621005
KEN,"Pigmeat, intensive",100.84774178082193,mg_abx_bko,0.73,273.9817128621005
SRB,"Pigmeat, intensive",137.57682457899543,mg_abx_bko,0.73,273.9817128621005
SSD,"Pigmeat, intensive",100.41305244931505,mg_abx_bko,0.73,273.9817128621005
KAZ,"Pigmeat, intensive",266.670105883105,mg_abx_bko,0.73,273.9817128621005
STP,"Pigmeat, intensive",99.5755129278539,mg_abx_bko,0.73,273.9817128621005
JPN,"Pigmeat, intensive",440.6451659908676,mg_abx_bko,0.73,273.9817128621005
SUR,"Pigmeat, intensive",565.7542148328766,mg_abx_bko,0.73,273.9817128621005
SVK,"Pigmeat, intensive",78.59906682009132,mg_abx_bko,0.73,273.9817128621005
JOR,"Pigmeat, intensive",213.2171339105023,mg_abx_bko,0.73,273.9817128621005
KGZ,"Pigmeat, intensive",274.2939158557078,mg_abx_bko,0.73,273.9817128621005
SVN,"Pigmeat, intensive",42.10263970045662,mg_abx_bko,0.73,273.9817128621005
SWE,"Pigmeat, intensive",16.545266177168948,mg_abx_bko,0.73,273.9817128621005
SWZ,"Pigmeat, intensive",99.95165023378995,mg_abx_bko,0.73,273.9817128621005
ITA,"Pigmeat, intensive",227.99711715981735,mg_abx_bko,0.73,273.9817128621005
SYC,"Pigmeat, intensive",100.41305244931505,mg_abx_bko,0.73,273.9817128621005
ISR,"Pigmeat, intensive",282.6107181095891,mg_abx_bko,0.73,273.9817128621005
SYR,"Pigmeat, intensive",213.2171339105023,mg_abx_bko,0.73,273.9817128621005
TCA,"Pigmeat, intensive",524.0996160182648,mg_abx_bko,0.73,273.9817128621005
ISL,"Pigmeat, intensive",12.557774507762556,mg_abx_bko,0.73,273.9817128621005
TCD,"Pigmeat, intensive",100.86509219908676,mg_abx_bko,0.73,273.9817128621005
IRQ,"Pigmeat, intensive",213.2171339105023,mg_abx_bko,0.73,273.9817128621005
JAM,"Pigmeat, intensive",566.6602469260274,mg_abx_bko,0.73,273.9817128621005
LIE,"Pigmeat, intensive",273.9817128621005,mg_abx_bko,0.73,273.9817128621005
SMR,"Pigmeat, intensive",273.9817128621005,mg_abx_bko,0.73,273.9817128621005
SLV,"Pigmeat, intensive",563.0222437369863,mg_abx_bko,0.73,273.9817128621005
PYF,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
LCA,"Pigmeat, intensive",555.1680606575343,mg_abx_bko,0.73,273.9817128621005
QAT,"Pigmeat, intensive",213.2171339105023,mg_abx_bko,0.73,273.9817128621005
LBY,"Pigmeat, intensive",100.41305244931505,mg_abx_bko,0.73,273.9817128621005
REU,"Pigmeat, intensive",100.41305244931505,mg_abx_bko,0.73,273.9817128621005
ROU,"Pigmeat, intensive",175.14376504474887,mg_abx_bko,0.73,273.9817128621005
LBR,"Pigmeat, intensive",99.68907027945205,mg_abx_bko,0.73,273.9817128621005
RUS,"Pigmeat, intensive",259.3661064821918,mg_abx_bko,0.73,273.9817128621005
LBN,"Pigmeat, intensive",204.3983458191781,mg_abx_bko,0.73,273.9817128621005
RWA,"Pigmeat, intensive",100.44526187031964,mg_abx_bko,0.73,273.9817128621005
KHM,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
SAU,"Pigmeat, intensive",213.2171339105023,mg_abx_bko,0.73,273.9817128621005
SDN,"Pigmeat, intensive",100.41305244931505,mg_abx_bko,0.73,273.9817128621005
KWT,"Pigmeat, intensive",213.2171339105023,mg_abx_bko,0.73,273.9817128621005
SEN,"Pigmeat, intensive",100.27382239086758,mg_abx_bko,0.73,273.9817128621005
SGP,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
KOR,"Pigmeat, intensive",391.8762075342466,mg_abx_bko,0.73,273.9817128621005
SHN,"Pigmeat, intensive",100.41305244931505,mg_abx_bko,0.73,273.9817128621005
KNA,"Pigmeat, intensive",602.7711233789954,mg_abx_bko,0.73,273.9817128621005
SLB,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
SLE,"Pigmeat, intensive",99.87665211141552,mg_abx_bko,0.73,273.9817128621005
KIR,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
LAO,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
El Salvador,"Pigmeat, intensive",6.586921223746021,kg_co2e_bko,0.73,8.285248226856304
FSM,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
MOZ,"Pigmeat, intensive",100.48163184840182,mg_abx_bko,0.73,273.9817128621005
AUS,"Pigmeat, intensive",633.8714546009132,mg_abx_bko,0.73,273.9817128621005
CHE,"Pigmeat, intensive",55.138658051141554,mg_abx_bko,0.73,273.9817128621005
Lithuania,"Pigmeat, intensive",0.32858447488584464,kg_co2e_bko,0.73,8.285248226856304
Luxembourg,"Pigmeat, intensive",7.235137621622909,kg_co2e_bko,0.73,8.285248226856304
CAN,"Pigmeat, intensive",220.0402392803653,mg_abx_bko,0.73,273.9817128621005
Slovenia,"Pigmeat, intensive",6.753201248509769,kg_co2e_bko,0.73,8.285248226856304
Lesotho,"Pigmeat, intensive",3.908692484739135,kg_co2e_bko,0.73,8.285248226856304
AUT,"Pigmeat, intensive",63.1915768456621,mg_abx_bko,0.73,273.9817128621005
CAF,"Pigmeat, intensive",100.65427109954338,mg_abx_bko,0.73,273.9817128621005
Slovakia,"Pigmeat, intensive",5.317064447601174,kg_co2e_bko,0.73,8.285248226856304
Malaysia,"Pigmeat, intensive",7.653866944433554,kg_co2e_bko,0.73,8.285248226856304
BWA,"Pigmeat, intensive",99.72017670136988,mg_abx_bko,0.73,273.9817128621005
AZE,"Pigmeat, intensive",297.0085831342466,mg_abx_bko,0.73,273.9817128621005
Malta,"Pigmeat, intensive",8.504323971140455,kg_co2e_bko,0.73,8.285248226856304
Madagascar,"Pigmeat, intensive",4.635914272392504,kg_co2e_bko,0.73,8.285248226856304
South Africa,"Pigmeat, intensive",10.598691011209548,kg_co2e_bko,0.73,8.285248226856304
Spain,"Pigmeat, intensive",11.554763952085095,kg_co2e_bko,0.73,8.285248226856304
CHL,"Pigmeat, intensive",259.3997151415525,mg_abx_bko,0.73,273.9817128621005
COD,"Pigmeat, intensive",100.40304868310503,mg_abx_bko,0.73,273.9817128621005
Italy,"Pigmeat, intensive",8.510960497092688,kg_co2e_bko,0.73,8.285248226856304
ARG,"Pigmeat, intensive",478.5453116091325,mg_abx_bko,0.73,273.9817128621005
Jamaica,"Pigmeat, intensive",6.787423145064539,kg_co2e_bko,0.73,8.285248226856304
CMR,"Pigmeat, intensive",129.07458917990868,mg_abx_bko,0.73,273.9817128621005
Sweden,"Pigmeat, intensive",10.83311012668654,kg_co2e_bko,0.73,8.285248226856304
Japan,"Pigmeat, intensive",12.083225391983868,kg_co2e_bko,0.73,8.285248226856304
ARM,"Pigmeat, intensive",271.50523204748856,mg_abx_bko,0.73,273.9817128621005
CIV,"Pigmeat, intensive",100.20410945753424,mg_abx_bko,0.73,273.9817128621005
Kazakhstan,"Pigmeat, intensive",5.889891719928681,kg_co2e_bko,0.73,8.285248226856304
Suriname,"Pigmeat, intensive",6.626735667294756,kg_co2e_bko,0.73,8.285248226856304
CHN,"Pigmeat, intensive",539.548606177169,mg_abx_bko,0.73,273.9817128621005
Sri Lanka,"Pigmeat, intensive",7.771146488343257,kg_co2e_bko,0.73,8.285248226856304
BHR,"Pigmeat, intensive",213.2171339105023,mg_abx_bko,0.73,273.9817128621005
Latvia,"Pigmeat, intensive",5.867509577745286,kg_co2e_bko,0.73,8.285248226856304
Singapore,"Pigmeat, intensive",19.98849577495761,kg_co2e_bko,0.73,8.285248226856304
BTN,"Pigmeat, intensive",651.959347041096,mg_abx_bko,0.73,273.9817128621005
Mexico,"Pigmeat, intensive",5.2631931999975246,kg_co2e_bko,0.73,8.285248226856304
BDI,"Pigmeat, intensive",100.34408772420092,mg_abx_bko,0.73,273.9817128621005
Republic of Korea,"Pigmeat, intensive",10.942638776428222,kg_co2e_bko,0.73,8.285248226856304
North Macedonia,"Pigmeat, intensive",7.116799807143219,kg_co2e_bko,0.73,8.285248226856304
Norway,"Pigmeat, intensive",13.37564932067062,kg_co2e_bko,0.73,8.285248226856304
BGD,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
BLR,"Pigmeat, intensive",264.97105758538817,mg_abx_bko,0.73,273.9817128621005
Puerto Rico,"Pigmeat, intensive",10.2966746639664,kg_co2e_bko,0.73,8.285248226856304
Panama,"Pigmeat, intensive",9.097351416231303,kg_co2e_bko,0.73,8.285248226856304
Portugal,"Pigmeat, intensive",15.270993427578446,kg_co2e_bko,0.73,8.285248226856304
BIH,"Pigmeat, intensive",273.8403410136986,mg_abx_bko,0.73,273.9817128621005
Papua New Guinea,"Pigmeat, intensive",9.065951422538353,kg_co2e_bko,0.73,8.285248226856304
BGR,"Pigmeat, intensive",266.09425966757993,mg_abx_bko,0.73,273.9817128621005
Paraguay,"Pigmeat, intensive",16.45227551419987,kg_co2e_bko,0.73,8.285248226856304
BHS,"Pigmeat, intensive",620.5925443799086,mg_abx_bko,0.73,273.9817128621005
Poland,"Pigmeat, intensive",9.986737416522708,kg_co2e_bko,0.73,8.285248226856304
Peru,"Pigmeat, intensive",5.6235003428056025,kg_co2e_bko,0.73,8.285248226856304
BLZ,"Pigmeat, intensive",566.3158697041096,mg_abx_bko,0.73,273.9817128621005
Israel,"Pigmeat, intensive",9.391446684557415,kg_co2e_bko,0.73,8.285248226856304
Nigeria,"Pigmeat, intensive",3.4413777465863578,kg_co2e_bko,0.73,8.285248226856304
BMU,"Pigmeat, intensive",524.0996160182648,mg_abx_bko,0.73,273.9817128621005
BRN,"Pigmeat, intensive",694.3187715141553,mg_abx_bko,0.73,273.9817128621005
Morocco,"Pigmeat, intensive",6.592494989486486,kg_co2e_bko,0.73,8.285248226856304
BEL,"Pigmeat, intensive",110.82461660456622,mg_abx_bko,0.73,273.9817128621005
BRB,"Pigmeat, intensive",573.6551245260274,mg_abx_bko,0.73,273.9817128621005
Russian Federation,"Pigmeat, intensive",6.294330372229661,kg_co2e_bko,0.73,8.285248226856304
Nepal,"Pigmeat, intensive",5.215916563898506,kg_co2e_bko,0.73,8.285248226856304
BRA,"Pigmeat, intensive",463.13882949589043,mg_abx_bko,0.73,273.9817128621005
Netherlands,"Pigmeat, intensive",9.333215067546242,kg_co2e_bko,0.73,8.285248226856304
BEN,"Pigmeat, intensive",100.64720268310502,mg_abx_bko,0.73,273.9817128621005
Romania,"Pigmeat, intensive",8.6447485524125,kg_co2e_bko,0.73,8.285248226856304
BOL,"Pigmeat, intensive",512.2928719470319,mg_abx_bko,0.73,273.9817128621005
New Zealand,"Pigmeat, intensive",11.495819918632932,kg_co2e_bko,0.73,8.285248226856304
DMA,"Pigmeat, intensive",556.5863491671232,mg_abx_bko,0.73,273.9817128621005
Nicaragua,"Pigmeat, intensive",6.069358657258099,kg_co2e_bko,0.73,8.285248226856304
Republic of Moldova,"Pigmeat, intensive",9.336530569037864,kg_co2e_bko,0.73,8.285248226856304
BFA,"Pigmeat, intensive",100.75610881643837,mg_abx_bko,0.73,273.9817128621005
Switzerland,"Pigmeat, intensive",11.484603907760174,kg_co2e_bko,0.73,8.285248226856304
ATG,"Pigmeat, intensive",568.2109725771691,mg_abx_bko,0.73,273.9817128621005
Philippines,"Pigmeat, intensive",7.490505403022505,kg_co2e_bko,0.73,8.285248226856304
Trinidad and Tobago,"Pigmeat, intensive",13.808508445060207,kg_co2e_bko,0.73,8.285248226856304
DEU,"Pigmeat, intensive",99.57050076164384,mg_abx_bko,0.73,273.9817128621005
COM,"Pigmeat, intensive",100.41305244931505,mg_abx_bko,0.73,273.9817128621005
France,"Pigmeat, intensive",6.751069078350898,kg_co2e_bko,0.73,8.285248226856304
AND,"Pigmeat, intensive",273.9817128621005,mg_abx_bko,0.73,273.9817128621005
Gabon,"Pigmeat, intensive",7.618674854842389,kg_co2e_bko,0.73,8.285248226856304
Vanuatu,"Pigmeat, intensive",11.37316300982941,kg_co2e_bko,0.73,8.285248226856304
Uganda,"Pigmeat, intensive",14.693767214347288,kg_co2e_bko,0.73,8.285248226856304
CPV,"Pigmeat, intensive",99.96988617716896,mg_abx_bko,0.73,273.9817128621005
CZE,"Pigmeat, intensive",81.20653200182647,mg_abx_bko,0.73,273.9817128621005
Ukraine,"Pigmeat, intensive",5.3659372897189055,kg_co2e_bko,0.73,8.285248226856304
AGO,"Pigmeat, intensive",100.90515178995435,mg_abx_bko,0.73,273.9817128621005
Guatemala,"Pigmeat, intensive",5.700267048424323,kg_co2e_bko,0.73,8.285248226856304
Georgia,"Pigmeat, intensive",5.235617971359778,kg_co2e_bko,0.73,8.285248226856304
ALB,"Pigmeat, intensive",273.9817128621005,mg_abx_bko,0.73,273.9817128621005
United Kingdom of Great Britain and Northern Ireland,"Pigmeat, intensive",11.428300223244173,kg_co2e_bko,0.73,8.285248226856304
CRI,"Pigmeat, intensive",512.9926662703197,mg_abx_bko,0.73,273.9817128621005
CYP,"Pigmeat, intensive",654.216184842009,mg_abx_bko,0.73,273.9817128621005
Ireland,"Pigmeat, intensive",15.748582959198584,kg_co2e_bko,0.73,8.285248226856304
Germany,"Pigmeat, intensive",7.0656727029382544,kg_co2e_bko,0.73,8.285248226856304
United States of America,"Pigmeat, intensive",9.208005814185904,kg_co2e_bko,0.73,8.285248226856304
Greece,"Pigmeat, intensive",10.060175407153977,kg_co2e_bko,0.73,8.285248226856304
Uruguay,"Pigmeat, intensive",7.274639682586161,kg_co2e_bko,0.73,8.285248226856304
AIA,"Pigmeat, intensive",524.0996160182648,mg_abx_bko,0.73,273.9817128621005
Ghana,"Pigmeat, intensive",11.1740991779521,kg_co2e_bko,0.73,8.285248226856304
Honduras,"Pigmeat, intensive",6.108390308222875,kg_co2e_bko,0.73,8.285248226856304
AFG,"Pigmeat, intensive",213.2171339105023,mg_abx_bko,0.73,273.9817128621005
CUB,"Pigmeat, intensive",524.0996160182648,mg_abx_bko,0.73,273.9817128621005
ABW,"Pigmeat, intensive",524.0996160182648,mg_abx_bko,0.73,273.9817128621005
India,"Pigmeat, intensive",11.219054754553845,kg_co2e_bko,0.73,8.285248226856304
Estonia,"Pigmeat, intensive",6.397946541569379,kg_co2e_bko,0.73,8.285248226856304
ARE,"Pigmeat, intensive",213.2171339105023,mg_abx_bko,0.73,273.9817128621005
DJI,"Pigmeat, intensive",100.41305244931505,mg_abx_bko,0.73,273.9817128621005
Iceland,"Pigmeat, intensive",11.205933003067514,kg_co2e_bko,0.73,8.285248226856304
Venezuela (Bolivarian Republic of),"Pigmeat, intensive",6.668829935514575,kg_co2e_bko,0.73,8.285248226856304
Hungary,"Pigmeat, intensive",13.537579342755915,kg_co2e_bko,0.73,8.285248226856304
Thailand,"Pigmeat, intensive",13.144466187014304,kg_co2e_bko,0.73,8.285248226856304
COG,"Pigmeat, intensive",100.07325651141552,mg_abx_bko,0.73,273.9817128621005
Finland,"Pigmeat, intensive",6.608582523166773,kg_co2e_bko,0.73,8.285248226856304
COK,"Pigmeat, intensive",645.801508562557,mg_abx_bko,0.73,273.9817128621005
COL,"Pigmeat, intensive",492.20283078538813,mg_abx_bko,0.73,273.9817128621005
Fiji,"Pigmeat, intensive",9.530256683088485,kg_co2e_bko,0.73,8.285248226856304
ANT,"Pigmeat, intensive",524.0996160182648,mg_abx_bko,0.73,273.9817128621005
Indonesia,"Pigmeat, intensive",10.840032913915095,kg_co2e_bko,0.73,8.285248226856304
MYS,"Pigmeat, extensive",129.14600674703195,mg_abx_bko,0.73,54.79634257351598
Romania,"Pigmeat, extensive",6.107050393756218,kg_co2e_bko,0.73,7.6952676230367985
Uzbekistan,"Pigmeat, extensive",5.7327193407557555,kg_co2e_bko,0.73,7.6952676230367985
SLV,"Pigmeat, extensive",112.60444873607307,mg_abx_bko,0.73,54.79634257351598
SEN,"Pigmeat, extensive",20.05476447671233,mg_abx_bko,0.73,54.79634257351598
Poland,"Pigmeat, extensive",6.794951125346747,kg_co2e_bko,0.73,7.6952676230367985
SDN,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
Russian Federation,"Pigmeat, extensive",5.546061680676782,kg_co2e_bko,0.73,7.6952676230367985
Uruguay,"Pigmeat, extensive",6.768976320920901,kg_co2e_bko,0.73,7.6952676230367985
SRB,"Pigmeat, extensive",27.515364915068496,mg_abx_bko,0.73,54.79634257351598
SPM,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
MYT,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
Zambia,"Pigmeat, extensive",7.110497778673153,kg_co2e_bko,0.73,7.6952676230367985
Zimbabwe,"Pigmeat, extensive",5.368100232810591,kg_co2e_bko,0.73,7.6952676230367985
MTQ,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
MUS,"Pigmeat, extensive",19.6547335543379,mg_abx_bko,0.73,54.79634257351598
SLE,"Pigmeat, extensive",19.975330423744293,mg_abx_bko,0.73,54.79634257351598
SMR,"Pigmeat, extensive",54.79634257351598,mg_abx_bko,0.73,54.79634257351598
SAU,"Pigmeat, extensive",42.64342677625571,mg_abx_bko,0.73,54.79634257351598
Venezuela (Bolivarian Republic of),"Pigmeat, extensive",8.825122205017896,kg_co2e_bko,0.73,7.6952676230367985
Portugal,"Pigmeat, extensive",12.68038006414843,kg_co2e_bko,0.73,7.6952676230367985
SLB,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
Viet Nam,"Pigmeat, extensive",8.805242740779972,kg_co2e_bko,0.73,7.6952676230367985
Republic of Moldova,"Pigmeat, extensive",5.924379839380037,kg_co2e_bko,0.73,7.6952676230367985
SHN,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
SOM,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
MWI,"Pigmeat, extensive",20.121757563470318,mg_abx_bko,0.73,54.79634257351598
MSR,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
Vanuatu,"Pigmeat, extensive",10.138386938982013,kg_co2e_bko,0.73,7.6952676230367985
SGP,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
Republic of Korea,"Pigmeat, extensive",13.021850911051395,kg_co2e_bko,0.73,7.6952676230367985
OMN,"Pigmeat, extensive",42.64342677625571,mg_abx_bko,0.73,54.79634257351598
NAM,"Pigmeat, extensive",20.12205907579909,mg_abx_bko,0.73,54.79634257351598
NLD,"Pigmeat, extensive",7.717487254794521,mg_abx_bko,0.73,54.79634257351598
PRI,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
Turkmenistan,"Pigmeat, extensive",6.198323941886076,kg_co2e_bko,0.73,7.6952676230367985
POL,"Pigmeat, extensive",48.90905727488585,mg_abx_bko,0.73,54.79634257351598
NOR,"Pigmeat, extensive",2.3994692767123285,mg_abx_bko,0.73,54.79634257351598
Sri Lanka,"Pigmeat, extensive",8.801769382982519,kg_co2e_bko,0.73,7.6952676230367985
PNG,"Pigmeat, extensive",130.27389792146118,mg_abx_bko,0.73,54.79634257351598
NPL,"Pigmeat, extensive",128.14694934611873,mg_abx_bko,0.73,54.79634257351598
PLW,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
Suriname,"Pigmeat, extensive",9.528467281007611,kg_co2e_bko,0.73,7.6952676230367985
Uganda,"Pigmeat, extensive",7.7781608952098455,kg_co2e_bko,0.73,7.6952676230367985
Tonga,"Pigmeat, extensive",44.87449319296706,kg_co2e_bko,0.73,7.6952676230367985
PHL,"Pigmeat, extensive",127.8895024913242,mg_abx_bko,0.73,54.79634257351598
NRU,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
Sweden,"Pigmeat, extensive",8.473450897353683,kg_co2e_bko,0.73,7.6952676230367985
PER,"Pigmeat, extensive",105.4001251324201,mg_abx_bko,0.73,54.79634257351598
Timor-Leste,"Pigmeat, extensive",6.668270997961071,kg_co2e_bko,0.73,7.6952676230367985
PAN,"Pigmeat, extensive",104.81992320913243,mg_abx_bko,0.73,54.79634257351598
Switzerland,"Pigmeat, extensive",9.396282939559415,kg_co2e_bko,0.73,7.6952676230367985
NZL,"Pigmeat, extensive",6.9622115707762555,mg_abx_bko,0.73,54.79634257351598
PAK,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
Thailand,"Pigmeat, extensive",10.347017930379637,kg_co2e_bko,0.73,7.6952676230367985
Togo,"Pigmeat, extensive",8.763321695841785,kg_co2e_bko,0.73,7.6952676230367985
Rwanda,"Pigmeat, extensive",6.148484222747271,kg_co2e_bko,0.73,7.6952676230367985
PRK,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
Solomon Islands,"Pigmeat, extensive",8.950912037737867,kg_co2e_bko,0.73,7.6952676230367985
RWA,"Pigmeat, extensive",20.089052376255705,mg_abx_bko,0.73,54.79634257351598
Réunion,"Pigmeat, extensive",32.48367675612575,kg_co2e_bko,0.73,7.6952676230367985
RUS,"Pigmeat, extensive",51.873221302283106,mg_abx_bko,0.73,54.79634257351598
Samoa,"Pigmeat, extensive",61.56768294955661,kg_co2e_bko,0.73,7.6952676230367985
Senegal,"Pigmeat, extensive",9.154683695503161,kg_co2e_bko,0.73,7.6952676230367985
ROU,"Pigmeat, extensive",35.02875299726027,mg_abx_bko,0.73,54.79634257351598
Serbia,"Pigmeat, extensive",5.210181585960183,kg_co2e_bko,0.73,7.6952676230367985
United Republic of Tanzania,"Pigmeat, extensive",6.713570092155022,kg_co2e_bko,0.73,7.6952676230367985
REU,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
Sierra Leone,"Pigmeat, extensive",9.613873248605124,kg_co2e_bko,0.73,7.6952676230367985
South Africa,"Pigmeat, extensive",7.645772158887716,kg_co2e_bko,0.73,7.6952676230367985
QAT,"Pigmeat, extensive",42.64342677625571,mg_abx_bko,0.73,54.79634257351598
PYF,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
Slovakia,"Pigmeat, extensive",4.7832261158893035,kg_co2e_bko,0.73,7.6952676230367985
NGA,"Pigmeat, extensive",20.210285919634707,mg_abx_bko,0.73,54.79634257351598
PSE,"Pigmeat, extensive",42.64342677625571,mg_abx_bko,0.73,54.79634257351598
Slovenia,"Pigmeat, extensive",6.292367791737591,kg_co2e_bko,0.73,7.6952676230367985
PRY,"Pigmeat, extensive",97.84102588310502,mg_abx_bko,0.73,54.79634257351598
Ukraine,"Pigmeat, extensive",5.933919092220194,kg_co2e_bko,0.73,7.6952676230367985
NIC,"Pigmeat, extensive",107.3594971324201,mg_abx_bko,0.73,54.79634257351598
PRT,"Pigmeat, extensive",54.298534723287666,mg_abx_bko,0.73,54.79634257351598
NIU,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
NER,"Pigmeat, extensive",20.153092566210045,mg_abx_bko,0.73,54.79634257351598
NCL,"Pigmeat, extensive",129.16030169497716,mg_abx_bko,0.73,54.79634257351598
El Salvador,"Pigmeat, extensive",8.426625185622381,kg_co2e_bko,0.73,7.6952676230367985
Philippines,"Pigmeat, extensive",7.575164805232323,kg_co2e_bko,0.73,7.6952676230367985
Haiti,"Pigmeat, extensive",8.261844925139085,kg_co2e_bko,0.73,7.6952676230367985
Burkina Faso,"Pigmeat, extensive",11.060527863926746,kg_co2e_bko,0.73,7.6952676230367985
Honduras,"Pigmeat, extensive",7.744763087185881,kg_co2e_bko,0.73,7.6952676230367985
Bulgaria,"Pigmeat, extensive",6.889987175729481,kg_co2e_bko,0.73,7.6952676230367985
Brazil,"Pigmeat, extensive",8.428525932491164,kg_co2e_bko,0.73,7.6952676230367985
Hungary,"Pigmeat, extensive",7.358941602909757,kg_co2e_bko,0.73,7.6952676230367985
Botswana,"Pigmeat, extensive",7.500994955692082,kg_co2e_bko,0.73,7.6952676230367985
Bosnia and Herzegovina,"Pigmeat, extensive",5.75793174690369,kg_co2e_bko,0.73,7.6952676230367985
MRT,"Pigmeat, extensive",20.082610493150685,mg_abx_bko,0.73,54.79634257351598
Bolivia (Plurinational State of),"Pigmeat, extensive",9.348968713097701,kg_co2e_bko,0.73,7.6952676230367985
India,"Pigmeat, extensive",8.400093274432026,kg_co2e_bko,0.73,7.6952676230367985
Benin,"Pigmeat, extensive",13.437342090914107,kg_co2e_bko,0.73,7.6952676230367985
Indonesia,"Pigmeat, extensive",8.694481012572764,kg_co2e_bko,0.73,7.6952676230367985
Guyana,"Pigmeat, extensive",8.678383430014184,kg_co2e_bko,0.73,7.6952676230367985
Belarus,"Pigmeat, extensive",4.6417644983025035,kg_co2e_bko,0.73,7.6952676230367985
Israel,"Pigmeat, extensive",5.340653190091031,kg_co2e_bko,0.73,7.6952676230367985
Australia,"Pigmeat, extensive",6.244122844769165,kg_co2e_bko,0.73,7.6952676230367985
Armenia,"Pigmeat, extensive",6.019992469810845,kg_co2e_bko,0.73,7.6952676230367985
Jamaica,"Pigmeat, extensive",6.798211674017941,kg_co2e_bko,0.73,7.6952676230367985
Argentina,"Pigmeat, extensive",9.246462734750391,kg_co2e_bko,0.73,7.6952676230367985
Angola,"Pigmeat, extensive",5.573638464991473,kg_co2e_bko,0.73,7.6952676230367985
Japan,"Pigmeat, extensive",9.48453499963575,kg_co2e_bko,0.73,7.6952676230367985
Albania,"Pigmeat, extensive",7.077028064333426,kg_co2e_bko,0.73,7.6952676230367985
Kazakhstan,"Pigmeat, extensive",5.588841875501023,kg_co2e_bko,0.73,7.6952676230367985
