country_code,country,fbs_item_code,fbs_item,mt_production
86,Grenada,2513,Barley and products,0.0
86,Grenada,2514,Maize and products,0.0
86,Grenada,2515,Rye and products,0.0
86,Grenada,2516,Oats,0.0
86,Grenada,2520,"Cereals, Other",0.0
86,Grenada,2531,Potatoes and products,0.0
86,Grenada,2532,Cassava and products,0.0
86,Grenada,2533,Sweet potatoes,1250.0
86,Grenada,2534,"Roots, Other",2000.0
86,Grenada,2537,Sugar beet,0.0
86,Grenada,2542,Sugar (Raw Equivalent),0.0
86,Grenada,2543,"Sweeteners, Other",0.0
86,Grenada,2546,Beans,0.0
86,Grenada,2547,Peas,0.0
86,Grenada,2549,"Pulses, Other and products",250.0
86,Grenada,2551,Nuts and products,0.0
86,Grenada,2555,Soyabeans,0.0
86,Grenada,2556,Groundnuts (Shelled Eq),0.0
86,Grenada,2557,Sunflower seed,0.0
86,Grenada,2558,Rape and Mustardseed,0.0
86,Grenada,2559,Cottonseed,0.0
86,Grenada,2560,Coconuts - Incl Copra,6000.0
86,Grenada,2561,Sesame seed,0.0
86,Grenada,2563,Olives (including preserved),0.0
86,Grenada,2570,"Oilcrops, Other",0.0
86,Grenada,2571,Soyabean Oil,0.0
86,Grenada,2573,Sunflowerseed Oil,0.0
86,Grenada,2574,Rape and Mustard Oil,0.0
86,Grenada,2575,Cottonseed Oil,0.0
86,Grenada,2576,Palmkernel Oil,0.0
86,Grenada,2577,Palm Oil,0.0
86,Grenada,2578,Coconut Oil,0.0
86,Grenada,2579,Sesameseed Oil,0.0
86,Grenada,2580,Olive Oil,0.0
86,Grenada,2582,Maize Germ Oil,0.0
86,Grenada,2586,"Oilcrops Oil, Other",0.0
86,Grenada,2601,Tomatoes and products,1250.0
86,Grenada,2602,Onions,0.0
86,Grenada,2605,"Vegetables, Other",10750.0
86,Grenada,2611,"Oranges, Mandarines",500.0
86,Grenada,2612,"Lemons, Limes and products",0.0
86,Grenada,2613,Grapefruit and products,2000.0
86,Grenada,2614,"Citrus, Other",1000.0
86,Grenada,2615,Bananas,5750.0
86,Grenada,2616,Plantains,3000.0
86,Grenada,2617,Apples and products,0.0
86,Grenada,2618,Pineapples and products,0.0
86,Grenada,2620,Grapes and products (excl wine),0.0
86,Grenada,2625,"Fruits, Other",7000.0
86,Grenada,2630,Coffee and products,0.0
86,Grenada,2633,Cocoa Beans and products,1000.0
86,Grenada,2635,Tea (including mate),0.0
86,Grenada,2640,Pepper,0.0
86,Grenada,2641,Pimento,0.0
86,Grenada,2642,Cloves,0.0
86,Grenada,2645,"Spices, Other",1000.0
86,Grenada,2655,Wine,0.0
86,Grenada,2656,Beer,3000.0
86,Grenada,2657,"Beverages, Fermented",0.0
86,Grenada,2658,"Beverages, Alcoholic",1000.0
86,Grenada,2659,"Alcohol, Non-Food",0.0
86,Grenada,2680,Infant food,0.0
86,Grenada,2731,Bovine Meat,0.0
86,Grenada,2732,Mutton & Goat Meat,0.0
86,Grenada,2733,Pigmeat,0.0
86,Grenada,2734,Poultry Meat,750.0
86,Grenada,2735,"Meat, Other",0.0
86,Grenada,2736,"Offals, Edible",0.0
86,Grenada,2737,"Fats, Animals, Raw",0.0
86,Grenada,2740,"Butter, Ghee",0.0
86,Grenada,2743,Cream,0.0
86,Grenada,2744,Eggs,1000.0
86,Grenada,2745,Honey,0.0
86,Grenada,2761,Freshwater Fish,0.0
86,Grenada,2762,Demersal Fish,350.0
86,Grenada,2763,Pelagic Fish,2110.0
86,Grenada,2764,"Marine Fish, Other",30.0
86,Grenada,2765,Crustaceans,30.0
86,Grenada,2766,Cephalopods,0.0
86,Grenada,2767,"Molluscs, Other",30.0
86,Grenada,2769,"Aquatic Animals, Others",0.0
86,Grenada,2775,Aquatic Plants,20.0
86,Grenada,2781,"Fish, Body Oil",0.0
86,Grenada,2782,"Fish, Liver Oil",0.0
86,Grenada,2805,Rice (Milled Equivalent),0.0
86,Grenada,2848,Milk - Excluding Butter,1000.0
86,Grenada,2899,Miscellaneous,0.0
86,Grenada,2535,Yams,0.0
86,Grenada,2536,Sugar cane,7000.0
89,Guatemala,2511,Wheat and products,500.0
89,Guatemala,2513,Barley and products,0.0
89,Guatemala,2514,Maize and products,1924500.0
89,Guatemala,2515,Rye and products,0.0
89,Guatemala,2516,Oats,0.0
89,Guatemala,2517,Millet and products,0.0
89,Guatemala,2518,Sorghum and products,51750.0
89,Guatemala,2520,"Cereals, Other",0.0
89,Guatemala,2531,Potatoes and products,555500.0
89,Guatemala,2532,Cassava and products,4750.0
89,Guatemala,2533,Sweet potatoes,0.0
89,Guatemala,2534,"Roots, Other",0.0
89,Guatemala,2537,Sugar beet,0.0
89,Guatemala,2542,Sugar (Raw Equivalent),2774750.0
89,Guatemala,2543,"Sweeteners, Other",257500.0
89,Guatemala,2546,Beans,255500.0
89,Guatemala,2547,Peas,0.0
89,Guatemala,2549,"Pulses, Other and products",55000.0
89,Guatemala,2551,Nuts and products,35500.0
89,Guatemala,2555,Soyabeans,38250.0
89,Guatemala,2556,Groundnuts (Shelled Eq),11000.0
89,Guatemala,2557,Sunflower seed,0.0
89,Guatemala,2558,Rape and Mustardseed,0.0
89,Guatemala,2559,Cottonseed,1000.0
89,Guatemala,2560,Coconuts - Incl Copra,18000.0
89,Guatemala,2561,Sesame seed,42750.0
89,Guatemala,2563,Olives (including preserved),0.0
89,Guatemala,2570,"Oilcrops, Other",0.0
89,Guatemala,2571,Soyabean Oil,7000.0
89,Guatemala,2572,Groundnut Oil,0.0
89,Guatemala,2573,Sunflowerseed Oil,0.0
89,Guatemala,2574,Rape and Mustard Oil,0.0
89,Guatemala,2575,Cottonseed Oil,0.0
89,Guatemala,2576,Palmkernel Oil,73750.0
89,Guatemala,2577,Palm Oil,806000.0
89,Guatemala,2578,Coconut Oil,0.0
89,Guatemala,2579,Sesameseed Oil,1500.0
89,Guatemala,2580,Olive Oil,0.0
89,Guatemala,2582,Maize Germ Oil,0.0
89,Guatemala,2586,"Oilcrops Oil, Other",35750.0
89,Guatemala,2601,Tomatoes and products,325250.0
89,Guatemala,2602,Onions,147000.0
89,Guatemala,2605,"Vegetables, Other",1496000.0
89,Guatemala,2611,"Oranges, Mandarines",179250.0
89,Guatemala,2612,"Lemons, Limes and products",129000.0
89,Guatemala,2613,Grapefruit and products,0.0
89,Guatemala,2614,"Citrus, Other",72250.0
89,Guatemala,2615,Bananas,4101750.0
89,Guatemala,2616,Plantains,367750.0
89,Guatemala,2617,Apples and products,25250.0
89,Guatemala,2618,Pineapples and products,339750.0
89,Guatemala,2619,Dates,0.0
89,Guatemala,2620,Grapes and products (excl wine),19750.0
89,Guatemala,2625,"Fruits, Other",520250.0
89,Guatemala,2630,Coffee and products,229000.0
89,Guatemala,2633,Cocoa Beans and products,12000.0
89,Guatemala,2635,Tea (including mate),500.0
89,Guatemala,2640,Pepper,1000.0
89,Guatemala,2641,Pimento,0.0
89,Guatemala,2642,Cloves,0.0
89,Guatemala,2645,"Spices, Other",39750.0
89,Guatemala,2655,Wine,0.0
89,Guatemala,2656,Beer,206250.0
89,Guatemala,2657,"Beverages, Fermented",1000.0
89,Guatemala,2658,"Beverages, Alcoholic",52250.0
89,Guatemala,2659,"Alcohol, Non-Food",269750.0
89,Guatemala,2680,Infant food,0.0
89,Guatemala,2731,Bovine Meat,179000.0
89,Guatemala,2732,Mutton & Goat Meat,2000.0
89,Guatemala,2733,Pigmeat,64000.0
89,Guatemala,2734,Poultry Meat,231250.0
89,Guatemala,2735,"Meat, Other",2000.0
89,Guatemala,2736,"Offals, Edible",24000.0
89,Guatemala,2737,"Fats, Animals, Raw",10000.0
89,Guatemala,2740,"Butter, Ghee",1750.0
89,Guatemala,2743,Cream,6250.0
89,Guatemala,2744,Eggs,272250.0
89,Guatemala,2745,Honey,5500.0
89,Guatemala,2761,Freshwater Fish,11927.499999999998
89,Guatemala,2762,Demersal Fish,380.0
89,Guatemala,2763,Pelagic Fish,12900.0
89,Guatemala,2764,"Marine Fish, Other",192.5
89,Guatemala,2765,Crustaceans,16707.5
89,Guatemala,2766,Cephalopods,2.5
89,Guatemala,2767,"Molluscs, Other",0.0
89,Guatemala,2769,"Aquatic Animals, Others",0.0
89,Guatemala,2775,Aquatic Plants,0.0
89,Guatemala,2781,"Fish, Body Oil",0.0
89,Guatemala,2782,"Fish, Liver Oil",0.0
89,Guatemala,2805,Rice (Milled Equivalent),35250.0
89,Guatemala,2848,Milk - Excluding Butter,536750.0
89,Guatemala,2899,Miscellaneous,0.0
89,Guatemala,2535,Yams,0.0
89,Guatemala,2536,Sugar cane,28599500.0
89,Guatemala,2541,Sugar non-centrifugal,0.0
89,Guatemala,2562,Palm kernels,2919000.0
89,Guatemala,2581,Ricebran Oil,0.0
90,Guinea,2511,Wheat and products,0.0
90,Guinea,2513,Barley and products,0.0
90,Guinea,2514,Maize and products,814000.0
90,Guinea,2515,Rye and products,0.0
90,Guinea,2516,Oats,0.0
90,Guinea,2517,Millet and products,229500.0
90,Guinea,2518,Sorghum and products,45250.0
90,Guinea,2520,"Cereals, Other",498000.0
90,Guinea,2531,Potatoes and products,139750.0
90,Guinea,2532,Cassava and products,1849750.0
90,Guinea,2533,Sweet potatoes,262500.0
90,Guinea,2534,"Roots, Other",133500.0
90,Guinea,2537,Sugar beet,0.0
90,Guinea,2542,Sugar (Raw Equivalent),24750.0
90,Guinea,2543,"Sweeteners, Other",0.0
90,Guinea,2546,Beans,0.0
90,Guinea,2547,Peas,0.0
90,Guinea,2549,"Pulses, Other and products",57250.0
90,Guinea,2551,Nuts and products,5250.0
90,Guinea,2555,Soyabeans,0.0
90,Guinea,2556,Groundnuts (Shelled Eq),739750.0
90,Guinea,2557,Sunflower seed,0.0
90,Guinea,2558,Rape and Mustardseed,0.0
90,Guinea,2559,Cottonseed,23000.0
90,Guinea,2560,Coconuts - Incl Copra,57000.0
90,Guinea,2561,Sesame seed,2000.0
90,Guinea,2563,Olives (including preserved),0.0
90,Guinea,2570,"Oilcrops, Other",0.0
90,Guinea,2571,Soyabean Oil,0.0
90,Guinea,2572,Groundnut Oil,129000.0
90,Guinea,2573,Sunflowerseed Oil,0.0
90,Guinea,2574,Rape and Mustard Oil,0.0
90,Guinea,2575,Cottonseed Oil,0.0
90,Guinea,2576,Palmkernel Oil,5000.0
90,Guinea,2577,Palm Oil,50000.0
90,Guinea,2578,Coconut Oil,1500.0
90,Guinea,2579,Sesameseed Oil,0.0
90,Guinea,2580,Olive Oil,0.0
90,Guinea,2582,Maize Germ Oil,0.0
90,Guinea,2586,"Oilcrops Oil, Other",0.0
90,Guinea,2601,Tomatoes and products,0.0
90,Guinea,2602,Onions,0.0
90,Guinea,2605,"Vegetables, Other",562500.0
90,Guinea,2611,"Oranges, Mandarines",0.0
90,Guinea,2612,"Lemons, Limes and products",0.0
90,Guinea,2613,Grapefruit and products,0.0
90,Guinea,2614,"Citrus, Other",238750.0
90,Guinea,2615,Bananas,223500.0
90,Guinea,2616,Plantains,488250.0
90,Guinea,2617,Apples and products,0.0
90,Guinea,2618,Pineapples and products,135750.0
90,Guinea,2619,Dates,0.0
90,Guinea,2620,Grapes and products (excl wine),0.0
90,Guinea,2625,"Fruits, Other",224250.0
90,Guinea,2630,Coffee and products,41250.0
90,Guinea,2633,Cocoa Beans and products,16500.0
90,Guinea,2635,Tea (including mate),0.0
90,Guinea,2640,Pepper,0.0
90,Guinea,2641,Pimento,0.0
90,Guinea,2642,Cloves,0.0
90,Guinea,2645,"Spices, Other",0.0
90,Guinea,2655,Wine,0.0
90,Guinea,2656,Beer,32000.0
90,Guinea,2657,"Beverages, Fermented",0.0
90,Guinea,2658,"Beverages, Alcoholic",0.0
90,Guinea,2659,"Alcohol, Non-Food",0.0
90,Guinea,2680,Infant food,0.0
90,Guinea,2731,Bovine Meat,92250.0
90,Guinea,2732,Mutton & Goat Meat,23750.0
90,Guinea,2733,Pigmeat,2000.0
90,Guinea,2734,Poultry Meat,12250.0
90,Guinea,2735,"Meat, Other",6000.0
90,Guinea,2736,"Offals, Edible",21000.0
90,Guinea,2737,"Fats, Animals, Raw",3250.0
90,Guinea,2740,"Butter, Ghee",500.0
90,Guinea,2743,Cream,0.0
90,Guinea,2744,Eggs,27750.0
90,Guinea,2745,Honey,1000.0
90,Guinea,2761,Freshwater Fish,29750.0
90,Guinea,2762,Demersal Fish,21610.0
90,Guinea,2763,Pelagic Fish,75120.0
90,Guinea,2764,"Marine Fish, Other",3265.0
90,Guinea,2765,Crustaceans,5.0
90,Guinea,2766,Cephalopods,0.0
90,Guinea,2767,"Molluscs, Other",0.0
90,Guinea,2769,"Aquatic Animals, Others",0.0
90,Guinea,2775,Aquatic Plants,0.0
90,Guinea,2781,"Fish, Body Oil",0.0
90,Guinea,2805,Rice (Milled Equivalent),2318250.0
90,Guinea,2848,Milk - Excluding Butter,251500.0
90,Guinea,2899,Miscellaneous,0.0
90,Guinea,2535,Yams,149000.0
90,Guinea,2536,Sugar cane,309000.0
90,Guinea,2541,Sugar non-centrifugal,0.0
90,Guinea,2562,Palm kernels,845750.0
90,Guinea,2581,Ricebran Oil,0.0
91,Guyana,2511,Wheat and products,0.0
91,Guyana,2513,Barley and products,0.0
91,Guyana,2514,Maize and products,4000.0
91,Guyana,2515,Rye and products,0.0
91,Guyana,2516,Oats,0.0
91,Guyana,2517,Millet and products,0.0
91,Guyana,2518,Sorghum and products,0.0
91,Guyana,2520,"Cereals, Other",0.0
91,Guyana,2531,Potatoes and products,0.0
91,Guyana,2532,Cassava and products,9250.0
91,Guyana,2533,Sweet potatoes,7500.0
91,Guyana,2534,"Roots, Other",19750.0
91,Guyana,2537,Sugar beet,0.0
91,Guyana,2542,Sugar (Raw Equivalent),129500.0
91,Guyana,2543,"Sweeteners, Other",0.0
91,Guyana,2546,Beans,0.0
91,Guyana,2547,Peas,0.0
91,Guyana,2549,"Pulses, Other and products",750.0
91,Guyana,2551,Nuts and products,0.0
91,Guyana,2555,Soyabeans,0.0
91,Guyana,2556,Groundnuts (Shelled Eq),0.0
91,Guyana,2557,Sunflower seed,0.0
91,Guyana,2558,Rape and Mustardseed,0.0
91,Guyana,2559,Cottonseed,0.0
91,Guyana,2560,Coconuts - Incl Copra,140500.0
91,Guyana,2561,Sesame seed,0.0
91,Guyana,2563,Olives (including preserved),0.0
91,Guyana,2570,"Oilcrops, Other",0.0
91,Guyana,2571,Soyabean Oil,0.0
91,Guyana,2572,Groundnut Oil,0.0
91,Guyana,2573,Sunflowerseed Oil,0.0
91,Guyana,2574,Rape and Mustard Oil,0.0
91,Guyana,2575,Cottonseed Oil,0.0
91,Guyana,2576,Palmkernel Oil,0.0
91,Guyana,2577,Palm Oil,0.0
91,Guyana,2578,Coconut Oil,3250.0
91,Guyana,2579,Sesameseed Oil,0.0
91,Guyana,2580,Olive Oil,0.0
91,Guyana,2582,Maize Germ Oil,0.0
91,Guyana,2586,"Oilcrops Oil, Other",1000.0
91,Guyana,2601,Tomatoes and products,30500.0
91,Guyana,2602,Onions,2250.0
91,Guyana,2605,"Vegetables, Other",200500.0
91,Guyana,2611,"Oranges, Mandarines",13000.0
91,Guyana,2612,"Lemons, Limes and products",5250.0
91,Guyana,2613,Grapefruit and products,1000.0
91,Guyana,2614,"Citrus, Other",1000.0
91,Guyana,2615,Bananas,15750.0
91,Guyana,2616,Plantains,12500.0
91,Guyana,2617,Apples and products,0.0
91,Guyana,2618,Pineapples and products,27500.0
91,Guyana,2619,Dates,0.0
91,Guyana,2620,Grapes and products (excl wine),0.0
91,Guyana,2625,"Fruits, Other",36250.0
91,Guyana,2630,Coffee and products,0.0
91,Guyana,2633,Cocoa Beans and products,750.0
91,Guyana,2635,Tea (including mate),0.0
91,Guyana,2640,Pepper,0.0
91,Guyana,2641,Pimento,0.0
91,Guyana,2642,Cloves,0.0
91,Guyana,2645,"Spices, Other",3750.0
91,Guyana,2655,Wine,0.0
91,Guyana,2656,Beer,18000.0
91,Guyana,2657,"Beverages, Fermented",0.0
91,Guyana,2658,"Beverages, Alcoholic",5500.0
91,Guyana,2659,"Alcohol, Non-Food",0.0
91,Guyana,2680,Infant food,0.0
91,Guyana,2731,Bovine Meat,2250.0
91,Guyana,2732,Mutton & Goat Meat,1000.0
91,Guyana,2733,Pigmeat,500.0
91,Guyana,2734,Poultry Meat,36000.0
91,Guyana,2735,"Meat, Other",0.0
91,Guyana,2736,"Offals, Edible",1000.0
91,Guyana,2737,"Fats, Animals, Raw",0.0
91,Guyana,2740,"Butter, Ghee",0.0
91,Guyana,2743,Cream,0.0
91,Guyana,2744,Eggs,1500.0
91,Guyana,2745,Honey,0.0
91,Guyana,2761,Freshwater Fish,1120.0
91,Guyana,2762,Demersal Fish,1570.0
91,Guyana,2763,Pelagic Fish,777.4999999999999
91,Guyana,2764,"Marine Fish, Other",16742.5
91,Guyana,2765,Crustaceans,23162.5
91,Guyana,2766,Cephalopods,0.0
91,Guyana,2767,"Molluscs, Other",0.0
91,Guyana,2775,Aquatic Plants,0.0
91,Guyana,2781,"Fish, Body Oil",0.0
91,Guyana,2782,"Fish, Liver Oil",0.0
91,Guyana,2805,Rice (Milled Equivalent),702500.0
91,Guyana,2848,Milk - Excluding Butter,45500.0
91,Guyana,2899,Miscellaneous,0.0
91,Guyana,2535,Yams,1500.0
91,Guyana,2536,Sugar cane,1620500.0
93,Haiti,2511,Wheat and products,0.0
93,Haiti,2513,Barley and products,0.0
93,Haiti,2514,Maize and products,235500.0
93,Haiti,2515,Rye and products,0.0
93,Haiti,2516,Oats,0.0
93,Haiti,2517,Millet and products,0.0
93,Haiti,2518,Sorghum and products,63250.0
93,Haiti,2520,"Cereals, Other",0.0
93,Haiti,2531,Potatoes and products,41500.0
93,Haiti,2532,Cassava and products,482750.0
93,Haiti,2533,Sweet potatoes,169250.0
93,Haiti,2534,"Roots, Other",61250.0
93,Haiti,2537,Sugar beet,0.0
93,Haiti,2542,Sugar (Raw Equivalent),13500.0
93,Haiti,2543,"Sweeteners, Other",0.0
93,Haiti,2546,Beans,103500.0
93,Haiti,2547,Peas,0.0
93,Haiti,2549,"Pulses, Other and products",80750.0
93,Haiti,2551,Nuts and products,0.0
93,Haiti,2555,Soyabeans,0.0
93,Haiti,2556,Groundnuts (Shelled Eq),21500.0
93,Haiti,2557,Sunflower seed,0.0
93,Haiti,2558,Rape and Mustardseed,0.0
93,Haiti,2559,Cottonseed,250.0
93,Haiti,2560,Coconuts - Incl Copra,27750.0
93,Haiti,2561,Sesame seed,4000.0
93,Haiti,2563,Olives (including preserved),0.0
93,Haiti,2570,"Oilcrops, Other",2000.0
93,Haiti,2571,Soyabean Oil,0.0
93,Haiti,2572,Groundnut Oil,0.0
93,Haiti,2573,Sunflowerseed Oil,0.0
93,Haiti,2574,Rape and Mustard Oil,0.0
93,Haiti,2575,Cottonseed Oil,0.0
93,Haiti,2576,Palmkernel Oil,0.0
93,Haiti,2577,Palm Oil,0.0
93,Haiti,2578,Coconut Oil,0.0
93,Haiti,2579,Sesameseed Oil,0.0
93,Haiti,2580,Olive Oil,0.0
93,Haiti,2582,Maize Germ Oil,0.0
93,Haiti,2586,"Oilcrops Oil, Other",5000.0
93,Haiti,2601,Tomatoes and products,2000.0
93,Haiti,2602,Onions,9500.0
93,Haiti,2605,"Vegetables, Other",144000.0
93,Haiti,2611,"Oranges, Mandarines",98500.0
93,Haiti,2612,"Lemons, Limes and products",18000.0
93,Haiti,2613,Grapefruit and products,45250.0
93,Haiti,2614,"Citrus, Other",0.0
93,Haiti,2615,Bananas,256750.0
93,Haiti,2616,Plantains,261500.0
93,Haiti,2617,Apples and products,0.0
93,Haiti,2618,Pineapples and products,7750.0
93,Haiti,2619,Dates,0.0
93,Haiti,2620,Grapes and products (excl wine),0.0
93,Haiti,2625,"Fruits, Other",786750.0
93,Haiti,2630,Coffee and products,20750.0
93,Haiti,2633,Cocoa Beans and products,15500.0
93,Haiti,2635,Tea (including mate),0.0
93,Haiti,2640,Pepper,0.0
93,Haiti,2641,Pimento,0.0
93,Haiti,2642,Cloves,0.0
93,Haiti,2645,"Spices, Other",0.0
93,Haiti,2655,Wine,0.0
93,Haiti,2656,Beer,0.0
93,Haiti,2657,"Beverages, Fermented",0.0
93,Haiti,2658,"Beverages, Alcoholic",122000.0
93,Haiti,2659,"Alcohol, Non-Food",0.0
93,Haiti,2680,Infant food,0.0
93,Haiti,2731,Bovine Meat,47250.0
93,Haiti,2732,Mutton & Goat Meat,8250.0
93,Haiti,2733,Pigmeat,32000.0
93,Haiti,2734,Poultry Meat,9000.0
93,Haiti,2735,"Meat, Other",5000.0
93,Haiti,2736,"Offals, Edible",12000.0
93,Haiti,2737,"Fats, Animals, Raw",5000.0
93,Haiti,2740,"Butter, Ghee",0.0
93,Haiti,2743,Cream,0.0
93,Haiti,2744,Eggs,5000.0
93,Haiti,2745,Honey,0.0
93,Haiti,2761,Freshwater Fish,1972.5
93,Haiti,2762,Demersal Fish,0.0
93,Haiti,2763,Pelagic Fish,0.0
93,Haiti,2764,"Marine Fish, Other",14775.0
93,Haiti,2765,Crustaceans,550.0
93,Haiti,2766,Cephalopods,0.0
93,Haiti,2767,"Molluscs, Other",200.0
93,Haiti,2769,"Aquatic Animals, Others",375.0
93,Haiti,2775,Aquatic Plants,0.0
93,Haiti,2781,"Fish, Body Oil",0.0
93,Haiti,2782,"Fish, Liver Oil",0.0
93,Haiti,2805,Rice (Milled Equivalent),168250.0
93,Haiti,2848,Milk - Excluding Butter,114500.0
93,Haiti,2899,Miscellaneous,0.0
93,Haiti,2535,Yams,228750.0
93,Haiti,2536,Sugar cane,1620750.0
93,Haiti,2541,Sugar non-centrifugal,16500.0
93,Haiti,2562,Palm kernels,0.0
93,Haiti,2581,Ricebran Oil,0.0
95,Honduras,2511,Wheat and products,1000.0
95,Honduras,2513,Barley and products,0.0
95,Honduras,2514,Maize and products,651250.0
95,Honduras,2515,Rye and products,0.0
95,Honduras,2516,Oats,0.0
95,Honduras,2517,Millet and products,0.0
95,Honduras,2518,Sorghum and products,21500.0
95,Honduras,2520,"Cereals, Other",0.0
95,Honduras,2531,Potatoes and products,26500.0
95,Honduras,2532,Cassava and products,26250.0
95,Honduras,2533,Sweet potatoes,19000.0
95,Honduras,2534,"Roots, Other",10000.0
95,Honduras,2542,Sugar (Raw Equivalent),553250.0
95,Honduras,2543,"Sweeteners, Other",23250.0
95,Honduras,2546,Beans,128750.0
95,Honduras,2547,Peas,0.0
95,Honduras,2549,"Pulses, Other and products",0.0
95,Honduras,2551,Nuts and products,2000.0
95,Honduras,2555,Soyabeans,2000.0
95,Honduras,2556,Groundnuts (Shelled Eq),0.0
95,Honduras,2557,Sunflower seed,0.0
95,Honduras,2558,Rape and Mustardseed,0.0
95,Honduras,2559,Cottonseed,2000.0
95,Honduras,2560,Coconuts - Incl Copra,13750.0
95,Honduras,2561,Sesame seed,1000.0
95,Honduras,2563,Olives (including preserved),0.0
95,Honduras,2570,"Oilcrops, Other",0.0
95,Honduras,2571,Soyabean Oil,0.0
95,Honduras,2572,Groundnut Oil,0.0
95,Honduras,2573,Sunflowerseed Oil,0.0
95,Honduras,2574,Rape and Mustard Oil,0.0
95,Honduras,2575,Cottonseed Oil,0.0
95,Honduras,2576,Palmkernel Oil,70250.0
95,Honduras,2577,Palm Oil,665000.0
95,Honduras,2578,Coconut Oil,1000.0
95,Honduras,2579,Sesameseed Oil,250.0
95,Honduras,2580,Olive Oil,0.0
95,Honduras,2582,Maize Germ Oil,7750.0
95,Honduras,2586,"Oilcrops Oil, Other",21000.0
95,Honduras,2601,Tomatoes and products,79750.0
95,Honduras,2602,Onions,14500.0
95,Honduras,2605,"Vegetables, Other",638500.0
95,Honduras,2611,"Oranges, Mandarines",286250.0
95,Honduras,2612,"Lemons, Limes and products",32500.0
95,Honduras,2613,Grapefruit and products,25500.0
95,Honduras,2614,"Citrus, Other",1000.0
95,Honduras,2615,Bananas,677250.0
95,Honduras,2616,Plantains,94000.0
95,Honduras,2617,Apples and products,0.0
95,Honduras,2618,Pineapples and products,83000.0
95,Honduras,2619,Dates,0.0
95,Honduras,2620,Grapes and products (excl wine),0.0
95,Honduras,2625,"Fruits, Other",89750.0
95,Honduras,2630,Coffee and products,451750.0
95,Honduras,2633,Cocoa Beans and products,1250.0
95,Honduras,2635,Tea (including mate),0.0
95,Honduras,2640,Pepper,1000.0
95,Honduras,2641,Pimento,0.0
95,Honduras,2642,Cloves,0.0
95,Honduras,2645,"Spices, Other",1000.0
95,Honduras,2655,Wine,0.0
95,Honduras,2656,Beer,160000.0
95,Honduras,2657,"Beverages, Fermented",1250.0
95,Honduras,2658,"Beverages, Alcoholic",17750.0
95,Honduras,2659,"Alcohol, Non-Food",0.0
95,Honduras,2680,Infant food,0.0
95,Honduras,2731,Bovine Meat,65250.0
95,Honduras,2732,Mutton & Goat Meat,0.0
95,Honduras,2733,Pigmeat,10500.0
95,Honduras,2734,Poultry Meat,201000.0
95,Honduras,2735,"Meat, Other",1000.0
95,Honduras,2736,"Offals, Edible",8000.0
95,Honduras,2737,"Fats, Animals, Raw",3000.0
95,Honduras,2740,"Butter, Ghee",7000.0
95,Honduras,2743,Cream,0.0
95,Honduras,2744,Eggs,52000.0
95,Honduras,2745,Honey,0.0
95,Honduras,2761,Freshwater Fish,30125.0
95,Honduras,2762,Demersal Fish,0.0
95,Honduras,2763,Pelagic Fish,0.0
95,Honduras,2764,"Marine Fish, Other",1900.0
95,Honduras,2765,Crustaceans,36195.0
95,Honduras,2766,Cephalopods,0.0
95,Honduras,2767,"Molluscs, Other",810.0
95,Honduras,2769,"Aquatic Animals, Others",970.0
95,Honduras,2775,Aquatic Plants,0.0
95,Honduras,2781,"Fish, Body Oil",0.0
95,Honduras,2782,"Fish, Liver Oil",0.0
95,Honduras,2805,Rice (Milled Equivalent),61250.0
95,Honduras,2848,Milk - Excluding Butter,688500.0
95,Honduras,2899,Miscellaneous,0.0
95,Honduras,2535,Yams,0.0
95,Honduras,2536,Sugar cane,5417750.0
95,Honduras,2541,Sugar non-centrifugal,28750.0
95,Honduras,2562,Palm kernels,2321500.0
96,"China, Hong Kong SAR",2511,Wheat and products,0.0
96,"China, Hong Kong SAR",2513,Barley and products,0.0
96,"China, Hong Kong SAR",2514,Maize and products,0.0
96,"China, Hong Kong SAR",2515,Rye and products,0.0
96,"China, Hong Kong SAR",2516,Oats,0.0
96,"China, Hong Kong SAR",2517,Millet and products,0.0
96,"China, Hong Kong SAR",2518,Sorghum and products,0.0
96,"China, Hong Kong SAR",2520,"Cereals, Other",0.0
96,"China, Hong Kong SAR",2531,Potatoes and products,0.0
96,"China, Hong Kong SAR",2532,Cassava and products,0.0
96,"China, Hong Kong SAR",2533,Sweet potatoes,0.0
96,"China, Hong Kong SAR",2534,"Roots, Other",0.0
96,"China, Hong Kong SAR",2537,Sugar beet,0.0
96,"China, Hong Kong SAR",2542,Sugar (Raw Equivalent),0.0
96,"China, Hong Kong SAR",2543,"Sweeteners, Other",29250.0
96,"China, Hong Kong SAR",2546,Beans,0.0
96,"China, Hong Kong SAR",2547,Peas,0.0
96,"China, Hong Kong SAR",2549,"Pulses, Other and products",1000.0
96,"China, Hong Kong SAR",2551,Nuts and products,0.0
96,"China, Hong Kong SAR",2555,Soyabeans,0.0
96,"China, Hong Kong SAR",2556,Groundnuts (Shelled Eq),0.0
96,"China, Hong Kong SAR",2557,Sunflower seed,0.0
96,"China, Hong Kong SAR",2558,Rape and Mustardseed,0.0
96,"China, Hong Kong SAR",2559,Cottonseed,0.0
96,"China, Hong Kong SAR",2560,Coconuts - Incl Copra,0.0
96,"China, Hong Kong SAR",2561,Sesame seed,0.0
96,"China, Hong Kong SAR",2563,Olives (including preserved),0.0
