country_code,country,fbs_item_code,fbs_item,baseline_kg/cap/yr,baseline_kcal/cap/day,baseline_g_pro/cap/day,type,fbs_group,bootstrap_subgroup,output_group,food_loss_group,ignore_extraction_rate,include_in_model,note_x,g_protein/kg,kcal/kg,mcg_b12/kg,%_imported,food_loss_region,loss_%_production,loss_%_postharvest,loss_%_milling,%_unproc,loss_%_proc,loss_%_dist_unproc,loss_%_dist_proc,loss_%_cons_unproc,loss_%_cons_proc,note_y,%_proc,%_after_losses,%_after_losses_postharvest_to_home,baseline_mcg_b12/cap/day,baseline_loss_adj_kg/cap/yr,baseline_loss_adj_g_pro/cap/day,baseline_loss_adj_kcal/cap/day,baseline_loss_adj_mcg_b12/cap/day
58,Ecuador,2557,Sunflower seed,0.0825,1.0,0.0275,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,1.0,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,0.07289436,0.02429812,0.883568,0
58,Ecuador,2560,Coconuts - Incl Copra,0.295,1.0,0.01,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,0.06451612903225806,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.8587710916129032,0.8762970322580645,0,0.2533374720258064,0.008587710916129032,0.8587710916129032,0
58,Ecuador,2561,Sesame seed,0.01,0.0,0.0075,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,1.0,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,0.00883568,0.00662676,0.0,0
58,Ecuador,2563,Olives (including preserved),0.045,0.0,0.0,plant,Oilcrops,,Vegetables,oilseeds_and_pulses,,yes,,,,,1.0,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,0.03976056,0.0,0.0,0
58,Ecuador,2570,"Oilcrops, Other",0.0,0.0,0.0,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,0.25,latin_america,0.06,0.03,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.86368772,0.8813140000000002,0,0.0,0.0,0.0,0
58,Ecuador,2571,Soyabean Oil,5.575,135.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.947136563876652,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,5.575,0.0,135.0,0
58,Ecuador,2572,Groundnut Oil,0.0,0.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,1.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0,0.0,0.0,0
58,Ecuador,2573,Sunflowerseed Oil,1.6275,39.25,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,1.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,1.6275,0.0,39.25,0
58,Ecuador,2574,Rape and Mustard Oil,0.0,0.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,1.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0,0.0,0.0,0
58,Ecuador,2575,Cottonseed Oil,0.0,0.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,1.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0,0.0,0.0,0
58,Ecuador,2576,Palmkernel Oil,0.0,0.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.018018018018018018,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0,0.0,0.0,0
58,Ecuador,2577,Palm Oil,8.41,204.75,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.02297794117647059,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,8.41,0.0,204.75,0
58,Ecuador,2578,Coconut Oil,0.0,0.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0,0.0,0.0,0
58,Ecuador,2579,Sesameseed Oil,0.0,0.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,1.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0,0.0,0.0,0
58,Ecuador,2580,Olive Oil,0.08,2.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,1.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.08,0.0,2.0,0
58,Ecuador,2582,Maize Germ Oil,0.0275,0.75,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,"byproduct of maize starch, which is included under Maize and products; no impact is assigned to this item to avoid double-counting, but it still needs to go in the model for calculating calories",,,,1.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0275,0.0,0.75,0
58,Ecuador,2586,"Oilcrops Oil, Other",1.2,24.0,0.02,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,,,,,0.01639344262295082,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,1.2,0.02,24.0,0
58,Ecuador,2601,Tomatoes and products,4.113009050107775,2.6829804632144647,0.0939043162125062,plant,Vegetables,,Vegetables,fruits_and_vegetables,,yes,,,,,0.3489208633093525,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7330301870503598,0.7778302158273381,0,3.0149597933403247,0.06883469847808955,1.96670567080256,0
58,Ecuador,2602,Onions,0.0,0.0,0.0,plant,Vegetables,,Vegetables,fruits_and_vegetables,,yes,,,,,1.0,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7840800000000001,0.8320000000000001,0,0.0,0.0,0.0,0
58,Ecuador,2605,"Vegetables, Other",21.77603596421295,20.88348167876439,0.7380737360440017,plant,Vegetables,,Vegetables,fruits_and_vegetables,,yes,,,,,0.06045650832819247,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.710412273904997,0.7538299814929056,0,15.469963225973515,0.5243366411325757,14.835881706464354,0
58,Ecuador,2611,"Oranges, Mandarines",8.91558168718812,6.674172192530095,0.1223598235297184,plant,Fruits - Excluding Wine,Citrus fruits,Fruits,fruits_and_vegetables,,yes,,,,,0.0924092409240924,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7129176237623763,0.7564884488448845,0,6.356075310889512,0.08723247463479054,4.758134980079485,0
58,Ecuador,2612,"Lemons, Limes and products",1.6090545368647948,0.7785747759023199,0.0129762462650386,plant,Fruits - Excluding Wine,Citrus fruits,Fruits,fruits_and_vegetables,,yes,,,,,0.07476635514018691,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7115342803738319,0.7550205607476637,0,1.1448974619703411,0.009233044048147865,0.5539826428888747,0
58,Ecuador,2613,Grapefruit and products,0.2675,0.0,0.0,plant,Fruits - Excluding Wine,Citrus fruits,Fruits,fruits_and_vegetables,,yes,,,,,0.0,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7056720000000001,0.7488000000000001,0,0.18876726000000002,0.0,0.0,0
58,Ecuador,2614,"Citrus, Other",1.0715545368647943,1.0583254685084391,0.0105832546850843,plant,Fruits - Excluding Wine,Citrus fruits,Fruits,fruits_and_vegetables,,yes,,,,,0.0,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7056720000000001,0.7488000000000001,0,0.7561660331384532,0.007468306500132809,0.7468306500132873,0
58,Ecuador,2615,Bananas,5.359881521835415,9.275942438089883,0.1169575350889594,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,0.0,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7056720000000001,0.7488000000000001,0,3.7823183132766416,0.08253365770129617,6.545772852171765,0
58,Ecuador,2616,Plantains,28.36341807659373,57.465680618279634,0.5438716201372894,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,0.0,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7056720000000001,0.7488000000000001,0,20.015269960946053,0.3837949739255213,40.55192177326263,0
58,Ecuador,2617,Apples and products,3.419054536864795,4.8334848363416,0.0279833332630303,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,0.9051724137931034,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7766447586206897,0.8241103448275863,0,2.655390785494333,0.021733109107468486,3.753900664017286,0
58,Ecuador,2618,Pineapples and products,1.4316271739451385,0.9512472916578992,0.0047562364582894,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,0.0,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7056720000000001,0.7488000000000001,0,1.010259211092214,0.0033563428939939978,0.6712685787988132,0
58,Ecuador,2619,Dates,0.0,0.0,0.0,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,1.0,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7840800000000001,0.8320000000000001,0,0.0,0.0,0.0,0
58,Ecuador,2620,Grapes and products (excl wine),1.0725,2.0,0.0175,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,1.0,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7840800000000001,0.8320000000000001,0,0.8409258000000002,0.013721400000000003,1.5681600000000002,0
58,Ecuador,2625,"Fruits, Other",12.714917840375588,12.570813394149964,0.1533026023676825,plant,Fruits - Excluding Wine,,Fruits,fruits_and_vegetables,,yes,,,,,0.16721672167216722,latin_america,0.2,0.1,0.0,0.5,0.2,0.12,0.02,0.1,0.01,,0.5,0.7187831287128713,0.7627124312431244,0,9.13926842663227,0.11019132416966806,9.03568858191278,0
58,Ecuador,2731,Bovine Meat,12.9,76.5,4.9475,t_animal,Meat,,Bovine meat,meat,,yes,,,,,0.0,latin_america,0.053,0.011,0.0,0.0,0.05,0.0,0.05,0.0,0.06,,1.0,0.8390181499999999,0.8925725,0,10.823334135,4.151042297125,64.184888475,0
58,Ecuador,2732,Mutton & Goat Meat,0.3199999999999999,2.0,0.1225,t_animal,Meat,,Sheep and goat meat,meat,,yes,,,,,0.0,latin_america,0.053,0.011,0.0,0.0,0.05,0.0,0.05,0.0,0.06,,1.0,0.8390181499999999,0.8925725,0,0.2684858079999999,0.10277972337499999,1.6780362999999998,0
58,Ecuador,2733,Pigmeat,15.5875,52.0,4.185,t_animal,Meat,,Pig meat,meat,,yes,,,,,0.003787878787878788,latin_america,0.053,0.011,0.0,0.0,0.05,0.0,0.05,0.0,0.06,,1.0,0.8390534979166666,0.8926101041666666,0,13.07874639877604,3.5114388887812495,43.630781891666665,0
58,Ecuador,2734,Poultry Meat,19.545,83.75,6.2250000000000005,t_animal,Meat,,Poultry,meat,,yes,,,,,0.0,latin_america,0.053,0.011,0.0,0.0,0.05,0.0,0.05,0.0,0.06,,1.0,0.8390181499999999,0.8925725,0,16.39860974175,5.22288798375,70.26777006249999,0
58,Ecuador,2736,"Offals, Edible",4.209327221188767,12.557007274622782,2.11285296316479,t_animal,Offals,,Offals,meat,,yes,,,,,0.03146853146853147,latin_america,0.053,0.011,0.0,0.0,0.05,0.0,0.05,0.0,0.06,,1.0,0.8393118096153845,0.8928849038461538,0,3.532938047279242,1.7733424439650671,10.539244499017196,0
58,Ecuador,2740,"Butter, Ghee",0.14,2.75,0.0,t_animal,Animal fats,,Dairy,milk,yes,yes,,,,,0.0,latin_america,0.035,0.06,0.0,0.0,0.02,0.0,0.08,0.0,0.04,,1.0,0.8136038400000001,0.847504,0,0.11390453760000002,0.0,2.2374105600000003,0
58,Ecuador,2743,Cream,0.1825,1.0,0.0125,t_animal,Animal fats,,Dairy,milk,yes,yes,,,,,0.0,latin_america,0.035,0.06,0.0,0.0,0.02,0.0,0.08,0.0,0.04,,1.0,0.8136038400000001,0.847504,0,0.1484827008,0.010170048000000001,0.8136038400000001,0
58,Ecuador,2744,Eggs,6.385072637080343,22.704941727692464,1.7333284782360343,t_animal,Eggs,,Eggs,eggs,,yes,,,,,0.012526096033402923,latin_america,0.06,0.0,0.0,0.0,0.005,0.0,0.04,0.0,0.04,,1.0,0.9169919999999999,0.9551999999999999,0,5.8550605276215775,1.5894483479146175,20.820249924760166,0
58,Ecuador,2745,Honey,0.055,0.25,0.0,plant,Sugar & Sweeteners,,Sugars,oils_and_sugars,yes,yes,classify as a plant food so it works with the bootstrap method,,,,0.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.055,0.0,0.25,0
58,Ecuador,2761,Freshwater Fish,1.2975,2.5,0.3825,a_animal,"Fish, Seafood",,Aquatic animals,fish_and_seafood,,yes,,,,,0.056099226217569416,latin_america,0.057,0.05,0.0,0.6,0.09,0.1,0.05,0.04,0.02,,0.4,0.8168244484524351,0.8439946347291761,0,1.0598297218670345,0.3124353515330564,2.0420611211310877,0
58,Ecuador,2762,Demersal Fish,3.3725,4.0,0.7625,a_animal,"Fish, Seafood",Marine fish,Aquatic animals,fish_and_seafood,,yes,,,,,0.15204741379310346,latin_america,0.057,0.05,0.0,0.6,0.09,0.1,0.05,0.04,0.02,,0.4,0.8209371907543103,0.8482441799568966,0,2.7686106758189113,0.6259646079501615,3.283748763017241,0
58,Ecuador,2763,Pelagic Fish,3.155,7.25,1.045,a_animal,"Fish, Seafood",Marine fish,Aquatic animals,fish_and_seafood,,yes,,,,,1.0,latin_america,0.057,0.05,0.0,0.6,0.09,0.1,0.05,0.04,0.02,,0.4,0.8572839999999999,0.8858,0,2.7047310199999997,0.8958617799999998,6.2153089999999995,0
58,Ecuador,2764,"Marine Fish, Other",0.0224999999999999,0.0,0.005,a_animal,"Fish, Seafood",Marine fish,Aquatic animals,fish_and_seafood,,yes,,,,,0.26000000000000006,latin_america,0.057,0.05,0.0,0.6,0.09,0.1,0.05,0.04,0.02,,0.4,0.8255644919999999,0.8530254,0,0.018575201069999915,0.00412782246,0.0,0
58,Ecuador,2765,Crustaceans,0.515,1.0,0.1225,a_animal,"Fish, Seafood",,Aquatic animals,fish_and_seafood,,yes,,,,,1.0,latin_america,0.057,0.05,0.0,0.6,0.09,0.1,0.05,0.04,0.02,,0.4,0.8572839999999999,0.8858,0,0.44150125999999995,0.10501728999999999,0.8572839999999999,0
58,Ecuador,2766,Cephalopods,0.0575,0.0,0.025,a_animal,"Fish, Seafood",,Aquatic animals,fish_and_seafood,,yes,,,,,1.0,latin_america,0.057,0.05,0.0,0.6,0.09,0.1,0.05,0.04,0.02,,0.4,0.8572839999999999,0.8858,0,0.04929383,0.0214321,0.0,0
58,Ecuador,2767,"Molluscs, Other",0.01,0.0,0.0,a_animal,"Fish, Seafood",Molluscs,Aquatic animals,fish_and_seafood,,yes,,,,,0.7878787878787878,latin_america,0.057,0.05,0.0,0.6,0.09,0.1,0.05,0.04,0.02,,0.4,0.8481915939393939,0.8764051515151515,0,0.008481915939393939,0.0,0.0,0
58,Ecuador,2805,Rice (Milled Equivalent),62.18799952756371,390.6533224479209,7.728657898530779,plant,Cereals - Excluding Beer,,Grains,rice,,yes,,,,,0.0,latin_america,0.06,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.1,"not in original source; added to differentiate rice from cereals that undergo milling (FBS already report rice as milled equivalent) and processing (i.e., industrial baking)",1.0,0.82944,0.9216,0,51.581214328142444,6.410458007357369,324.0234917712035,0
58,Ecuador,2848,Milk - Excluding Butter,110.0060996692946,177.1615649188742,9.866418565006466,t_animal,Milk - Excluding Butter,,Dairy,milk,,yes,,,,,0.0002533569799847986,latin_america,0.035,0.06,0.0,0.0,0.02,0.0,0.08,0.0,0.04,,1.0,0.8136169973752218,0.8475177055991894,0,89.50283250589085,8.027485847707705,144.14166049958985,0
58,Ecuador,2535,Yams,0.0,0.0,0.0,plant,Starchy Roots,,Starchy roots,roots_and_tubers,,yes,,,,,1.0,latin_america,0.14,0.14,0.0,0.2,0.12,0.03,0.03,0.04,0.02,,0.8,0.8554624000000001,0.8768800000000001,0,0.0,0.0,0.0,0
58,Ecuador,2536,Sugar cane,29.468213895532525,29.27154130176321,0.1093912893176479,plant,Sugar Crops,,Sugars,oils_and_sugars,,yes,,,,,0.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,29.468213895532525,0.1093912893176479,29.27154130176321,0
58,Ecuador,2541,Sugar non-centrifugal,0.0,0.0,0.0,plant,Sugar & Sweeteners,,Sugars,oils_and_sugars,yes,yes,,,,,1.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0,0.0,0.0,0
58,Ecuador,2581,Ricebran Oil,0.0,0.0,0.0,plant,Vegetable Oils,,Vegetable oils,oils_and_sugars,yes,yes,"byproduct of milled (white) rice, which is included under Rice (milled equivalent); no impact is assigned to this item to avoid double-counting, but it still needs to go in the model for calculating calories",,,,1.0,latin_america,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.0,0.0,0.0,0
59,Egypt,2511,Wheat and products,165.143489217402,1321.272856798961,40.06412795309808,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,0.556097692837931,n_africa_w_and_central_asia,0.06,0.08,0.02,0.0,0.07,0.0,0.04,0.0,0.12,,1.0,0.7426080879192722,0.8438728271809911,0,122.63689076005184,29.75194545340323,981.1879098071107,0
59,Egypt,2513,Barley and products,0.1715855191915874,1.5598683562871585,0.0272976962350252,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,0.167816091954023,n_africa_w_and_central_asia,0.06,0.08,0.02,0.0,0.07,0.0,0.04,0.0,0.12,,1.0,0.7186914720662068,0.8166948546206896,0,0.12331704937304633,0.019618621491166412,1.1210640852095122,0
59,Egypt,2514,Maize and products,73.54443323359901,701.8156650522371,18.52318168048027,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,0.5237503830706947,n_africa_w_and_central_asia,0.06,0.08,0.02,0.0,0.07,0.0,0.04,0.0,0.12,,1.0,0.7406156211636444,0.8416086604132323,0,54.46815610243011,13.718557706215934,519.7756447150389,0
59,Egypt,2515,Rye and products,0.0718497723901853,0.5543259974714089,0.0143404328529381,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,0.0,n_africa_w_and_central_asia,0.06,0.08,0.02,0.0,0.07,0.0,0.04,0.0,0.12,,1.0,0.7083546624,0.80494848,0,0.05089512126496656,0.010158112472212837,0.3926594047984031,0
59,Egypt,2516,Oats,0.0174999999999999,0.0,0.01,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,1.0,n_africa_w_and_central_asia,0.06,0.08,0.02,0.0,0.07,0.0,0.04,0.0,0.12,,1.0,0.7699507199999999,0.8749439999999999,0,0.013474137599999922,0.007699507199999999,0.0,0
59,Egypt,2517,Millet and products,0.0025,0.0,0.0,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,1.0,n_africa_w_and_central_asia,0.06,0.08,0.02,0.0,0.07,0.0,0.04,0.0,0.12,,1.0,0.7699507199999999,0.8749439999999999,0,0.0019248767999999997,0.0,0.0,0
59,Egypt,2518,Sorghum and products,2.910371938044968,25.244502353929427,0.7399250689944832,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,0.013724864347270986,n_africa_w_and_central_asia,0.06,0.08,0.02,0.0,0.07,0.0,0.04,0.0,0.12,,1.0,0.7092000599348866,0.8059091590169165,0,2.064035952894303,0.5247549032782125,17.903402582433134,0
59,Egypt,2520,"Cereals, Other",0.0,0.0,0.0,plant,Cereals - Excluding Beer,,Grains,cereals_excl_rice,,yes,,,,,1.0,n_africa_w_and_central_asia,0.06,0.08,0.02,0.0,0.07,0.0,0.04,0.0,0.12,,1.0,0.7699507199999999,0.8749439999999999,0,0.0,0.0,0.0,0
59,Egypt,2531,Potatoes and products,39.69931926189756,81.26676244047661,1.304989089811803,plant,Starchy Roots,,Starchy roots,roots_and_tubers,,yes,,,,,0.0434060585237359,n_africa_w_and_central_asia,0.06,0.1,0.0,0.81,0.12,0.04,0.02,0.06,0.03,,0.18999999999999995,0.8047585250873273,0.8513968894233522,0,31.9483656161756,1.0502010951720002,65.40011988022016,0
59,Egypt,2532,Cassava and products,0.0,0.0,0.0,plant,Starchy Roots,,Starchy roots,roots_and_tubers,,yes,,,,,1.0,n_africa_w_and_central_asia,0.06,0.1,0.0,0.81,0.12,0.04,0.02,0.06,0.03,,0.18999999999999995,0.8898843199999998,0.9414560000000001,0,0.0,0.0,0.0,0
59,Egypt,2533,Sweet potatoes,3.415646596630246,8.23047372681987,0.0676074627560203,plant,Starchy Roots,,Starchy roots,roots_and_tubers,,yes,,,,,0.0,n_africa_w_and_central_asia,0.06,0.1,0.0,0.81,0.12,0.04,0.02,0.06,0.03,,0.18999999999999995,0.8008958879999999,0.8473104000000001,0,2.735577314102358,0.05414653891940979,6.591752564102069,0
59,Egypt,2534,"Roots, Other",1.0900208107733602,2.435800694465609,0.0426265121531481,plant,Starchy Roots,,Starchy roots,roots_and_tubers,,yes,,,,,0.0,n_africa_w_and_central_asia,0.06,0.1,0.0,0.81,0.12,0.04,0.02,0.06,0.03,,0.18999999999999995,0.8008958879999999,0.8473104000000001,0,0.8729931851828102,0.03413939830323833,1.9508227601850503,0
59,Egypt,2537,Sugar beet,0.857065142082925,1.595241804703669,0.0303367215068056,plant,Sugar Crops,,Sugars,oils_and_sugars,,yes,,,,,0.0,n_africa_w_and_central_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,0.857065142082925,0.0303367215068056,1.595241804703669,0
59,Egypt,2542,Sugar (Raw Equivalent),25.655,258.25,0.0,plant,Sugar & Sweeteners,,Sugars,oils_and_sugars,yes,yes,,,,,0.3420696905977771,n_africa_w_and_central_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,25.655,0.0,258.25,0
59,Egypt,2543,"Sweeteners, Other",1.1775,11.75,0.0,plant,Sugar & Sweeteners,,Sugars,oils_and_sugars,yes,yes,,,,,0.2372093023255814,n_africa_w_and_central_asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not in original source; assume 0% losses,1.0,1.0,1.0,0,1.1775,0.0,11.75,0
59,Egypt,2546,Beans,0.4652642531985979,4.345874892514376,0.2786472725200394,plant,Pulses,,Pulses and soy,oilseeds_and_pulses,,yes,,,,,0.16489361702127658,n_africa_w_and_central_asia,0.15,0.06,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.8392956034042554,0.856424085106383,0,0.39049424213074746,0.23386743072665644,3.647473690232257,0
59,Egypt,2547,Peas,0.135,1.0,0.09,plant,Pulses,,Pulses and soy,oilseeds_and_pulses,,yes,,,,,1.0,n_africa_w_and_central_asia,0.15,0.06,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,0.11928168000000001,0.07952112,0.883568,0
59,Egypt,2549,"Pulses, Other and products",4.57886288753971,43.43694702983289,3.300654637362461,plant,Pulses,,Pulses and soy,oilseeds_and_pulses,,yes,,,,,0.7152103559870551,n_africa_w_and_central_asia,0.15,0.06,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.8684701390291263,0.8861940194174758,0,3.9766056885369188,2.8665199917973068,37.72369142599977,0
59,Egypt,2551,Nuts and products,0.4053963797978969,3.898042113441316,0.0935530107225915,plant,Treenuts,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,0.24691358024691357,n_africa_w_and_central_asia,0.15,0.06,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.8436438162962963,0.8608610370370371,0,0.3420101489654005,0.07892541899201543,3.2885591246673123,0
59,Egypt,2555,Soyabeans,0.94265971177977,7.541277694238161,0.94265971177977,plant,Oilcrops,,Pulses and soy,oilseeds_and_pulses,,yes,,,,,0.9917684996605567,n_africa_w_and_central_asia,0.15,0.06,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.8831316145824848,0.9011547087576376,0,0.8324925932659281,0.8324925932659281,6.659940746127425,0
59,Egypt,2556,Groundnuts (Shelled Eq),1.1581049750835255,13.394949109399812,0.5664947227517004,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,"technically this is a legume, not a nut, so we should add a footnote",,,,0.014771048744460856,n_africa_w_and_central_asia,0.15,0.06,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.8313369935598228,0.8483030546528805,0,0.9627755082126116,0.470948019679904,11.135716721495266,0
59,Egypt,2557,Sunflower seed,0.0615855191915874,0.463955113373642,0.0175696723282214,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,0.9305555555555556,n_africa_w_and_central_asia,0.15,0.06,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.8798864666666667,0.8978433333333334,0,0.05418826487931803,0.015459316905369835,0.40822782539826663,0
59,Egypt,2560,Coconuts - Incl Copra,0.06,1.0,0.01,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,1.0,n_africa_w_and_central_asia,0.15,0.06,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.883568,0.9016000000000001,0,0.05301408,0.00883568,0.883568,0
59,Egypt,2561,Sesame seed,0.5057927595957937,7.986201467302006,0.2582205141094315,plant,Oilcrops,,Nuts and seeds,oilseeds_and_pulses,,yes,,,,,0.4742268041237113,n_africa_w_and_central_asia,0.15,0.06,0.0,0.0,0.08,0.0,0.02,0.0,0.02,,1.0,0.8556946177319588,0.8731577731958763,0,0.4328041420739152,0.22095790411141983,6.833749611693398,0
