country_code,country,diet,fbs_item_code,fbs_item,output_group,type,kg/cap/yr_by_coo,%_from_coo
4,Algeria,high_income,2582,Maize Germ Oil,Vegetable oils,plant,0.7129205289209771,1.0
4,Algeria,high_income,2586,"Oilcrops Oil, Other",Vegetable oils,plant,2.4440446750295544,1.0
4,Algeria,high_income,2601,Tomatoes and products,Vegetables,plant,19.30024771086058,0.9999999999999999
4,Algeria,high_income,2602,Onions,Vegetables,plant,9.861566222904528,1.0
4,Algeria,high_income,2605,"Vegetables, Other",Vegetables,plant,82.92299514340446,1.0
4,Algeria,high_income,2611,"Oranges, Mandarines",Fruits,plant,16.256347937345033,1.0
4,Algeria,high_income,2612,"Lemons, Limes and products",Fruits,plant,3.102057261411754,1.0
4,Algeria,high_income,2613,Grapefruit and products,Fruits,plant,2.0276898399004306,1.0
4,Algeria,high_income,2614,"Citrus, Other",Fruits,plant,0.6120985506065442,1.0
4,Algeria,high_income,2615,Bananas,Fruits,plant,11.52549116343902,1.0
4,Algeria,high_income,2616,Plantains,Fruits,plant,0.8506385940516652,1.0
4,Algeria,high_income,2617,Apples and products,Fruits,plant,11.64106216678311,1.0
4,Algeria,high_income,2618,Pineapples and products,Fruits,plant,2.9518341123814764,1.0
4,Algeria,high_income,2619,Dates,Fruits,plant,2.6637779115198734,1.0
4,Algeria,high_income,2620,Grapes and products (excl wine),Fruits,plant,7.109669600546066,1.0
4,Algeria,high_income,2625,"Fruits, Other",Fruits,plant,27.862551844696576,1.0
4,Algeria,high_income,2731,Bovine Meat,Bovine meat,t_animal,14.908531589887087,1.0
4,Algeria,high_income,2732,Mutton & Goat Meat,Sheep and goat meat,t_animal,3.045684460243889,1.0
4,Algeria,high_income,2733,Pigmeat,Pig meat,t_animal,29.030768909544467,1.0
4,Algeria,high_income,2734,Poultry Meat,Poultry,t_animal,30.8376844995046,1.0
4,Algeria,high_income,2736,"Offals, Edible",Offals,t_animal,3.712811919225196,1.0
4,Algeria,high_income,2740,"Butter, Ghee",Dairy,t_animal,2.850124901098993,0.9999999999999999
4,Algeria,high_income,2743,Cream,Dairy,t_animal,3.662453683107388,1.0
4,Algeria,high_income,2744,Eggs,Eggs,t_animal,11.887445059479193,1.0
4,Algeria,high_income,2745,Honey,Sugars,plant,0.6706147972265798,1.0
4,Algeria,high_income,2761,Freshwater Fish,Aquatic animals,a_animal,4.299481132075471,0.9999999999999999
4,Algeria,high_income,2762,Demersal Fish,Aquatic animals,a_animal,6.698396226415095,1.0
4,Algeria,high_income,2763,Pelagic Fish,Aquatic animals,a_animal,8.52254716981132,1.0
4,Algeria,high_income,2764,"Marine Fish, Other",Aquatic animals,a_animal,2.983490566037736,1.0
4,Algeria,high_income,2765,Crustaceans,Aquatic animals,a_animal,3.429056603773585,1.0
4,Algeria,high_income,2766,Cephalopods,Aquatic animals,a_animal,1.0870754716981132,1.0
4,Algeria,high_income,2767,"Molluscs, Other",Aquatic animals,a_animal,2.482452830188679,1.0
4,Algeria,high_income,2805,Rice (Milled Equivalent),Grains,plant,18.873339948755763,0.9999999999999999
4,Algeria,high_income,2848,Milk - Excluding Butter,Dairy,t_animal,139.37523769482706,1.0
7,Angola,baseline,2511,Wheat and products,Grains,plant,34.208710406120666,1.0
7,Angola,baseline,2514,Maize and products,Grains,plant,56.0075813313107,1.0
7,Angola,baseline,2516,Oats,Grains,plant,0.04,1.0
7,Angola,baseline,2517,Millet and products,Grains,plant,1.5399443088693587,1.0
7,Angola,baseline,2518,Sorghum and products,Grains,plant,0.065955447095487,1.0
7,Angola,baseline,2531,Potatoes and products,Starchy roots,plant,13.931397925701187,1.0
7,Angola,baseline,2532,Cassava and products,Starchy roots,plant,261.77714528336116,1.0
7,Angola,baseline,2533,Sweet potatoes,Starchy roots,plant,42.3673150774152,1.0
7,Angola,baseline,2536,Sugar cane,Sugars,plant,1.055287153527792,1.0
7,Angola,baseline,2542,Sugar (Raw Equivalent),Sugars,plant,10.895,1.0
7,Angola,baseline,2543,"Sweeteners, Other",Sugars,plant,9.1825,1.0
7,Angola,baseline,2546,Beans,Pulses and soy,plant,7.501154714990023,1.0
7,Angola,baseline,2547,Peas,Pulses and soy,plant,0.0075,1.0
7,Angola,baseline,2549,"Pulses, Other and products",Pulses and soy,plant,0.7249999999999999,1.0
7,Angola,baseline,2551,Nuts and products,Nuts and seeds,plant,0.07,1.0
7,Angola,baseline,2555,Soyabeans,Pulses and soy,plant,0.7699443088693587,1.0
7,Angola,baseline,2556,Groundnuts (Shelled Eq),Nuts and seeds,plant,3.9267995119296923,1.0
7,Angola,baseline,2557,Sunflower seed,Nuts and seeds,plant,0.0329777235477435,1.0
7,Angola,baseline,2560,Coconuts - Incl Copra,Nuts and seeds,plant,0.1124999999999999,1.0
7,Angola,baseline,2561,Sesame seed,Nuts and seeds,plant,0.09,1.0
7,Angola,baseline,2563,Olives (including preserved),Vegetables,plant,0.0375,1.0
7,Angola,baseline,2570,"Oilcrops, Other",Nuts and seeds,plant,0.065955447095487,1.0
7,Angola,baseline,2571,Soyabean Oil,Vegetable oils,plant,2.61,1.0
7,Angola,baseline,2572,Groundnut Oil,Vegetable oils,plant,0.9225,1.0
7,Angola,baseline,2573,Sunflowerseed Oil,Vegetable oils,plant,0.4475,1.0
7,Angola,baseline,2575,Cottonseed Oil,Vegetable oils,plant,0.02,1.0
7,Angola,baseline,2576,Palmkernel Oil,Vegetable oils,plant,0.225,1.0
7,Angola,baseline,2577,Palm Oil,Vegetable oils,plant,7.17,1.0
7,Angola,baseline,2580,Olive Oil,Vegetable oils,plant,0.11500000000000002,1.0
7,Angola,baseline,2582,Maize Germ Oil,Vegetable oils,plant,0.0175,1.0
7,Angola,baseline,2586,"Oilcrops Oil, Other",Vegetable oils,plant,0.0325,1.0
7,Angola,baseline,2601,Tomatoes and products,Vegetables,plant,2.205477723547744,1.0
7,Angola,baseline,2602,Onions,Vegetables,plant,0.7775,1.0
7,Angola,baseline,2605,"Vegetables, Other",Vegetables,plant,25.913850932445136,1.0
7,Angola,baseline,2611,"Oranges, Mandarines",Fruits,plant,0.26,1.0
7,Angola,baseline,2612,"Lemons, Limes and products",Fruits,plant,0.0675,1.0
7,Angola,baseline,2613,Grapefruit and products,Fruits,plant,0.005,1.0
7,Angola,baseline,2614,"Citrus, Other",Fruits,plant,13.771720324171024,1.0
7,Angola,baseline,2615,Bananas,Fruits,plant,64.39340099262948,1.0
7,Angola,baseline,2617,Apples and products,Fruits,plant,0.4975,1.0
7,Angola,baseline,2618,Pineapples and products,Fruits,plant,25.246740770359622,1.0
7,Angola,baseline,2620,Grapes and products (excl wine),Fruits,plant,0.035,1.0
7,Angola,baseline,2625,"Fruits, Other",Fruits,plant,2.0139331706432304,1.0
7,Angola,baseline,2731,Bovine Meat,Bovine meat,t_animal,4.0875,1.0
7,Angola,baseline,2732,Mutton & Goat Meat,Sheep and goat meat,t_animal,0.81,1.0
7,Angola,baseline,2733,Pigmeat,Pig meat,t_animal,7.83,1.0
7,Angola,baseline,2734,Poultry Meat,Poultry,t_animal,10.5125,1.0
7,Angola,baseline,2736,"Offals, Edible",Offals,t_animal,1.9274443088693587,1.0
7,Angola,baseline,2740,"Butter, Ghee",Dairy,t_animal,0.054999999999999896,1.0
7,Angola,baseline,2743,Cream,Dairy,t_animal,0.24,1.0
7,Angola,baseline,2744,Eggs,Eggs,t_animal,0.0875,1.0
7,Angola,baseline,2745,Honey,Sugars,plant,0.7654777235477435,1.0
7,Angola,baseline,2761,Freshwater Fish,Aquatic animals,a_animal,0.7775,1.0
7,Angola,baseline,2762,Demersal Fish,Aquatic animals,a_animal,5.422499999999999,1.0
7,Angola,baseline,2763,Pelagic Fish,Aquatic animals,a_animal,11.84,1.0
7,Angola,baseline,2764,"Marine Fish, Other",Aquatic animals,a_animal,1.3649999999999998,1.0
7,Angola,baseline,2765,Crustaceans,Aquatic animals,a_animal,0.0325,1.0
7,Angola,baseline,2766,Cephalopods,Aquatic animals,a_animal,0.10500000000000001,1.0
7,Angola,baseline,2767,"Molluscs, Other",Aquatic animals,a_animal,0.0125,1.0
7,Angola,baseline,2805,Rice (Milled Equivalent),Grains,plant,20.355744430886936,1.0
7,Angola,baseline,2848,Milk - Excluding Butter,Dairy,t_animal,7.385565609180999,1.0
7,Angola,eat_lancet,2511,Wheat and products,Grains,plant,41.41058248497165,1.0
7,Angola,eat_lancet,2514,Maize and products,Grains,plant,47.45909966434511,1.0
7,Angola,eat_lancet,2516,Oats,Grains,plant,0.0338947681983284,1.0
7,Angola,eat_lancet,2517,Millet and products,Grains,plant,1.3049013846865511,1.0
7,Angola,eat_lancet,2518,Sorghum and products,Grains,plant,0.0558886147679661,1.0
7,Angola,eat_lancet,2531,Potatoes and products,Starchy roots,plant,1.0930715185260422,1.0
7,Angola,eat_lancet,2532,Cassava and products,Starchy roots,plant,20.539298585564875,1.0
7,Angola,eat_lancet,2533,Sweet potatoes,Starchy roots,plant,3.324182230277557,1.0
7,Angola,eat_lancet,2542,Sugar (Raw Equivalent),Sugars,plant,5.914554371025671,1.0
7,Angola,eat_lancet,2543,"Sweeteners, Other",Sugars,plant,4.984891740426178,1.0
7,Angola,eat_lancet,2546,Beans,Pulses and soy,plant,27.23369804086286,1.0
7,Angola,eat_lancet,2547,Peas,Pulses and soy,plant,0.0272295057317376,1.0
7,Angola,eat_lancet,2549,"Pulses, Other and products",Pulses and soy,plant,2.632185554067968,1.0
7,Angola,eat_lancet,2551,Nuts and products,Nuts and seeds,plant,0.373737936635896,1.0
7,Angola,eat_lancet,2555,Soyabeans,Pulses and soy,plant,2.795360396196928,1.0
7,Angola,eat_lancet,2556,Groundnuts (Shelled Eq),Nuts and seeds,plant,20.96562781673496,1.0
7,Angola,eat_lancet,2557,Sunflower seed,Nuts and seeds,plant,0.176071805052609,1.0
7,Angola,eat_lancet,2561,Sesame seed,Nuts and seeds,plant,0.4805202042461521,1.0
7,Angola,eat_lancet,2571,Soyabean Oil,Vegetable oils,plant,9.305494505494504,1.0
7,Angola,eat_lancet,2572,Groundnut Oil,Vegetable oils,plant,3.289010989010989,1.0
7,Angola,eat_lancet,2573,Sunflowerseed Oil,Vegetable oils,plant,1.5954822954822956,1.0
7,Angola,eat_lancet,2576,Palmkernel Oil,Vegetable oils,plant,0.1310446247464503,1.0
7,Angola,eat_lancet,2577,Palm Oil,Vegetable oils,plant,4.17595537525355,1.0
7,Angola,eat_lancet,2580,Olive Oil,Vegetable oils,plant,0.41001221001221,1.0
7,Angola,eat_lancet,2601,Tomatoes and products,Vegetables,plant,10.978959548967405,1.0
7,Angola,eat_lancet,2602,Onions,Vegetables,plant,3.870427235869275,1.0
7,Angola,eat_lancet,2605,"Vegetables, Other",Vegetables,plant,129.0002243539448,1.0
7,Angola,eat_lancet,2611,"Oranges, Mandarines",Fruits,plant,0.2366322259724369,1.0
7,Angola,eat_lancet,2612,"Lemons, Limes and products",Fruits,plant,0.0614333663582288,1.0
7,Angola,eat_lancet,2613,Grapefruit and products,Fruits,plant,0.0045506197302391,1.0
7,Angola,eat_lancet,2614,"Citrus, Other",Fruits,plant,12.533972445301693,1.0
7,Angola,eat_lancet,2615,Bananas,Fruits,plant,58.60597621085248,1.0
7,Angola,eat_lancet,2617,Apples and products,Fruits,plant,0.4527866631587975,1.0
7,Angola,eat_lancet,2618,Pineapples and products,Fruits,plant,22.977663334766444,1.0
7,Angola,eat_lancet,2620,Grapes and products (excl wine),Fruits,plant,0.0318543381116742,1.0
7,Angola,eat_lancet,2625,"Fruits, Other",Fruits,plant,1.832928804342443,1.0
7,Angola,eat_lancet,2731,Bovine Meat,Bovine meat,t_animal,2.546098817120064,1.0
7,Angola,eat_lancet,2732,Mutton & Goat Meat,Sheep and goat meat,t_animal,0.5045480224751686,1.0
7,Angola,eat_lancet,2733,Pigmeat,Pig meat,t_animal,5.0436072268367615,1.0
7,Angola,eat_lancet,2734,Poultry Meat,Poultry,t_animal,11.991990282041549,1.0
7,Angola,eat_lancet,2744,Eggs,Eggs,t_animal,4.896649226546134,1.0
7,Angola,eat_lancet,2745,Honey,Sugars,plant,0.4155538885481493,1.0
7,Angola,eat_lancet,2761,Freshwater Fish,Aquatic animals,a_animal,0.5068293561294239,1.0
7,Angola,eat_lancet,2762,Demersal Fish,Aquatic animals,a_animal,3.534768081815822,1.0
7,Angola,eat_lancet,2763,Pelagic Fish,Aquatic animals,a_animal,7.718147365366405,1.0
7,Angola,eat_lancet,2764,"Marine Fish, Other",Aquatic animals,a_animal,0.8898033069024611,1.0
7,Angola,eat_lancet,2765,Crustaceans,Aquatic animals,a_animal,0.0211857930214871,1.0
7,Angola,eat_lancet,2766,Cephalopods,Aquatic animals,a_animal,0.06844640822326621,1.0
7,Angola,eat_lancet,2767,"Molluscs, Other",Aquatic animals,a_animal,0.0081483819313412,1.0
7,Angola,eat_lancet,2805,Rice (Milled Equivalent),Grains,plant,17.248830974733202,1.0
7,Angola,eat_lancet,2848,Milk - Excluding Butter,Dairy,t_animal,111.17309934538976,1.0
7,Angola,high_income,2511,Wheat and products,Grains,plant,91.8300205962428,1.0
7,Angola,high_income,2513,Barley and products,Grains,plant,4.37676559658718,1.0
7,Angola,high_income,2514,Maize and products,Grains,plant,11.65009823745334,1.0
7,Angola,high_income,2515,Rye and products,Grains,plant,3.6389641761747176,1.0
7,Angola,high_income,2516,Oats,Grains,plant,2.358456163669725,1.0
7,Angola,high_income,2517,Millet and products,Grains,plant,0.0285800848936132,1.0
7,Angola,high_income,2518,Sorghum and products,Grains,plant,0.2326999075612893,1.0
7,Angola,high_income,2520,"Cereals, Other",Grains,plant,1.7076052172790075,1.0
7,Angola,high_income,2531,Potatoes and products,Starchy roots,plant,48.917216794681,1.0
7,Angola,high_income,2532,Cassava and products,Starchy roots,plant,0.4096698113207547,1.0
7,Angola,high_income,2533,Sweet potatoes,Starchy roots,plant,1.250995557881321,1.0
7,Angola,high_income,2534,"Roots, Other",Starchy roots,plant,0.9087471205363536,1.0
7,Angola,high_income,2535,Yams,Starchy roots,plant,0.2100341626613891,1.0
7,Angola,high_income,2536,Sugar cane,Sugars,plant,2.585758600433775,1.0
7,Angola,high_income,2537,Sugar beet,Sugars,plant,4.110265724260315,1.0
7,Angola,high_income,2541,Sugar non-centrifugal,Sugars,plant,0.014,1.0
7,Angola,high_income,2542,Sugar (Raw Equivalent),Sugars,plant,31.87731132075472,1.0
7,Angola,high_income,2543,"Sweeteners, Other",Sugars,plant,21.13443396226415,1.0
7,Angola,high_income,2546,Beans,Pulses and soy,plant,1.1064769115364728,1.0
7,Angola,high_income,2547,Peas,Pulses and soy,plant,1.0926086124069907,1.0
7,Angola,high_income,2549,"Pulses, Other and products",Pulses and soy,plant,2.0247941634667987,1.0
7,Angola,high_income,2551,Nuts and products,Nuts and seeds,plant,2.653067092892576,1.0
7,Angola,high_income,2555,Soyabeans,Pulses and soy,plant,1.55331418047972,1.0
7,Angola,high_income,2556,Groundnuts (Shelled Eq),Nuts and seeds,plant,1.2146629733447485,1.0
7,Angola,high_income,2557,Sunflower seed,Nuts and seeds,plant,0.27676887556134,1.0
7,Angola,high_income,2560,Coconuts - Incl Copra,Nuts and seeds,plant,3.183133040795039,1.0
7,Angola,high_income,2561,Sesame seed,Nuts and seeds,plant,0.2461652159978456,1.0
7,Angola,high_income,2563,Olives (including preserved),Vegetables,plant,2.0608915060645048,1.0
7,Angola,high_income,2570,"Oilcrops, Other",Nuts and seeds,plant,0.1352256969622879,1.0
7,Angola,high_income,2571,Soyabean Oil,Vegetable oils,plant,3.1537560107730505,1.0
7,Angola,high_income,2572,Groundnut Oil,Vegetable oils,plant,0.2456603773584905,1.0
7,Angola,high_income,2573,Sunflowerseed Oil,Vegetable oils,plant,2.605675243714466,1.0
7,Angola,high_income,2574,Rape and Mustard Oil,Vegetable oils,plant,2.389009433962264,1.0
7,Angola,high_income,2575,Cottonseed Oil,Vegetable oils,plant,0.1075471698113207,1.0
7,Angola,high_income,2576,Palmkernel Oil,Vegetable oils,plant,0.0366509433962264,1.0
7,Angola,high_income,2577,Palm Oil,Vegetable oils,plant,1.0840158619659557,1.0
7,Angola,high_income,2578,Coconut Oil,Vegetable oils,plant,0.1836320754716981,1.0
7,Angola,high_income,2579,Sesameseed Oil,Vegetable oils,plant,0.0691981132075471,1.0
7,Angola,high_income,2580,Olive Oil,Vegetable oils,plant,1.623632075471698,1.0
7,Angola,high_income,2581,Ricebran Oil,Vegetable oils,plant,0.07625,1.0
7,Angola,high_income,2582,Maize Germ Oil,Vegetable oils,plant,0.7129205289209771,1.0
7,Angola,high_income,2586,"Oilcrops Oil, Other",Vegetable oils,plant,2.444044675029555,1.0
7,Angola,high_income,2601,Tomatoes and products,Vegetables,plant,19.30024771086058,1.0
7,Angola,high_income,2602,Onions,Vegetables,plant,9.861566222904528,1.0
7,Angola,high_income,2605,"Vegetables, Other",Vegetables,plant,82.92299514340445,1.0
7,Angola,high_income,2611,"Oranges, Mandarines",Fruits,plant,16.256347937345033,1.0
7,Angola,high_income,2612,"Lemons, Limes and products",Fruits,plant,3.102057261411754,1.0
7,Angola,high_income,2613,Grapefruit and products,Fruits,plant,2.0276898399004306,1.0
7,Angola,high_income,2614,"Citrus, Other",Fruits,plant,0.6120985506065442,1.0
7,Angola,high_income,2615,Bananas,Fruits,plant,11.52549116343902,1.0
7,Angola,high_income,2616,Plantains,Fruits,plant,0.8506385940516652,1.0
7,Angola,high_income,2617,Apples and products,Fruits,plant,11.64106216678311,1.0
7,Angola,high_income,2618,Pineapples and products,Fruits,plant,2.9518341123814764,1.0
7,Angola,high_income,2619,Dates,Fruits,plant,2.6637779115198734,1.0
7,Angola,high_income,2620,Grapes and products (excl wine),Fruits,plant,7.109669600546066,1.0
7,Angola,high_income,2625,"Fruits, Other",Fruits,plant,27.862551844696576,1.0
7,Angola,high_income,2731,Bovine Meat,Bovine meat,t_animal,14.908531589887087,1.0
7,Angola,high_income,2732,Mutton & Goat Meat,Sheep and goat meat,t_animal,3.0456844602438884,1.0
7,Angola,high_income,2733,Pigmeat,Pig meat,t_animal,29.03076890954447,1.0
7,Angola,high_income,2734,Poultry Meat,Poultry,t_animal,30.837684499504604,1.0
7,Angola,high_income,2736,"Offals, Edible",Offals,t_animal,3.712811919225196,1.0
7,Angola,high_income,2740,"Butter, Ghee",Dairy,t_animal,2.850124901098993,1.0
7,Angola,high_income,2743,Cream,Dairy,t_animal,3.662453683107388,1.0
7,Angola,high_income,2744,Eggs,Eggs,t_animal,11.887445059479193,1.0
7,Angola,high_income,2745,Honey,Sugars,plant,0.6706147972265798,1.0
7,Angola,high_income,2761,Freshwater Fish,Aquatic animals,a_animal,4.299481132075472,1.0
7,Angola,high_income,2762,Demersal Fish,Aquatic animals,a_animal,6.698396226415095,1.0
7,Angola,high_income,2763,Pelagic Fish,Aquatic animals,a_animal,8.52254716981132,1.0
7,Angola,high_income,2764,"Marine Fish, Other",Aquatic animals,a_animal,2.983490566037736,1.0
7,Angola,high_income,2765,Crustaceans,Aquatic animals,a_animal,3.429056603773585,1.0
7,Angola,high_income,2766,Cephalopods,Aquatic animals,a_animal,1.0870754716981132,1.0
7,Angola,high_income,2767,"Molluscs, Other",Aquatic animals,a_animal,2.482452830188679,1.0
7,Angola,high_income,2805,Rice (Milled Equivalent),Grains,plant,18.873339948755763,1.0
7,Angola,high_income,2848,Milk - Excluding Butter,Dairy,t_animal,139.37523769482706,1.0
8,Antigua and Barbuda,baseline,2511,Wheat and products,Grains,plant,69.26,1.0
8,Antigua and Barbuda,baseline,2514,Maize and products,Grains,plant,1.1424999999999998,0.9999999999999999
8,Antigua and Barbuda,baseline,2515,Rye and products,Grains,plant,0.0125,1.0
8,Antigua and Barbuda,baseline,2516,Oats,Grains,plant,1.1524999999999999,0.9999999999999999
8,Antigua and Barbuda,baseline,2520,"Cereals, Other",Grains,plant,0.6475,1.0
8,Antigua and Barbuda,baseline,2531,Potatoes and products,Starchy roots,plant,10.8075,0.9999999999999999
8,Antigua and Barbuda,baseline,2532,Cassava and products,Starchy roots,plant,1.1524999999999999,0.9999999999999998
8,Antigua and Barbuda,baseline,2533,Sweet potatoes,Starchy roots,plant,3.12,1.0
8,Antigua and Barbuda,baseline,2534,"Roots, Other",Starchy roots,plant,0.9125000000000001,1.0
8,Antigua and Barbuda,baseline,2535,Yams,Starchy roots,plant,1.2625000000000002,1.0
8,Antigua and Barbuda,baseline,2537,Sugar beet,Sugars,plant,0.02,1.0
8,Antigua and Barbuda,baseline,2542,Sugar (Raw Equivalent),Sugars,plant,23.4175,1.0
8,Antigua and Barbuda,baseline,2543,"Sweeteners, Other",Sugars,plant,27.459999999999997,1.0
8,Antigua and Barbuda,baseline,2546,Beans,Pulses and soy,plant,1.1525,1.0
8,Antigua and Barbuda,baseline,2547,Peas,Pulses and soy,plant,0.4675000000000001,1.0
8,Antigua and Barbuda,baseline,2549,"Pulses, Other and products",Pulses and soy,plant,0.66,1.0
8,Antigua and Barbuda,baseline,2551,Nuts and products,Nuts and seeds,plant,0.3325,1.0
8,Antigua and Barbuda,baseline,2555,Soyabeans,Pulses and soy,plant,0.2725,1.0
8,Antigua and Barbuda,baseline,2556,Groundnuts (Shelled Eq),Nuts and seeds,plant,1.2875,1.0
8,Antigua and Barbuda,baseline,2557,Sunflower seed,Nuts and seeds,plant,0.035,1.0
8,Antigua and Barbuda,baseline,2560,Coconuts - Incl Copra,Nuts and seeds,plant,0.43249999999999994,1.0
8,Antigua and Barbuda,baseline,2561,Sesame seed,Nuts and seeds,plant,0.02,1.0
8,Antigua and Barbuda,baseline,2563,Olives (including preserved),Vegetables,plant,0.2875,1.0
8,Antigua and Barbuda,baseline,2570,"Oilcrops, Other",Nuts and seeds,plant,0.005,1.0
8,Antigua and Barbuda,baseline,2571,Soyabean Oil,Vegetable oils,plant,3.6099999999999994,0.9999999999999999
8,Antigua and Barbuda,baseline,2572,Groundnut Oil,Vegetable oils,plant,0.2449999999999999,1.0
8,Antigua and Barbuda,baseline,2573,Sunflowerseed Oil,Vegetable oils,plant,0.035,1.0
8,Antigua and Barbuda,baseline,2574,Rape and Mustard Oil,Vegetable oils,plant,0.2075,1.0
8,Antigua and Barbuda,baseline,2575,Cottonseed Oil,Vegetable oils,plant,0.0725,1.0
8,Antigua and Barbuda,baseline,2578,Coconut Oil,Vegetable oils,plant,0.09,1.0
8,Antigua and Barbuda,baseline,2579,Sesameseed Oil,Vegetable oils,plant,0.042499999999999996,1.0
8,Antigua and Barbuda,baseline,2580,Olive Oil,Vegetable oils,plant,0.895,1.0
8,Antigua and Barbuda,baseline,2582,Maize Germ Oil,Vegetable oils,plant,0.1275,1.0
8,Antigua and Barbuda,baseline,2586,"Oilcrops Oil, Other",Vegetable oils,plant,5.115,1.0
8,Antigua and Barbuda,baseline,2601,Tomatoes and products,Vegetables,plant,8.125,1.0
8,Antigua and Barbuda,baseline,2602,Onions,Vegetables,plant,6.3025,1.0
8,Antigua and Barbuda,baseline,2605,"Vegetables, Other",Vegetables,plant,49.99000000000001,1.0
8,Antigua and Barbuda,baseline,2611,"Oranges, Mandarines",Fruits,plant,3.9450000000000003,1.0
8,Antigua and Barbuda,baseline,2612,"Lemons, Limes and products",Fruits,plant,5.24,1.0
8,Antigua and Barbuda,baseline,2613,Grapefruit and products,Fruits,plant,0.7075,1.0
8,Antigua and Barbuda,baseline,2614,"Citrus, Other",Fruits,plant,0.4225,1.0
8,Antigua and Barbuda,baseline,2615,Bananas,Fruits,plant,18.15,1.0
8,Antigua and Barbuda,baseline,2616,Plantains,Fruits,plant,3.355,1.0
8,Antigua and Barbuda,baseline,2617,Apples and products,Fruits,plant,4.0425,1.0
8,Antigua and Barbuda,baseline,2618,Pineapples and products,Fruits,plant,6.14,1.0
8,Antigua and Barbuda,baseline,2619,Dates,Fruits,plant,0.0825,1.0
8,Antigua and Barbuda,baseline,2620,Grapes and products (excl wine),Fruits,plant,3.005,1.0
8,Antigua and Barbuda,baseline,2625,"Fruits, Other",Fruits,plant,87.05250000000001,1.0
8,Antigua and Barbuda,baseline,2731,Bovine Meat,Bovine meat,t_animal,6.7250000000000005,0.9999999999999999
8,Antigua and Barbuda,baseline,2732,Mutton & Goat Meat,Sheep and goat meat,t_animal,1.4625,1.0
8,Antigua and Barbuda,baseline,2733,Pigmeat,Pig meat,t_animal,7.322500000000002,1.0
8,Antigua and Barbuda,baseline,2734,Poultry Meat,Poultry,t_animal,58.245,0.9999999999999999
8,Antigua and Barbuda,baseline,2736,"Offals, Edible",Offals,t_animal,2.6425,1.0
8,Antigua and Barbuda,baseline,2740,"Butter, Ghee",Dairy,t_animal,1.475,1.0
8,Antigua and Barbuda,baseline,2743,Cream,Dairy,t_animal,1.9574999999999998,0.9999999999999999
8,Antigua and Barbuda,baseline,2744,Eggs,Eggs,t_animal,2.84,1.0
8,Antigua and Barbuda,baseline,2745,Honey,Sugars,plant,0.3524999999999999,0.9999999999999999
8,Antigua and Barbuda,baseline,2761,Freshwater Fish,Aquatic animals,a_animal,1.13,1.0
8,Antigua and Barbuda,baseline,2762,Demersal Fish,Aquatic animals,a_animal,4.7700000000000005,1.0
8,Antigua and Barbuda,baseline,2763,Pelagic Fish,Aquatic animals,a_animal,10.33,1.0
8,Antigua and Barbuda,baseline,2764,"Marine Fish, Other",Aquatic animals,a_animal,24.2875,1.0
8,Antigua and Barbuda,baseline,2765,Crustaceans,Aquatic animals,a_animal,7.065,1.0
8,Antigua and Barbuda,baseline,2766,Cephalopods,Aquatic animals,a_animal,0.2,1.0
8,Antigua and Barbuda,baseline,2767,"Molluscs, Other",Aquatic animals,a_animal,6.942499999999999,1.0
8,Antigua and Barbuda,baseline,2805,Rice (Milled Equivalent),Grains,plant,12.525,1.0
8,Antigua and Barbuda,baseline,2848,Milk - Excluding Butter,Dairy,t_animal,43.1125,1.0
8,Antigua and Barbuda,eat_lancet,2511,Wheat and products,Grains,plant,103.97706780329118,1.0
8,Antigua and Barbuda,eat_lancet,2514,Maize and products,Grains,plant,1.2863896906431578,0.9999999999999999
8,Antigua and Barbuda,eat_lancet,2515,Rye and products,Grains,plant,0.0140742854556142,1.0
8,Antigua and Barbuda,eat_lancet,2516,Oats,Grains,plant,1.2976491190076493,0.9999999999999999
8,Antigua and Barbuda,eat_lancet,2520,"Cereals, Other",Grains,plant,0.729047986600827,1.0
8,Antigua and Barbuda,eat_lancet,2531,Potatoes and products,Starchy roots,plant,13.035658801994192,0.9999999999999999
8,Antigua and Barbuda,eat_lancet,2532,Cassava and products,Starchy roots,plant,1.390108421864289,0.9999999999999998
8,Antigua and Barbuda,eat_lancet,2533,Sweet potatoes,Starchy roots,plant,3.7632436236152573,1.0
8,Antigua and Barbuda,eat_lancet,2534,"Roots, Other",Starchy roots,plant,1.1006281431246543,1.0
8,Antigua and Barbuda,eat_lancet,2535,Yams,Starchy roots,plant,1.522786882953289,1.0
8,Antigua and Barbuda,eat_lancet,2542,Sugar (Raw Equivalent),Sugars,plant,5.172145471403474,1.0
8,Antigua and Barbuda,eat_lancet,2543,"Sweeteners, Other",Sugars,plant,6.064999024009368,1.0
8,Antigua and Barbuda,eat_lancet,2546,Beans,Pulses and soy,plant,13.709304038440315,1.0
8,Antigua and Barbuda,eat_lancet,2547,Peas,Pulses and soy,plant,5.561040900625464,1.0
8,Antigua and Barbuda,eat_lancet,2549,"Pulses, Other and products",Pulses and soy,plant,7.850881271471244,1.0
8,Antigua and Barbuda,eat_lancet,2551,Nuts and products,Nuts and seeds,plant,4.018146843422639,1.0
8,Antigua and Barbuda,eat_lancet,2555,Soyabeans,Pulses and soy,plant,3.241462343145324,1.0
8,Antigua and Barbuda,eat_lancet,2556,Groundnuts (Shelled Eq),Nuts and seeds,plant,15.5589896568621,1.0
