country_code,country,origin,diet,type,output_group,fbs_item_code,fbs_item,footprint_type,region,income_class,oecd,diet_footprint,population,diet_footprint_whole_pop
84,Greece,imported,baseline,a_animal,Aquatic animals,2763,Pelagic Fish,mg_abx_total,Europe,High income,yes,0.01155434249278183,10544750.0,0.00012183765300076119
84,Greece,imported,baseline,a_animal,Aquatic animals,2764,"Marine Fish, Other",mg_abx_total,Europe,High income,yes,0.00854073169577851,10544750.0,9.005988054906046e-05
84,Greece,imported,baseline,a_animal,Aquatic animals,2765,Crustaceans,mg_abx_total,Europe,High income,yes,0.02783147187679077,10544750.0,0.0002934759130727895
84,Greece,imported,baseline,plant,Fruits,2611,"Oranges, Mandarines",mg_abx_total,Europe,High income,yes,0.002290781796732244,10544750.0,2.4155721351092328e-05
84,Greece,imported,baseline,plant,Fruits,2612,"Lemons, Limes and products",mg_abx_total,Europe,High income,yes,0.00414994685833834,10544750.0,4.376015213446322e-05
84,Greece,imported,baseline,plant,Fruits,2613,Grapefruit and products,mg_abx_total,Europe,High income,yes,0.0006236903224382603,10544750.0,6.576658527530845e-06
84,Greece,imported,baseline,plant,Fruits,2614,"Citrus, Other",mg_abx_total,Europe,High income,yes,2.56963117324885e-05,10544750.0,2.7096118314115814e-07
84,Greece,imported,baseline,plant,Fruits,2617,Apples and products,mg_abx_total,Europe,High income,yes,0.0013088444012221854,10544750.0,1.380143699978764e-05
84,Greece,imported,baseline,plant,Fruits,2618,Pineapples and products,mg_abx_total,Europe,High income,yes,1.039408335765e-06,10544750.0,1.0960301048559006e-08
84,Greece,imported,baseline,plant,Fruits,2619,Dates,mg_abx_total,Europe,High income,yes,0.0001790374548426803,10544750.0,1.887905201952354e-06
84,Greece,imported,baseline,plant,Fruits,2620,Grapes and products (excl wine),mg_abx_total,Europe,High income,yes,0.0041729325679433745,10544750.0,4.4002530695820896e-05
84,Greece,imported,baseline,plant,Fruits,2625,"Fruits, Other",mg_abx_total,Europe,High income,yes,2.4457559350011e-06,10544750.0,2.578988489560321e-08
84,Greece,imported,baseline,plant,Grains,2511,Wheat and products,mg_abx_total,Europe,High income,yes,0.0,10544750.0,0.0
84,Greece,imported,baseline,plant,Grains,2513,Barley and products,mg_abx_total,Europe,High income,yes,6.370643880132001e-07,10544750.0,6.717684705503012e-09
84,Greece,imported,baseline,plant,Grains,2514,Maize and products,mg_abx_total,Europe,High income,yes,0.0,10544750.0,0.0
84,Greece,imported,baseline,plant,Grains,2515,Rye and products,mg_abx_total,Europe,High income,yes,7.676681815434062e-08,10544750.0,8.094869057329832e-10
84,Greece,imported,baseline,plant,Grains,2516,Oats,mg_abx_total,Europe,High income,yes,1.601777211027e-07,10544750.0,1.6890340245977364e-09
84,Greece,imported,baseline,plant,Grains,2805,Rice (Milled Equivalent),mg_abx_total,Europe,High income,yes,0.001515951789430087,10544750.0,1.598533263159291e-05
84,Greece,imported,baseline,plant,Nuts and seeds,2551,Nuts and products,mg_abx_total,Europe,High income,yes,0.008791404057373841,10544750.0,9.27031579339928e-05
84,Greece,imported,baseline,plant,Nuts and seeds,2556,Groundnuts (Shelled Eq),mg_abx_total,Europe,High income,yes,1.7898326151497e-06,10544750.0,1.887333746859989e-08
84,Greece,imported,baseline,plant,Nuts and seeds,2557,Sunflower seed,mg_abx_total,Europe,High income,yes,5.339116289087e-07,10544750.0,5.629964648935677e-09
84,Greece,imported,baseline,plant,Nuts and seeds,2561,Sesame seed,mg_abx_total,Europe,High income,yes,0.0,10544750.0,0.0
84,Greece,imported,baseline,plant,Pulses and soy,2546,Beans,mg_abx_total,Europe,High income,yes,9.909682841359999e-07,10544750.0,1.0449512814144116e-08
84,Greece,imported,baseline,plant,Pulses and soy,2547,Peas,mg_abx_total,Europe,High income,yes,5.849753922912753e-09,10544750.0,6.168419267863426e-11
84,Greece,imported,baseline,plant,Pulses and soy,2549,"Pulses, Other and products",mg_abx_total,Europe,High income,yes,3.9862300269389997e-07,10544750.0,4.203379907656899e-09
84,Greece,imported,baseline,plant,Pulses and soy,2555,Soyabeans,mg_abx_total,Europe,High income,yes,0.0,10544750.0,0.0
84,Greece,imported,baseline,plant,Starchy roots,2531,Potatoes and products,mg_abx_total,Europe,High income,yes,8.7945922197051e-06,10544750.0,9.273677630873603e-08
84,Greece,imported,baseline,plant,Starchy roots,2533,Sweet potatoes,mg_abx_total,Europe,High income,yes,2.4860515240041952e-08,10544750.0,2.621479180774324e-10
84,Greece,imported,baseline,plant,Vegetables,2563,Olives (including preserved),mg_abx_total,Europe,High income,yes,0.0006272687026246067,10544750.0,6.614391652000821e-06
84,Greece,imported,baseline,plant,Vegetables,2601,Tomatoes and products,mg_abx_total,Europe,High income,yes,3.9785160363572e-06,10544750.0,4.1952456974378114e-08
84,Greece,imported,baseline,plant,Vegetables,2602,Onions,mg_abx_total,Europe,High income,yes,1.3782369054701e-06,10544750.0,1.4533163608956498e-08
84,Greece,imported,baseline,plant,Vegetables,2605,"Vegetables, Other",mg_abx_total,Europe,High income,yes,3.4223322600518003e-06,10544750.0,3.608763809918156e-08
84,Greece,imported,baseline,t_animal,Bovine meat,2731,Bovine Meat,mg_abx_total,Europe,High income,yes,0.8057109088239983,10544750.0,0.008496020105821855
84,Greece,imported,baseline,t_animal,Pig meat,2733,Pigmeat,mg_abx_total,Europe,High income,yes,1.457949810545412,10544750.0,0.015373716264748734
84,Greece,imported,baseline,t_animal,Poultry,2734,Poultry Meat,mg_abx_total,Europe,High income,yes,0.24315398328553303,10544750.0,0.0025639979652501243
84,Greece,imported,baseline,t_animal,Sheep and goat meat,2732,Mutton & Goat Meat,mg_abx_total,Europe,High income,yes,0.13509547638104275,10544750.0,0.0014245480245690006
86,Grenada,domestic,baseline,a_animal,Aquatic animals,2762,Demersal Fish,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,111000.0,0.0
86,Grenada,domestic,baseline,a_animal,Aquatic animals,2763,Pelagic Fish,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,111000.0,0.0
86,Grenada,domestic,baseline,a_animal,Aquatic animals,2764,"Marine Fish, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,111000.0,0.0
86,Grenada,domestic,baseline,a_animal,Aquatic animals,2765,Crustaceans,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,111000.0,0.0
86,Grenada,domestic,baseline,plant,Fruits,2611,"Oranges, Mandarines",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.014607498762087346,111000.0,1.6214323625916952e-06
86,Grenada,domestic,baseline,plant,Fruits,2613,Grapefruit and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.03427390235605199,111000.0,3.804403161521771e-06
86,Grenada,domestic,baseline,plant,Fruits,2614,"Citrus, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.027066208130043967,111000.0,3.004349102434881e-06
86,Grenada,domestic,baseline,plant,Fruits,2617,Apples and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.009847432190320936,111000.0,1.093064973125624e-06
86,Grenada,domestic,baseline,plant,Fruits,2625,"Fruits, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,5.18005819670308e-05,111000.0,5.74986459834042e-09
86,Grenada,domestic,baseline,plant,Grains,2514,Maize and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,111000.0,0.0
86,Grenada,domestic,baseline,plant,Grains,2805,Rice (Milled Equivalent),mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.002414913591633573,111000.0,2.680554086713266e-07
86,Grenada,domestic,baseline,plant,Pulses and soy,2549,"Pulses, Other and products",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,3.7796635039913e-06,111000.0,4.1954264894303683e-10
86,Grenada,domestic,baseline,plant,Starchy roots,2533,Sweet potatoes,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,6.751441807570799e-06,111000.0,7.494100406403678e-10
86,Grenada,domestic,baseline,plant,Starchy roots,2534,"Roots, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.17965538113222e-05,111000.0,1.309417473056767e-09
86,Grenada,domestic,baseline,plant,Vegetables,2601,Tomatoes and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.3107282012580201e-05,111000.0,1.4549083033964075e-09
86,Grenada,domestic,baseline,plant,Vegetables,2605,"Vegetables, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,8.82977987792769e-05,111000.0,9.801055664499743e-09
86,Grenada,domestic,baseline,t_animal,Poultry,2734,Poultry Meat,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.28004516037244476,111000.0,3.108501280134137e-05
86,Grenada,imported,baseline,a_animal,Aquatic animals,2761,Freshwater Fish,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0039059679377929655,111000.0,4.3356244109501924e-07
86,Grenada,imported,baseline,a_animal,Aquatic animals,2762,Demersal Fish,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.061601886312070656,111000.0,6.8378093806398425e-06
86,Grenada,imported,baseline,a_animal,Aquatic animals,2763,Pelagic Fish,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.016221212709415324,111000.0,1.8005546107451009e-06
86,Grenada,imported,baseline,a_animal,Aquatic animals,2764,"Marine Fish, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.03893568861310792,111000.0,4.32186143605498e-06
86,Grenada,imported,baseline,a_animal,Aquatic animals,2765,Crustaceans,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.008139425539861241,111000.0,9.034762349245978e-07
86,Grenada,imported,baseline,plant,Fruits,2612,"Lemons, Limes and products",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.008103175706569146,111000.0,8.994525034291753e-07
86,Grenada,imported,baseline,plant,Fruits,2618,Pineapples and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.3522415337343e-06,111000.0,1.500988102445167e-10
86,Grenada,imported,baseline,plant,Fruits,2620,Grapes and products (excl wine),mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0009041864265069566,111000.0,1.0036469334227218e-07
86,Grenada,imported,baseline,plant,Fruits,2625,"Fruits, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,6.100547357463e-06,111000.0,6.771607566783986e-10
86,Grenada,imported,baseline,plant,Grains,2511,Wheat and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,111000.0,0.0
86,Grenada,imported,baseline,plant,Grains,2513,Barley and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,3.838790096051e-07,111000.0,4.261057006617416e-11
86,Grenada,imported,baseline,plant,Grains,2514,Maize and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,111000.0,0.0
86,Grenada,imported,baseline,plant,Grains,2515,Rye and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.078734091791e-07,111000.0,1.1973948418887758e-11
86,Grenada,imported,baseline,plant,Grains,2516,Oats,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,2.7058246802441002e-06,111000.0,3.003465395071012e-10
86,Grenada,imported,baseline,plant,Grains,2805,Rice (Milled Equivalent),mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.00705402178381566,111000.0,7.829964180035383e-07
86,Grenada,imported,baseline,plant,Nuts and seeds,2551,Nuts and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.000125560474229925,111000.0,1.3937212639521676e-08
86,Grenada,imported,baseline,plant,Nuts and seeds,2556,Groundnuts (Shelled Eq),mg_abx_total,Latin America and the Caribbean,Upper middle income,no,8.090505688437638e-08,111000.0,8.98046131416578e-12
86,Grenada,imported,baseline,plant,Pulses and soy,2546,Beans,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,4.4941296135309997e-07,111000.0,4.9884838710205126e-11
86,Grenada,imported,baseline,plant,Pulses and soy,2547,Peas,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,6.691889455741e-07,111000.0,7.427997295873183e-11
86,Grenada,imported,baseline,plant,Starchy roots,2531,Potatoes and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,3.4497811540312e-06,111000.0,3.8292570809746397e-10
86,Grenada,imported,baseline,plant,Starchy roots,2535,Yams,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,111000.0,0.0
86,Grenada,imported,baseline,plant,Vegetables,2563,Olives (including preserved),mg_abx_total,Latin America and the Caribbean,Upper middle income,no,2.84607866772281e-05,111000.0,3.159147321172324e-09
86,Grenada,imported,baseline,plant,Vegetables,2602,Onions,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,2.106304906617e-07,111000.0,2.3379984463454164e-11
86,Grenada,imported,baseline,plant,Vegetables,2605,"Vegetables, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,7.9777959202239e-06,111000.0,8.855353471448567e-10
86,Grenada,imported,baseline,t_animal,Bovine meat,2731,Bovine Meat,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.3433530280957746,111000.0,3.811218611863098e-05
86,Grenada,imported,baseline,t_animal,Pig meat,2733,Pigmeat,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.2542237973425454,111000.0,0.00013921884150502252
86,Grenada,imported,baseline,t_animal,Poultry,2734,Poultry Meat,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.0227583185533675,111000.0,0.0001135261733594238
86,Grenada,imported,baseline,t_animal,Sheep and goat meat,2732,Mutton & Goat Meat,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.19373506624372985,111000.0,2.150459235305401e-05
89,Guatemala,domestic,baseline,a_animal,Aquatic animals,2761,Freshwater Fish,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.03242564410277261,17081750.0,0.0005538867461525362
89,Guatemala,domestic,baseline,a_animal,Aquatic animals,2762,Demersal Fish,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,17081750.0,0.0
89,Guatemala,domestic,baseline,a_animal,Aquatic animals,2764,"Marine Fish, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,17081750.0,0.0
89,Guatemala,domestic,baseline,a_animal,Aquatic animals,2765,Crustaceans,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.01355357281390207,17081750.0,0.00023151874241387167
89,Guatemala,domestic,baseline,plant,Fruits,2611,"Oranges, Mandarines",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.026997249332489485,17081750.0,0.0004611602637852523
89,Guatemala,domestic,baseline,plant,Fruits,2612,"Lemons, Limes and products",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.02039483803287991,17081750.0,0.0003483795245681464
89,Guatemala,domestic,baseline,plant,Fruits,2614,"Citrus, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.002474318467148769,17081750.0,4.226568947621849e-05
89,Guatemala,domestic,baseline,plant,Fruits,2617,Apples and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,4.02157090229707e-05,17081750.0,6.869546876031314e-07
89,Guatemala,domestic,baseline,plant,Fruits,2618,Pineapples and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,9.2151377993409e-06,17081750.0,1.5741068010389247e-07
89,Guatemala,domestic,baseline,plant,Fruits,2620,Grapes and products (excl wine),mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0033613524896662353,17081750.0,5.741778289035621e-05
89,Guatemala,domestic,baseline,plant,Fruits,2625,"Fruits, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.78804553893623e-05,17081750.0,3.054294688472406e-07
89,Guatemala,domestic,baseline,plant,Grains,2514,Maize and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,17081750.0,0.0
89,Guatemala,domestic,baseline,plant,Grains,2518,Sorghum and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,2.956033537678e-06,17081750.0,5.049422588223194e-08
89,Guatemala,domestic,baseline,plant,Grains,2805,Rice (Milled Equivalent),mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.001349989830735735,17081750.0,2.3060188791170142e-05
89,Guatemala,domestic,baseline,plant,Nuts and seeds,2551,Nuts and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.005147116866992882,17081750.0,8.792176354275566e-05
89,Guatemala,domestic,baseline,plant,Nuts and seeds,2556,Groundnuts (Shelled Eq),mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.5312823596909001e-06,17081750.0,2.6156982447651127e-08
89,Guatemala,domestic,baseline,plant,Nuts and seeds,2561,Sesame seed,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,17081750.0,0.0
89,Guatemala,domestic,baseline,plant,Pulses and soy,2546,Beans,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.34651522871761e-05,17081750.0,2.3000836508147192e-07
89,Guatemala,domestic,baseline,plant,Pulses and soy,2549,"Pulses, Other and products",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,2.8885685645131e-06,17081750.0,4.934180607687281e-08
89,Guatemala,domestic,baseline,plant,Pulses and soy,2555,Soyabeans,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,17081750.0,0.0
89,Guatemala,domestic,baseline,plant,Starchy roots,2531,Potatoes and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.0038459147450701e-05,17081750.0,1.714744495419671e-07
89,Guatemala,domestic,baseline,plant,Sugars,2536,Sugar cane,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,5.74150235458278e-05,17081750.0,9.807490784539446e-07
89,Guatemala,domestic,baseline,plant,Vegetables,2601,Tomatoes and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.4902110453832e-05,17081750.0,2.545541252447448e-07
89,Guatemala,domestic,baseline,plant,Vegetables,2602,Onions,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,5.963254196327601e-06,17081750.0,1.0186281736811989e-07
89,Guatemala,domestic,baseline,plant,Vegetables,2605,"Vegetables, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,3.6283707912142403e-05,17081750.0,6.197892276282391e-07
89,Guatemala,domestic,baseline,t_animal,Bovine meat,2731,Bovine Meat,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.0575249828127569,17081750.0,0.01806437737516181
89,Guatemala,domestic,baseline,t_animal,Pig meat,2733,Pigmeat,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.5867276169480419,17081750.0,0.010022334470802214
89,Guatemala,domestic,baseline,t_animal,Poultry,2734,Poultry Meat,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.498978849578722,17081750.0,0.008523431963791335
89,Guatemala,domestic,baseline,t_animal,Sheep and goat meat,2732,Mutton & Goat Meat,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.104947737588,17081750.0,0.0017926910165438192
89,Guatemala,imported,baseline,a_animal,Aquatic animals,2761,Freshwater Fish,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.01194962793429289,17081750.0,0.0002041205569666076
89,Guatemala,imported,baseline,a_animal,Aquatic animals,2762,Demersal Fish,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,9.22575367906358e-05,17081750.0,1.5759201790734433e-06
89,Guatemala,imported,baseline,a_animal,Aquatic animals,2763,Pelagic Fish,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0032483014291696034,17081750.0,5.5486672937717875e-05
89,Guatemala,imported,baseline,a_animal,Aquatic animals,2764,"Marine Fish, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.00442540711062919,17081750.0,7.559369791199017e-05
89,Guatemala,imported,baseline,a_animal,Aquatic animals,2765,Crustaceans,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.01336279108569468,17081750.0,0.0002282598566280651
89,Guatemala,imported,baseline,plant,Fruits,2611,"Oranges, Mandarines",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.010743812980793832,17081750.0,0.00018352312738467502
89,Guatemala,imported,baseline,plant,Fruits,2613,Grapefruit and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,3.5575983346534595e-05,17081750.0,6.077000535296674e-07
89,Guatemala,imported,baseline,plant,Fruits,2617,Apples and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.004402862914700922,17081750.0,7.520860359319248e-05
89,Guatemala,imported,baseline,plant,Fruits,2618,Pineapples and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.7049196642929999e-07,17081750.0,2.9123011475541617e-09
89,Guatemala,imported,baseline,plant,Fruits,2620,Grapes and products (excl wine),mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.002198394981832884,17081750.0,3.755243348092386e-05
89,Guatemala,imported,baseline,plant,Fruits,2625,"Fruits, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.6345316180965e-06,17081750.0,2.7920660467420037e-08
89,Guatemala,imported,baseline,plant,Grains,2511,Wheat and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,17081750.0,0.0
89,Guatemala,imported,baseline,plant,Grains,2514,Maize and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,17081750.0,0.0
89,Guatemala,imported,baseline,plant,Grains,2516,Oats,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,3.6137592075021e-06,17081750.0,6.172933134275004e-08
89,Guatemala,imported,baseline,plant,Grains,2805,Rice (Milled Equivalent),mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0011436325350158115,17081750.0,1.9535245055006335e-05
89,Guatemala,imported,baseline,plant,Nuts and seeds,2551,Nuts and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0002806431813135911,17081750.0,4.793876662403435e-06
89,Guatemala,imported,baseline,plant,Nuts and seeds,2556,Groundnuts (Shelled Eq),mg_abx_total,Latin America and the Caribbean,Upper middle income,no,3.311210041344e-06,17081750.0,5.6561262123729276e-08
89,Guatemala,imported,baseline,plant,Nuts and seeds,2557,Sunflower seed,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.438312122388e-07,17081750.0,2.456888809661686e-09
89,Guatemala,imported,baseline,plant,Nuts and seeds,2561,Sesame seed,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,2.183420146480327e-09,17081750.0,3.7296637087140324e-11
89,Guatemala,imported,baseline,plant,Pulses and soy,2546,Beans,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,8.012972057499001e-07,17081750.0,1.368755854431906e-08
89,Guatemala,imported,baseline,plant,Pulses and soy,2547,Peas,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,9.477715591544658e-09,17081750.0,1.6189596830586797e-10
89,Guatemala,imported,baseline,plant,Pulses and soy,2555,Soyabeans,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.0,17081750.0,0.0
89,Guatemala,imported,baseline,plant,Starchy roots,2531,Potatoes and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.1970162259175e-06,17081750.0,2.0447131917066366e-08
89,Guatemala,imported,baseline,plant,Vegetables,2563,Olives (including preserved),mg_abx_total,Latin America and the Caribbean,Upper middle income,no,2.0661836290982e-05,17081750.0,3.5294032206348225e-07
89,Guatemala,imported,baseline,plant,Vegetables,2601,Tomatoes and products,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.6657493026106e-06,17081750.0,2.8453913149869583e-08
89,Guatemala,imported,baseline,plant,Vegetables,2602,Onions,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,5.151137586613e-07,17081750.0,8.799044447012932e-09
89,Guatemala,imported,baseline,plant,Vegetables,2605,"Vegetables, Other",mg_abx_total,Latin America and the Caribbean,Upper middle income,no,1.0865775373670002e-06,17081750.0,1.85606458489192e-08
89,Guatemala,imported,baseline,t_animal,Bovine meat,2731,Bovine Meat,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.10829511692813468,17081750.0,0.0018498701135871648
89,Guatemala,imported,baseline,t_animal,Pig meat,2733,Pigmeat,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.2816875037381864,17081750.0,0.004811715516979765
89,Guatemala,imported,baseline,t_animal,Poultry,2734,Poultry Meat,mg_abx_total,Latin America and the Caribbean,Upper middle income,no,0.04144185166122167,17081750.0,0.0007078993496140733
90,Guinea,domestic,baseline,a_animal,Aquatic animals,2761,Freshwater Fish,mg_abx_total,Sub-Saharan Africa,Low income,no,0.003186644433737448,12247750.0,3.9029224363307835e-05
90,Guinea,domestic,baseline,a_animal,Aquatic animals,2762,Demersal Fish,mg_abx_total,Sub-Saharan Africa,Low income,no,0.0,12247750.0,0.0
90,Guinea,domestic,baseline,a_animal,Aquatic animals,2763,Pelagic Fish,mg_abx_total,Sub-Saharan Africa,Low income,no,0.0,12247750.0,0.0
90,Guinea,domestic,baseline,a_animal,Aquatic animals,2764,"Marine Fish, Other",mg_abx_total,Sub-Saharan Africa,Low income,no,0.0,12247750.0,0.0
90,Guinea,domestic,baseline,plant,Fruits,2614,"Citrus, Other",mg_abx_total,Sub-Saharan Africa,Low income,no,0.05552116885966556,12247750.0,0.0006800093959009688
90,Guinea,domestic,baseline,plant,Fruits,2618,Pineapples and products,mg_abx_total,Sub-Saharan Africa,Low income,no,1.05279145033093e-05,12247750.0,1.2894326485790744e-07
90,Guinea,domestic,baseline,plant,Fruits,2625,"Fruits, Other",mg_abx_total,Sub-Saharan Africa,Low income,no,1.74296612866211e-05,12247750.0,2.1347413402321448e-07
90,Guinea,domestic,baseline,plant,Grains,2514,Maize and products,mg_abx_total,Sub-Saharan Africa,Low income,no,0.0,12247750.0,0.0
90,Guinea,domestic,baseline,plant,Grains,2518,Sorghum and products,mg_abx_total,Sub-Saharan Africa,Low income,no,4.2064475262170995e-06,12247750.0,5.1519517689226126e-08
90,Guinea,domestic,baseline,plant,Grains,2805,Rice (Milled Equivalent),mg_abx_total,Sub-Saharan Africa,Low income,no,0.08613866964885175,12247750.0,0.001055004891191724
90,Guinea,domestic,baseline,plant,Nuts and seeds,2556,Groundnuts (Shelled Eq),mg_abx_total,Sub-Saharan Africa,Low income,no,3.63441823214032e-05,12247750.0,4.451344590269668e-07
90,Guinea,domestic,baseline,plant,Pulses and soy,2547,Peas,mg_abx_total,Sub-Saharan Africa,Low income,no,2.14482796569495e-08,12247750.0,2.6269316716840324e-10
90,Guinea,domestic,baseline,plant,Pulses and soy,2549,"Pulses, Other and products",mg_abx_total,Sub-Saharan Africa,Low income,no,4.3086666843234994e-06,12247750.0,5.2771472382923215e-08
90,Guinea,domestic,baseline,plant,Starchy roots,2531,Potatoes and products,mg_abx_total,Sub-Saharan Africa,Low income,no,5.4411124570094e-06,12247750.0,6.664138509533707e-08
90,Guinea,domestic,baseline,plant,Starchy roots,2533,Sweet potatoes,mg_abx_total,Sub-Saharan Africa,Low income,no,1.85143172876246e-05,12247750.0,2.267587295595043e-07
90,Guinea,domestic,baseline,plant,Starchy roots,2534,"Roots, Other",mg_abx_total,Sub-Saharan Africa,Low income,no,7.6894241655829e-06,12247750.0,9.41781448240186e-08
90,Guinea,domestic,baseline,plant,Starchy roots,2535,Yams,mg_abx_total,Sub-Saharan Africa,Low income,no,0.0,12247750.0,0.0
90,Guinea,domestic,baseline,plant,Sugars,2536,Sugar cane,mg_abx_total,Sub-Saharan Africa,Low income,no,4.9175824233051e-06,12247750.0,6.022932012503601e-08
90,Guinea,domestic,baseline,plant,Vegetables,2605,"Vegetables, Other",mg_abx_total,Sub-Saharan Africa,Low income,no,4.37842776510959e-05,12247750.0,5.362588866012099e-07
90,Guinea,domestic,baseline,t_animal,Bovine meat,2731,Bovine Meat,mg_abx_total,Sub-Saharan Africa,Low income,no,0.3145354702980522,12247750.0,0.003852351806342969
